seed,model,phase,signal_quality,irreversible_recall,false_alarm_rate,violation_rate,trajectory
16058,simple_online_calibration,5,0.7148461170585276,0.7911392405063291,0.13981042654028436,0.3670886075949367,0.6690078988941549
16058,simple_online_calibration,6,0.7366003932195688,0.773109243697479,0.12243285939968404,0.31092436974789917,0.7793428120063194
16059,tdc_feedback_development,1,0.8177461059096813,0.762962962962963,0.15876777251184834,0.34074074074074073,0.7255165876777254
16059,tdc_feedback_development,2,0.897746886818023,0.8731343283582089,0.052132701421800945,0.23880597014925373,0.8210268562401272
16059,tdc_feedback_development,3,0.9088097138881245,0.8731343283582089,0.04818325434439179,0.2462686567164179,0.8165876777251198
16059,tdc_feedback_development,4,0.9139970815168212,0.8985507246376812,0.04818325434439179,0.21739130434782608,0.8313807266982635
16059,tdc_feedback_development,5,0.9152424053141919,0.9044117647058824,0.03712480252764613,0.20588235294117646,0.844423380726699
16059,tdc_feedback_development,6,0.9159539983098444,0.9154929577464789,0.038704581358609796,0.19718309859154928,0.8442274881516585
16059,simple_static_threshold,1,0.58,0.5813953488372093,0.20063191153238547,0.49612403100775193,0.6249636650868869
16059,simple_static_threshold,2,0.58,0.6967213114754098,0.1848341232227488,0.4016393442622951,0.7045276461295413
16059,simple_static_threshold,3,0.58,0.6616541353383458,0.2132701421800948,0.46616541353383456,0.6319652448657174
16059,simple_static_threshold,4,0.58,0.6692913385826772,0.18641390205371247,0.4645669291338583,0.65336176935229
16059,simple_static_threshold,5,0.58,0.703125,0.19352290679304898,0.4296875,0.6720695102685612
16059,simple_static_threshold,6,0.58,0.6752136752136753,0.2037914691943128,0.4188034188034188,0.7000315955766189
16059,simple_quality_schedule,1,0.6366293614219881,0.6524822695035462,0.18641390205371247,0.425531914893617,0.648764612954185
16059,simple_quality_schedule,2,0.6933034891375905,0.7536231884057971,0.16587677725118483,0.37681159420289856,0.6936745655608213
16059,simple_quality_schedule,3,0.7499776168531929,0.8163265306122449,0.11848341232227488,0.29931972789115646,0.745074249605056
16059,simple_quality_schedule,4,0.8066517445687953,0.7480916030534351,0.10821484992101106,0.33587786259541985,0.7473649289099525
16059,simple_quality_schedule,5,0.8633258722843977,0.859375,0.07740916271721959,0.296875,0.7848530805687218
16059,simple_quality_schedule,6,0.92,0.8217054263565892,0.04344391785150079,0.34108527131782945,0.7624328593996854
16059,simple_online_calibration,1,0.6488288779260368,0.7013888888888888,0.1848341232227488,0.3958333333333333,0.6639905213270128
16059,simple_online_calibration,2,0.6662394038740996,0.7481481481481481,0.179304897314376,0.4074074074074074,0.6753428120063192
16059,simple_online_calibration,3,0.6585287603189504,0.678082191780822,0.16350710900473933,0.4452054794520548,0.6280821484992093
16059,simple_online_calibration,4,0.6809024848006473,0.738255033557047,0.15086887835703003,0.3959731543624161,0.6610142180094785
16059,simple_online_calibration,5,0.6849886326246866,0.7,0.15481832543443919,0.4076923076923077,0.6910394944707746
16059,simple_online_calibration,6,0.7105670261166307,0.7692307692307693,0.1429699842022117,0.35384615384615387,0.7291279620853086
16060,tdc_feedback_development,1,0.7913655772473246,0.7063492063492064,0.1524486571879937,0.3888888888888889,0.7118862559241712
16060,tdc_feedback_development,2,0.8806694837125626,0.788135593220339,0.08056872037914692,0.3389830508474576,0.7740189573459716
16060,tdc_feedback_development,3,0.9030576646111113,0.8661971830985915,0.04344391785150079,0.323943661971831,0.751658767772513
16060,tdc_feedback_development,4,0.9098819021052672,0.9037037037037037,0.03949447077409163,0.28888888888888886,0.7885086887835716
16060,tdc_feedback_development,5,0.9136683990186076,0.8394160583941606,0.04028436018957346,0.24087591240875914,0.8182938388625604
16060,tdc_feedback_development,6,0.9142553014636334,0.8551724137931035,0.044233807266982623,0.2482758620689655,0.8025150078988957
16060,simple_static_threshold,1,0.58,0.7567567567567568,0.19984202211690363,0.3716216216216216,0.6703096366508664
16060,simple_static_threshold,2,0.58,0.6356589147286822,0.19984202211690363,0.4883720930232558,0.6302085308056864
16060,simple_static_threshold,3,0.58,0.6541353383458647,0.21642969984202212,0.44360902255639095,0.6464928909952604
16060,simple_static_threshold,4,0.58,0.680672268907563,0.18562401263823064,0.44537815126050423,0.6843507109004733
16060,simple_static_threshold,5,0.58,0.7416666666666667,0.20537124802527645,0.48333333333333334,0.6545181674565557
16060,simple_static_threshold,6,0.58,0.6742424242424242,0.1943127962085308,0.4393939393939394,0.6560631911532371
16060,simple_quality_schedule,1,0.6366293614219881,0.6564885496183206,0.1721958925750395,0.4580152671755725,0.6517314375987352
16060,simple_quality_schedule,2,0.6933034891375905,0.8208955223880597,0.16350710900473933,0.29850746268656714,0.7545624012638235
16060,simple_quality_schedule,3,0.7499776168531929,0.7835820895522388,0.13981042654028436,0.291044776119403,0.7654723538704593
16060,simple_quality_schedule,4,0.8066517445687953,0.7906976744186046,0.0995260663507109,0.31007751937984496,0.7697598736176942
16060,simple_quality_schedule,5,0.8633258722843977,0.8461538461538461,0.07109004739336493,0.3,0.78095102685624
16060,simple_quality_schedule,6,0.92,0.9060402684563759,0.04976303317535545,0.18120805369127516,0.8466887835703015
16060,simple_online_calibration,1,0.6319678901721375,0.6643356643356644,0.17061611374407584,0.4195804195804196,0.6519557661927327
16060,simple_online_calibration,2,0.6840761423733691,0.7318840579710145,0.17377567140600317,0.36231884057971014,0.7022432859399683
16060,simple_online_calibration,3,0.6826928174117116,0.6692913385826772,0.15560821484992102,0.4015748031496063,0.7014660347551352
16060,simple_online_calibration,4,0.7028408016216797,0.7483443708609272,0.1429699842022117,0.3576158940397351,0.6887740916271725
16060,simple_online_calibration,5,0.7501784023103132,0.7928571428571428,0.12559241706161137,0.2857142857142857,0.7634502369668251
16060,simple_online_calibration,6,0.7149447185571396,0.7071428571428572,0.11927330173775672,0.4142857142857143,0.6738957345971549
16061,tdc_feedback_development,1,0.802363493316967,0.7642276422764228,0.15560821484992102,0.34146341463414637,0.7465244865718796
16061,tdc_feedback_development,2,0.8941157233088559,0.8473282442748091,0.05766192733017378,0.24427480916030533,0.8199273301737766
16061,tdc_feedback_development,3,0.9086817182055307,0.8931297709923665,0.04660347551342812,0.21374045801526717,0.8425529225908386
16061,tdc_feedback_development,4,0.9137435465417307,0.896,0.04028436018957346,0.216,0.8488941548183251
16061,tdc_feedback_development,5,0.9141526952335238,0.860655737704918,0.035545023696682464,0.28688524590163933,0.809665086887837
16061,tdc_feedback_development,6,0.9142849625148535,0.8741258741258742,0.0339652448657188,0.26573426573426573,0.7945308056872056
16061,simple_static_threshold,1,0.58,0.6477987421383647,0.1895734597156398,0.4591194968553459,0.5819020537124795
16061,simple_static_threshold,2,0.58,0.6846846846846847,0.2014218009478673,0.4144144144144144,0.7158515007898891
16061,simple_static_threshold,3,0.58,0.7384615384615385,0.20063191153238547,0.35384615384615387,0.7157977883096369
16061,simple_static_threshold,4,0.58,0.7,0.1848341232227488,0.4083333333333333,0.7048783570300154
16061,simple_static_threshold,5,0.58,0.7333333333333333,0.1911532385466035,0.4166666666666667,0.6977377567140595
16061,simple_static_threshold,6,0.58,0.6422764227642277,0.20537124802527645,0.4878048780487805,0.6443285939968392
16061,simple_quality_schedule,1,0.6366293614219881,0.71875,0.2156398104265403,0.34375,0.7225845181674553
16061,simple_quality_schedule,2,0.6933034891375905,0.7538461538461538,0.1579778830963665,0.4230769230769231,0.6798104265402845
16061,simple_quality_schedule,3,0.7499776168531929,0.7769784172661871,0.12006319115323855,0.33093525179856115,0.7342401263823062
16061,simple_quality_schedule,4,0.8066517445687953,0.7744360902255639,0.11690363349131122,0.40601503759398494,0.6943507109004753
16061,simple_quality_schedule,5,0.8633258722843977,0.8344827586206897,0.07898894154818326,0.31724137931034485,0.7430363349131129
16061,simple_quality_schedule,6,0.92,0.8623188405797102,0.04660347551342812,0.32608695652173914,0.7563349131121655
16061,simple_online_calibration,1,0.6227024859245583,0.7142857142857143,0.18878357030015797,0.42857142857142855,0.6477472353870449
16061,simple_online_calibration,2,0.6453739340879726,0.6974789915966386,0.16824644549763032,0.42857142857142855,0.6980663507108997
16061,simple_online_calibration,3,0.642295872919543,0.6721311475409836,0.1895734597156398,0.45081967213114754,0.6731563981042652
16061,simple_online_calibration,4,0.6902945913927723,0.7218543046357616,0.15639810426540285,0.3708609271523179,0.6757661927330169
16061,simple_online_calibration,5,0.6999824368237091,0.7794117647058824,0.12243285939968404,0.36764705882352944,0.7136113744075828
16061,simple_online_calibration,6,0.7228386845923442,0.7248322147651006,0.1429699842022117,0.348993288590604,0.6987930489731445
16062,tdc_feedback_development,1,0.7993451869682302,0.7404580152671756,0.15402843601895735,0.3816793893129771,0.7066445497630325
16062,tdc_feedback_development,2,0.8876620155615724,0.8581560283687943,0.061611374407582936,0.3617021276595745,0.7229794628751985
16062,tdc_feedback_development,3,0.9047069135543506,0.8688524590163934,0.04739336492890995,0.27049180327868855,0.817115323854662
16062,tdc_feedback_development,4,0.9100848960332798,0.8854166666666666,0.04028436018957346,0.25,0.8643380726698254
16062,tdc_feedback_development,5,0.9132060647496952,0.8449612403100775,0.0339652448657188,0.26356589147286824,0.8155071090047411
16062,tdc_feedback_development,6,0.9140388199969298,0.8292682926829268,0.03949447077409163,0.2601626016260163,0.8241516587677732
16062,simple_static_threshold,1,0.58,0.6594202898550725,0.19589257503949448,0.45652173913043476,0.6309794628751957
16062,simple_static_threshold,2,0.58,0.6058394160583942,0.18562401263823064,0.5036496350364964,0.603266982622431
16062,simple_static_threshold,3,0.58,0.6850393700787402,0.18878357030015797,0.3700787401574803,0.7139684044233805
16062,simple_static_threshold,4,0.58,0.5960264900662252,0.18562401263823064,0.5364238410596026,0.5423475513428102
16062,simple_static_threshold,5,0.58,0.6408450704225352,0.19036334913112166,0.44366197183098594,0.6324202211690354
16062,simple_static_threshold,6,0.58,0.6923076923076923,0.20537124802527645,0.46923076923076923,0.6394628751974715
16062,simple_quality_schedule,1,0.6366293614219881,0.765625,0.1911532385466035,0.2734375,0.7734944707740913
16062,simple_quality_schedule,2,0.6933034891375905,0.6940298507462687,0.1627172195892575,0.40298507462686567,0.6841327014218002
16062,simple_quality_schedule,3,0.7499776168531929,0.8053097345132744,0.13744075829383887,0.30973451327433627,0.7859115323854664
16062,simple_quality_schedule,4,0.8066517445687953,0.8322147651006712,0.0995260663507109,0.3221476510067114,0.7288625592417064
16062,simple_quality_schedule,5,0.8633258722843977,0.837037037037037,0.07187993680884676,0.3111111111111111,0.7658262243285948
16062,simple_quality_schedule,6,0.92,0.8707482993197279,0.05845181674565561,0.2925170068027211,0.7638072669826246
16062,simple_online_calibration,1,0.684928860029491,0.7905405405405406,0.15481832543443919,0.2972972972972973,0.7361579778830966
16062,simple_online_calibration,2,0.6928030882612606,0.7310924369747899,0.14770932069510267,0.3949579831932773,0.723143759873617
16062,simple_online_calibration,3,0.7240544400690448,0.7910447761194029,0.14928909952606634,0.3283582089552239,0.7377409162717224
16062,simple_online_calibration,4,0.7491972569752668,0.7803030303030303,0.12085308056872038,0.3106060606060606,0.7596176935229066
16062,simple_online_calibration,5,0.7331720699826572,0.8076923076923077,0.11927330173775672,0.34615384615384615,0.6938830963665087
16062,simple_online_calibration,6,0.7176169124298841,0.7589285714285714,0.13270142180094788,0.39285714285714285,0.7416240126382316
16063,tdc_feedback_development,1,0.8290779046737008,0.756578947368421,0.11532385466034756,0.3618421052631579,0.6901484992101111
16063,tdc_feedback_development,2,0.9013095381708807,0.903448275862069,0.04344391785150079,0.2206896551724138,0.8227804107424971
16063,tdc_feedback_development,3,0.9103762911934831,0.8666666666666667,0.03238546603475513,0.26,0.7899115323854671
16063,tdc_feedback_development,4,0.9144317377120112,0.8934426229508197,0.035545023696682464,0.21311475409836064,0.854976303317535
16063,tdc_feedback_development,5,0.9139678895655121,0.8625954198473282,0.04818325434439179,0.29770992366412213,0.7863696682464462
16063,tdc_feedback_development,6,0.914339166499933,0.8671875,0.035545023696682464,0.265625,0.8148499210110598
16063,simple_static_threshold,1,0.58,0.7073170731707317,0.2093206951026856,0.3983739837398374,0.6988720379146912
16063,simple_static_threshold,2,0.58,0.6791044776119403,0.18088467614533965,0.43283582089552236,0.6596303317535542
16063,simple_static_threshold,3,0.58,0.6791044776119403,0.1769352290679305,0.3880597014925373,0.691067930489731
16063,simple_static_threshold,4,0.58,0.697986577181208,0.19352290679304898,0.3959731543624161,0.6512859399684037
16063,simple_static_threshold,5,0.58,0.6917293233082706,0.20853080568720378,0.45112781954887216,0.6433933649289088
16063,simple_static_threshold,6,0.58,0.6666666666666666,0.20300157977883096,0.4959349593495935,0.6399178515007891
16063,simple_quality_schedule,1,0.6366293614219881,0.712,0.1911532385466035,0.376,0.7132195892575037
16063,simple_quality_schedule,2,0.6933034891375905,0.674074074074074,0.15086887835703003,0.4444444444444444,0.656824644549762
16063,simple_quality_schedule,3,0.7499776168531929,0.8391608391608392,0.12243285939968404,0.3076923076923077,0.7437567140600326
16063,simple_quality_schedule,4,0.8066517445687953,0.8029197080291971,0.10426540284360189,0.32116788321167883,0.7482211690363355
16063,simple_quality_schedule,5,0.8633258722843977,0.825503355704698,0.06635071090047394,0.3221476510067114,0.7367962085308066
16063,simple_quality_schedule,6,0.92,0.8584070796460177,0.04028436018957346,0.2831858407079646,0.8238199052132706
16063,simple_online_calibration,1,0.6298496072979775,0.6688741721854304,0.18246445497630331,0.4370860927152318,0.6186729857819896
16063,simple_online_calibration,2,0.6558154761524838,0.7099236641221374,0.16903633491311215,0.3969465648854962,0.6931437598736178
16063,simple_online_calibration,3,0.7017667154721096,0.7723577235772358,0.165086887835703,0.3252032520325203,0.7547203791469199
16063,simple_online_calibration,4,0.7408589420372914,0.8181818181818182,0.12480252764612954,0.29545454545454547,0.7685371248025287
16063,simple_online_calibration,5,0.731202094191899,0.7719298245614035,0.12717219589257503,0.35964912280701755,0.758041074249605
16063,simple_online_calibration,6,0.767260918594408,0.8145161290322581,0.1334913112164297,0.28225806451612906,0.7872164296998431
16064,tdc_feedback_development,1,0.8229873167729775,0.8222222222222222,0.1406003159557662,0.31851851851851853,0.745014218009479
16064,tdc_feedback_development,2,0.8924463233019495,0.8403361344537815,0.06398104265402843,0.2773109243697479,0.813244865718801
16064,tdc_feedback_development,3,0.9057821536870057,0.8623853211009175,0.04739336492890995,0.25688073394495414,0.8423159557661936
16064,tdc_feedback_development,4,0.9122298632486081,0.9343065693430657,0.03475513428120063,0.24087591240875914,0.819845181674567
16064,tdc_feedback_development,5,0.914821248550691,0.8920863309352518,0.03712480252764613,0.20863309352517986,0.8393238546603483
16064,tdc_feedback_development,6,0.9145592683859797,0.8538461538461538,0.03712480252764613,0.2846153846153846,0.7990205371248045
16064,simple_static_threshold,1,0.58,0.6330935251798561,0.2014218009478673,0.460431654676259,0.6247488151658762
16064,simple_static_threshold,2,0.58,0.6911764705882353,0.2037914691943128,0.4632352941176471,0.6291500789889393
16064,simple_static_threshold,3,0.58,0.635593220338983,0.2132701421800948,0.4915254237288136,0.6526571879936786
16064,simple_static_threshold,4,0.58,0.6887417218543046,0.18246445497630331,0.4370860927152318,0.6185845181674553
16064,simple_static_threshold,5,0.58,0.7006802721088435,0.18799368088467613,0.3333333333333333,0.7035955766192727
16064,simple_static_threshold,6,0.58,0.6785714285714286,0.2014218009478673,0.4642857142857143,0.6193270142180088
16064,simple_quality_schedule,1,0.6366293614219881,0.732824427480916,0.18088467614533965,0.4122137404580153,0.6798578199052133
16064,simple_quality_schedule,2,0.6933034891375905,0.7398373983739838,0.17298578199052134,0.3821138211382114,0.7172954186413911
16064,simple_quality_schedule,3,0.7499776168531929,0.8308823529411765,0.12954186413902052,0.3235294117647059,0.7421927330173778
16064,simple_quality_schedule,4,0.8066517445687953,0.7721518987341772,0.12322274881516587,0.34177215189873417,0.692723538704582
16064,simple_quality_schedule,5,0.8633258722843977,0.816793893129771,0.0679304897314376,0.3435114503816794,0.7517535545023708
16064,simple_quality_schedule,6,0.92,0.923728813559322,0.04344391785150079,0.2033898305084746,0.8635892575039491
16064,simple_online_calibration,1,0.6091177344966134,0.6277372262773723,0.1966824644549763,0.4744525547445255,0.620654028436018
16064,simple_online_calibration,2,0.6739845786751645,0.7465753424657534,0.15560821484992102,0.3424657534246575,0.7064770932069501
16064,simple_online_calibration,3,0.6938012763667443,0.776,0.15323854660347552,0.368,0.726540284360189
16064,simple_online_calibration,4,0.7014259587286871,0.7435897435897436,0.146129541864139,0.37606837606837606,0.7390205371248032
16064,simple_online_calibration,5,0.7168624068424814,0.7619047619047619,0.13507109004739337,0.35714285714285715,0.7357156398104268
16064,simple_online_calibration,6,0.6958055400907734,0.697841726618705,0.13428120063191154,0.4028776978417266,0.6802875197472358
16065,tdc_feedback_development,1,0.8165874768648647,0.7681159420289855,0.11374407582938388,0.35507246376811596,0.720666666666666
16065,tdc_feedback_development,2,0.8893433766116765,0.782608695652174,0.06635071090047394,0.36231884057971014,0.7270426540284369
16065,tdc_feedback_development,3,0.905269815376522,0.8533333333333334,0.04660347551342812,0.31333333333333335,0.7460284360189589
16065,tdc_feedback_development,4,0.9107854138053244,0.8677685950413223,0.036334913112164295,0.2809917355371901,0.814420221169038
16065,tdc_feedback_development,5,0.9127738927689217,0.85,0.029225908372827805,0.3,0.7758451816745674
16065,tdc_feedback_development,6,0.9134572616362688,0.8615384615384616,0.05292259083728278,0.2846153846153846,0.7956619273301745
16065,simple_static_threshold,1,0.58,0.6793893129770993,0.20300157977883096,0.3893129770992366,0.6899431279620855
16065,simple_static_threshold,2,0.58,0.6923076923076923,0.18562401263823064,0.4076923076923077,0.6838704581358609
16065,simple_static_threshold,3,0.58,0.711864406779661,0.1990521327014218,0.3644067796610169,0.7316366508688777
16065,simple_static_threshold,4,0.58,0.7111111111111111,0.20616113744075829,0.3851851851851852,0.6842780410742489
16065,simple_static_threshold,5,0.58,0.656934306569343,0.1848341232227488,0.41605839416058393,0.6640853080568706
16065,simple_static_threshold,6,0.58,0.6126760563380281,0.19273301737756715,0.4788732394366197,0.6067804107424954
16065,simple_quality_schedule,1,0.6366293614219881,0.6439393939393939,0.20458135860979462,0.44696969696969696,0.6496492890995247
16065,simple_quality_schedule,2,0.6933034891375905,0.6985294117647058,0.1484992101105845,0.3897058823529412,0.6929605055292261
16065,simple_quality_schedule,3,0.7499776168531929,0.7463768115942029,0.1429699842022117,0.38405797101449274,0.6936714060031592
16065,simple_quality_schedule,4,0.8066517445687953,0.8321167883211679,0.0995260663507109,0.34306569343065696,0.734022116903635
16065,simple_quality_schedule,5,0.8633258722843977,0.8580645161290322,0.05766192733017378,0.3032258064516129,0.7441895734597173
16065,simple_quality_schedule,6,0.92,0.9174311926605505,0.04344391785150079,0.25688073394495414,0.843020537124803
16065,simple_online_calibration,1,0.5719666372570331,0.5859375,0.2093206951026856,0.53125,0.6029984202211672
16065,simple_online_calibration,2,0.6735480987013784,0.8050847457627118,0.18088467614533965,0.288135593220339,0.7812164296998418
16065,simple_online_calibration,3,0.7082600903438545,0.7480916030534351,0.1382306477093207,0.33587786259541985,0.7406445497630336
16065,simple_online_calibration,4,0.7216986698479237,0.78125,0.12480252764612954,0.34375,0.7433175355450243
16065,simple_online_calibration,5,0.7032881968397982,0.7258064516129032,0.12717219589257503,0.4112903225806452,0.708157977883096
16065,simple_online_calibration,6,0.706223551984662,0.7265625,0.1406003159557662,0.3828125,0.7145371248025282
16066,tdc_feedback_development,1,0.800463482917509,0.7404580152671756,0.15876777251184834,0.3816793893129771,0.7053175355450235
16066,tdc_feedback_development,2,0.8946392786692501,0.8794326241134752,0.05529225908372828,0.2624113475177305,0.7945497630331766
16066,tdc_feedback_development,3,0.907815784528173,0.8571428571428571,0.037914691943127965,0.2857142857142857,0.7736082148499227
16066,tdc_feedback_development,4,0.9115423206918456,0.828125,0.03712480252764613,0.3046875,0.7888246445497643
16066,tdc_feedback_development,5,0.9133505970281135,0.8823529411764706,0.02843601895734597,0.27205882352941174,0.8012669826224336
16066,tdc_feedback_development,6,0.9141274085580549,0.8639455782312925,0.03475513428120063,0.2585034013605442,0.7944233807266999
16066,simple_static_threshold,1,0.58,0.6206896551724138,0.1990521327014218,0.4896551724137931,0.5899431279620846
16066,simple_static_threshold,2,0.58,0.6830985915492958,0.1872037914691943,0.39436619718309857,0.6683380726698257
16066,simple_static_threshold,3,0.58,0.6666666666666666,0.19036334913112166,0.42857142857142855,0.6317630331753541
16066,simple_static_threshold,4,0.58,0.6691176470588235,0.1911532385466035,0.4117647058823529,0.667194312796208
16066,simple_static_threshold,5,0.58,0.6535433070866141,0.22274881516587677,0.4645669291338583,0.6451595576619269
16066,simple_static_threshold,6,0.58,0.625,0.17851500789889416,0.5069444444444444,0.5846161137440733
16066,simple_quality_schedule,1,0.6366293614219881,0.7,0.16666666666666666,0.4,0.6935007898894153
16066,simple_quality_schedule,2,0.6933034891375905,0.6859504132231405,0.13112164296998421,0.4132231404958678,0.7119494470774088
16066,simple_quality_schedule,3,0.7499776168531929,0.7697841726618705,0.13270142180094788,0.3381294964028777,0.7266350710900477
16066,simple_quality_schedule,4,0.8066517445687953,0.832,0.10268562401263823,0.28,0.7942717219589265
16066,simple_quality_schedule,5,0.8633258722843977,0.8689655172413793,0.06714060031595577,0.2689655172413793,0.7814249605055308
16066,simple_quality_schedule,6,0.92,0.8424657534246576,0.04897314375987362,0.3082191780821918,0.7560379146919447
16066,simple_online_calibration,1,0.5929943779400614,0.6544117647058824,0.19984202211690363,0.4852941176470588,0.6152480252764603
16066,simple_online_calibration,2,0.6552635136114293,0.744,0.15560821484992102,0.36,0.7317282780410755
16066,simple_online_calibration,3,0.7139014207917593,0.819672131147541,0.14139020537124802,0.3114754098360656,0.7699747235387037
16066,simple_online_calibration,4,0.7118187180516066,0.7816901408450704,0.15086887835703003,0.36619718309859156,0.6968056872037917
16066,simple_online_calibration,5,0.708288848595657,0.725925925925926,0.1406003159557662,0.4,0.6893996840442335
16066,simple_online_calibration,6,0.7299108917606589,0.7575757575757576,0.13112164296998421,0.3333333333333333,0.74226224328594
16067,tdc_feedback_development,1,0.8171942134981474,0.7925925925925926,0.13744075829383887,0.34074074074074073,0.729958925750395
16067,tdc_feedback_development,2,0.896264968596888,0.8541666666666666,0.0631911532385466,0.2916666666666667,0.7674818325434453
16067,tdc_feedback_development,3,0.907131641300919,0.8666666666666667,0.05529225908372828,0.2740740740740741,0.7947930489731457
16067,tdc_feedback_development,4,0.9120637243154095,0.8819444444444444,0.044233807266982623,0.2708333333333333,0.7872322274881537
16067,tdc_feedback_development,5,0.9136505417267086,0.875968992248062,0.030015797788309637,0.2713178294573643,0.8106635071090056
16067,tdc_feedback_development,6,0.9136523311185947,0.8725490196078431,0.036334913112164295,0.29411764705882354,0.834597156398105
16067,simple_static_threshold,1,0.58,0.6556291390728477,0.18641390205371247,0.4503311258278146,0.6079304897314366
16067,simple_static_threshold,2,0.58,0.7671232876712328,0.18562401263823064,0.363013698630137,0.6840221169036325
16067,simple_static_threshold,3,0.58,0.674074074074074,0.18088467614533965,0.3925925925925926,0.6850078988941539
16067,simple_static_threshold,4,0.58,0.6422764227642277,0.20774091627172195,0.44715447154471544,0.6690173775671392
16067,simple_static_threshold,5,0.58,0.6638655462184874,0.20537124802527645,0.4789915966386555,0.6594786729857807
16067,simple_static_threshold,6,0.58,0.6893939393939394,0.18088467614533965,0.4090909090909091,0.6802432859399672
16067,simple_quality_schedule,1,0.6366293614219881,0.7244094488188977,0.20221169036334913,0.4409448818897638,0.6652227488151651
16067,simple_quality_schedule,2,0.6933034891375905,0.773972602739726,0.146129541864139,0.3219178082191781,0.7231753554502367
16067,simple_quality_schedule,3,0.7499776168531929,0.762962962962963,0.1382306477093207,0.37037037037037035,0.7100315955766189
16067,simple_quality_schedule,4,0.8066517445687953,0.8283582089552238,0.10031595576619273,0.29850746268656714,0.7690616113744079
16067,simple_quality_schedule,5,0.8633258722843977,0.8461538461538461,0.08767772511848342,0.27692307692307694,0.7924044233807286
16067,simple_quality_schedule,6,0.92,0.8547008547008547,0.052132701421800945,0.26495726495726496,0.8256619273301746
16067,simple_online_calibration,1,0.6250123931629401,0.7083333333333334,0.18878357030015797,0.4166666666666667,0.6983317535545023
16067,simple_online_calibration,2,0.6607299239429502,0.7066666666666667,0.1848341232227488,0.4066666666666667,0.6429541864139017
16067,simple_online_calibration,3,0.6589897464610341,0.6853146853146853,0.18009478672985782,0.43356643356643354,0.6399747235387043
16067,simple_online_calibration,4,0.6441402854938628,0.6824324324324325,0.16587677725118483,0.4594594594594595,0.61241074249605
16067,simple_online_calibration,5,0.6830194575387144,0.7222222222222222,0.15639810426540285,0.3888888888888889,0.6757187993680872
16067,simple_online_calibration,6,0.7172966328265492,0.7716535433070866,0.13902053712480253,0.33070866141732286,0.7503791469194321
16068,tdc_feedback_development,1,0.8205214721019103,0.7605633802816901,0.14928909952606634,0.3591549295774648,0.7024454976303318
16068,tdc_feedback_development,2,0.8979305203761743,0.8802816901408451,0.0631911532385466,0.2535211267605634,0.7983412322274899
16068,tdc_feedback_development,3,0.9087214767735334,0.8581560283687943,0.037914691943127965,0.2624113475177305,0.7988941548183266
16068,tdc_feedback_development,4,0.9137051969104004,0.8671875,0.038704581358609796,0.21875,0.8444139020537128
16068,tdc_feedback_development,5,0.9150935708093031,0.9375,0.037914691943127965,0.203125,0.8542875197472347
16068,tdc_feedback_development,6,0.9148181551543244,0.84,0.04028436018957346,0.28,0.8087424960505545
16068,simple_static_threshold,1,0.58,0.6136363636363636,0.19194312796208532,0.5,0.6168309636650865
16068,simple_static_threshold,2,0.58,0.6370967741935484,0.2259083728278041,0.46774193548387094,0.6494881516587666
16068,simple_static_threshold,3,0.58,0.6290322580645161,0.1911532385466035,0.4596774193548387,0.662372827804106
16068,simple_static_threshold,4,0.58,0.6296296296296297,0.20063191153238547,0.43703703703703706,0.6501200631911527
16068,simple_static_threshold,5,0.58,0.64,0.20300157977883096,0.472,0.6498957345971554
16068,simple_static_threshold,6,0.58,0.7461538461538462,0.19510268562401265,0.3923076923076923,0.6915513428120063
16068,simple_quality_schedule,1,0.6366293614219881,0.6896551724137931,0.18009478672985782,0.4068965517241379,0.6545339652448642
16068,simple_quality_schedule,2,0.6933034891375905,0.7226277372262774,0.1524486571879937,0.3795620437956204,0.6965529225908357
16068,simple_quality_schedule,3,0.7499776168531929,0.8225806451612904,0.12954186413902052,0.2903225806451613,0.7829352290679313
16068,simple_quality_schedule,4,0.8066517445687953,0.8270676691729323,0.10110584518167456,0.2932330827067669,0.7741864139020553
16068,simple_quality_schedule,5,0.8633258722843977,0.7876712328767124,0.07345971563981042,0.3150684931506849,0.745030015797789
16068,simple_quality_schedule,6,0.92,0.8699186991869918,0.04028436018957346,0.34146341463414637,0.773058451816747
16068,simple_online_calibration,1,0.5892127096975082,0.6027397260273972,0.18404423380726698,0.4863013698630137,0.5933364928909944
16068,simple_online_calibration,2,0.6146652631090483,0.6727272727272727,0.18641390205371247,0.44545454545454544,0.7041011058451812
16068,simple_online_calibration,3,0.6713775206100119,0.7295081967213115,0.16350710900473933,0.36885245901639346,0.7299873617693524
16068,simple_online_calibration,4,0.6860520110581386,0.7372881355932204,0.1429699842022117,0.3813559322033898,0.7347361769352301
16068,simple_online_calibration,5,0.7024397580454078,0.7956204379562044,0.13665086887835703,0.36496350364963503,0.7102053712480256
16068,simple_online_calibration,6,0.739222778275355,0.8082191780821918,0.1524486571879937,0.3219178082191781,0.7218641390205374
16069,tdc_feedback_development,1,0.8356792066556114,0.825503355704698,0.12954186413902052,0.3221476510067114,0.7213933649289096
16069,tdc_feedback_development,2,0.8903416222034928,0.7874015748031497,0.06003159557661927,0.3858267716535433,0.733475513428121
16069,tdc_feedback_development,3,0.9062076516047713,0.9153846153846154,0.04660347551342812,0.25384615384615383,0.8170300157977897
