seed,model,final_signal_quality,irreversible_recall_final_phase,false_alarm_rate_final_phase,irreversible_core_violation_rate_final_phase,net_vigilance_value_final_phase,long_term_trajectory_value,state_complexity_count
16049,simple_quality_schedule,0.92,0.8709677419354839,0.04660347551342812,0.22580645161290322,0.8754534984457015,0.7657941021590314,0
16049,simple_online_calibration,0.7743262216795703,0.837037037037037,0.11690363349131122,0.25925925925925924,0.8175830213684881,0.7141800947867296,1
16050,tdc_feedback_development,0.9133439728799697,0.9051724137931034,0.037914691943127965,0.3017241379310345,0.8764014161640595,0.7867840968931031,4
16050,simple_static_threshold,0.58,0.648,0.1848341232227488,0.504,0.6408331753554503,0.6383575566087402,0
16050,simple_quality_schedule,0.92,0.8769230769230769,0.04818325434439179,0.27692307692307694,0.8675941183618909,0.7373765139547132,0
16050,simple_online_calibration,0.7448850567097818,0.8,0.1287519747235387,0.2866666666666667,0.7886490302284263,0.6864544497103733,1
16051,tdc_feedback_development,0.914403850395681,0.873015873015873,0.038704581358609796,0.23809523809523808,0.8746577565257254,0.7777077409162721,4
16051,simple_static_threshold,0.58,0.6136363636363636,0.18641390205371247,0.48484848484848486,0.6288838862559242,0.6492638230647699,0
16051,simple_quality_schedule,0.92,0.8439716312056738,0.03475513428120063,0.3120567375886525,0.8484248596685826,0.7343354397051085,0
16051,simple_online_calibration,0.7450222288632995,0.7837837837837838,0.12480252764612954,0.2972972972972973,0.7800360720435123,0.6927282780410742,1
16052,tdc_feedback_development,0.9142180329880241,0.9153846153846154,0.04028436018957346,0.24615384615384617,0.8917681406025966,0.7837367035281742,4
16052,simple_static_threshold,0.58,0.6301369863013698,0.1911532385466035,0.4315068493150685,0.6460296262632821,0.6294802527646116,0
16052,simple_quality_schedule,0.92,0.8450704225352113,0.05608214849921011,0.28169014084507044,0.850727232271989,0.7278615060558191,0
16052,simple_online_calibration,0.7491272228593859,0.7886178861788617,0.11927330173775672,0.3170731707317073,0.7799778377155029,0.7281669299631388,1
16053,tdc_feedback_development,0.9128061399231806,0.8217054263565892,0.04186413902053712,0.3488372093023256,0.8285480931843697,0.7725803054239082,4
16053,simple_static_threshold,0.58,0.6666666666666666,0.1966824644549763,0.49242424242424243,0.6491786586241562,0.6518372827804099,0
16053,simple_quality_schedule,0.92,0.8780487804878049,0.045023696682464455,0.2764227642276423,0.868832659037491,0.7356287519747242,0
16053,simple_online_calibration,0.7402395965614105,0.7518796992481203,0.1334913112164297,0.3533834586466165,0.7520068501732564,0.7258441284886785,1
16054,tdc_feedback_development,0.9153369905383444,0.9078014184397163,0.04186413902053712,0.23404255319148937,0.8906298484362187,0.7859420747761987,4
16054,simple_static_threshold,0.58,0.6484375,0.20695102685624012,0.4609375,0.6452191696287519,0.6602880463401783,0
16054,simple_quality_schedule,0.92,0.8828125,0.045813586097946286,0.203125,0.8854779077804108,0.7608288572933125,0
16054,simple_online_calibration,0.7636928818255642,0.753968253968254,0.11058451816745656,0.373015873015873,0.757119568322883,0.7458983675618748,1
16055,tdc_feedback_development,0.9124839527275777,0.8,0.035545023696682464,0.3565217391304348,0.8184592403437133,0.7880821484992111,4
16055,simple_static_threshold,0.58,0.6551724137931034,0.2132701421800948,0.4896551724137931,0.6412425232881189,0.6269741969457594,0
16055,simple_quality_schedule,0.92,0.8428571428571429,0.06635071090047394,0.25,0.8540155721056195,0.7217008952080047,0
16055,simple_online_calibration,0.7767864348928305,0.8429752066115702,0.11216429699842022,0.2727272727272727,0.8188784942639926,0.7165060558188521,1
16056,tdc_feedback_development,0.9140261113636696,0.8493150684931506,0.04344391785150079,0.2808219178082192,0.8544425303945243,0.7783817798841506,4
16056,simple_static_threshold,0.58,0.6830985915492958,0.19510268562401265,0.44366197183098594,0.6666414347061833,0.6390605581885193,0
16056,simple_quality_schedule,0.92,0.8409090909090909,0.04186413902053712,0.26515151515151514,0.8550059600746805,0.750776724591891,0
16056,simple_online_calibration,0.7416490946117671,0.7398373983739838,0.13428120063191154,0.3170731707317073,0.753903319187334,0.7084070563454447,1
16057,tdc_feedback_development,0.914584398529961,0.8706896551724138,0.04660347551342812,0.25,0.8696773095043948,0.7836477093206959,4
16057,simple_static_threshold,0.58,0.6308724832214765,0.18799368088467613,0.42953020134228187,0.6473878410042728,0.6581205897840959,0
16057,simple_quality_schedule,0.92,0.9145299145299145,0.05608214849921011,0.1623931623931624,0.9058433993599871,0.739893101632438,0
16057,simple_online_calibration,0.7374643133005859,0.7851851851851852,0.11848341232227488,0.32592592592592595,0.775071112678781,0.6899710373880991,1
16058,tdc_feedback_development,0.9148400043998579,0.8794326241134752,0.0339652448657188,0.2695035460992908,0.8722769233180406,0.8003364928909961,4
16058,simple_static_threshold,0.58,0.6530612244897959,0.1911532385466035,0.48299319727891155,0.6460482638553051,0.6398030542390719,0
16058,simple_quality_schedule,0.92,0.8083333333333333,0.05924170616113744,0.2916666666666667,0.8315683254344391,0.7226972090573989,0
16058,simple_online_calibration,0.7366003932195688,0.773109243697479,0.12243285939968404,0.31092436974789917,0.7717177728172843,0.6866766719325962,1
16059,tdc_feedback_development,0.9159539983098444,0.9154929577464789,0.038704581358609796,0.19718309859154928,0.9021873947423603,0.8138604528699321,4
16059,simple_static_threshold,0.58,0.6752136752136753,0.2037914691943128,0.4188034188034188,0.6663271762466075,0.6644865718799359,0
16059,simple_quality_schedule,0.92,0.8217054263565892,0.04344391785150079,0.34108527131782945,0.8308616040265991,0.7303607161664037,0
16059,simple_online_calibration,0.7105670261166307,0.7692307692307693,0.1429699842022117,0.35384615384615387,0.7533756724616678,0.6747661927330172,1
16060,tdc_feedback_development,0.9142553014636334,0.8551724137931035,0.044233807266982623,0.2482758620689655,0.863463947559252,0.774480252764614,4
16060,simple_static_threshold,0.58,0.6742424242424242,0.1943127962085308,0.4393939393939394,0.6636677437885968,0.6569905213270132,0
16060,simple_quality_schedule,0.92,0.9060402684563759,0.04976303317535545,0.18120805369127516,0.899523903432043,0.7615276461295422,0
16060,simple_online_calibration,0.7149447185571396,0.7071428571428572,0.11927330173775672,0.4142857142857143,0.7187441902931624,0.6969641916798314,1
16061,tdc_feedback_development,0.9142849625148535,0.8741258741258742,0.0339652448657188,0.26573426573426573,0.8705594856138745,0.8103491311216438,4
16061,simple_static_threshold,0.58,0.6422764227642277,0.20537124802527645,0.4878048780487805,0.637389165029091,0.67674934175882,0
16061,simple_quality_schedule,0.92,0.8623188405797102,0.04660347551342812,0.32608695652173914,0.8515053918538362,0.7217261716692999,0
16061,simple_online_calibration,0.7228386845923442,0.7248322147651006,0.1429699842022117,0.348993288590604,0.7362076447745838,0.6845234333859923,1
16062,tdc_feedback_development,0.9140388199969298,0.8292682926829268,0.03949447077409163,0.2601626016260163,0.8503451402268349,0.7917893628225389,4
16062,simple_static_threshold,0.58,0.6923076923076923,0.20537124802527645,0.46923076923076923,0.6636180580872524,0.627074249605054,0
16062,simple_quality_schedule,0.92,0.8707482993197279,0.05845181674565561,0.2925170068027211,0.8596429699842022,0.7503391258557139,0
16062,simple_online_calibration,0.7176169124298841,0.7589285714285714,0.13270142180094788,0.39285714285714285,0.7440486810757216,0.7320279094260138,1
16063,tdc_feedback_development,0.914339166499933,0.8671875,0.035545023696682464,0.265625,0.8671512452356535,0.7931727224855195,4
16063,simple_static_threshold,0.58,0.6666666666666666,0.20300157977883096,0.4959349593495935,0.6472126921743151,0.6640279094260129,0
16063,simple_quality_schedule,0.92,0.8584070796460177,0.04028436018957346,0.2831858407079646,0.8595891456612005,0.7371063717746187,0
16063,simple_online_calibration,0.767260918594408,0.8145161290322581,0.1334913112164297,0.28225806451612906,0.7984715207071656,0.7300552922590839,1
16064,tdc_feedback_development,0.9145592683859797,0.8538461538461538,0.03712480252764613,0.2846153846153846,0.85706662206006,0.8097941021590321,4
16064,simple_static_threshold,0.58,0.6785714285714286,0.2014218009478673,0.4642857142857143,0.6592156398104265,0.6413438651922051,0
16064,simple_quality_schedule,0.92,0.923728813559322,0.04344391785150079,0.2033898305084746,0.9043112164296999,0.7412353870458139,0
16064,simple_online_calibration,0.6958055400907734,0.697841726618705,0.13428120063191154,0.4028776978417266,0.7109678282973056,0.7014491837809371,1
16065,tdc_feedback_development,0.9134572616362688,0.8615384615384616,0.05292259083728278,0.2846153846153846,0.8572033018472146,0.7632775144813069,4
16065,simple_static_threshold,0.58,0.6126760563380281,0.19273301737756715,0.4788732394366197,0.6283829739892752,0.6767656661400732,0
16065,simple_quality_schedule,0.92,0.9174311926605505,0.04344391785150079,0.25688073394495414,0.8907791063379568,0.7262522380200109,0
16065,simple_online_calibration,0.706223551984662,0.7265625,0.1406003159557662,0.3828125,0.7282040946065461,0.7151453396524485,1
16066,tdc_feedback_development,0.9141274085580549,0.8639455782312925,0.03475513428120063,0.2585034013605442,0.8672429143594409,0.7763317535545032,4
16066,simple_static_threshold,0.58,0.625,0.17851500789889416,0.5069444444444444,0.6311581095313322,0.6311690363349121,0
16066,simple_quality_schedule,0.92,0.8424657534246576,0.04897314375987362,0.3082191780821918,0.8456711246726829,0.7439699842022122,0
16066,simple_online_calibration,0.7299108917606589,0.7575757575757576,0.13112164296998421,0.3333333333333333,0.7575047294125262,0.707569773565034,1
16067,tdc_feedback_development,0.9136523311185947,0.8725490196078431,0.036334913112164295,0.29411764705882354,0.863604396457121,0.7874544497103749,4
16067,simple_static_threshold,0.58,0.6893939393939394,0.18088467614533965,0.4090909090909091,0.6792321556800229,0.664283307003685,0
16067,simple_quality_schedule,0.92,0.8547008547008547,0.052132701421800945,0.26495726495726496,0.8591973913395714,0.7475929436545553,0
16067,simple_online_calibration,0.7172966328265492,0.7716535433070866,0.13902053712480253,0.33070866141732286,0.7608927497037463,0.6699615587151129,1
16068,tdc_feedback_development,0.9148181551543244,0.84,0.04028436018957346,0.28,0.851165851235234,0.8011874670879419,4
16068,simple_static_threshold,0.58,0.7461538461538462,0.19510268562401265,0.3923076923076923,0.7052871551828898,0.6533765139547122,0
16068,simple_quality_schedule,0.92,0.8699186991869918,0.04028436018957346,0.34146341463414637,0.8531138596694025,0.7377161664033705,0
16068,simple_online_calibration,0.739222778275355,0.8082191780821918,0.1524486571879937,0.3219178082191781,0.7797087537968552,0.6990384412848869,1
16069,tdc_feedback_development,0.9131416212277575,0.8802816901408451,0.035545023696682464,0.30985915492957744,0.864017168022292,0.772068457082676,4
16069,simple_static_threshold,0.58,0.6232876712328768,0.19352290679304898,0.4863013698630137,0.631514596723582,0.6345739863085823,0
16069,simple_quality_schedule,0.92,0.8467153284671532,0.04186413902053712,0.29927007299270075,0.8507950554075714,0.7478888888888893,0
16069,simple_online_calibration,0.7702421008142718,0.8264462809917356,0.09320695102685624,0.2727272727272727,0.8142502968175961,0.7330179041600844,1
16070,tdc_feedback_development,0.9126834850696948,0.8222222222222222,0.04344391785150079,0.31851851851851853,0.8345100354864504,0.7820405476566624,4
16070,simple_static_threshold,0.58,0.6492537313432836,0.19826224328593997,0.4552238805970149,0.6484669543278867,0.6457377567140585,0
16070,simple_quality_schedule,0.92,0.8716216216216216,0.05134281200631911,0.2905405405405405,0.8618530592203578,0.7218488678251714,0
16070,simple_online_calibration,0.7306964487520627,0.7973856209150327,0.146129541864139,0.33986928104575165,0.771228232142596,0.6871785150078983,1
16071,tdc_feedback_development,0.9155430443112875,0.8872180451127819,0.037914691943127965,0.19548872180451127,0.8898988941979171,0.8004339125855723,4
16071,simple_static_threshold,0.58,0.6190476190476191,0.2014218009478673,0.5158730158730159,0.6221124652072519,0.6496066350710892,0
16071,simple_quality_schedule,0.92,0.8880597014925373,0.04897314375987362,0.3208955223880597,0.8636531324420552,0.7283164823591367,0
16071,simple_online_calibration,0.7273204872171072,0.7890625,0.13033175355450238,0.34375,0.7693598473716656,0.6834897314375983,1
16072,tdc_feedback_development,0.9146588334825736,0.8888888888888888,0.04344391785150079,0.24603174603174602,0.8793036922457367,0.7902833070036872,4
16072,simple_static_threshold,0.58,0.6888888888888889,0.179304897314376,0.4444444444444444,0.6722501316482359,0.6370310689836747,0
16072,simple_quality_schedule,0.92,0.85,0.04660347551342812,0.3357142857142857,0.8440364477544573,0.7473222748815171,0
16072,simple_online_calibration,0.7642119110024816,0.7887323943661971,0.10821484992101106,0.30985915492957744,0.7859465631450433,0.7264402317008958,1
16073,tdc_feedback_development,0.9147980655894228,0.9015151515151515,0.052132701421800945,0.26515151515151514,0.8794446847055684,0.8204249605055305,4
16073,simple_static_threshold,0.58,0.6956521739130435,0.19036334913112166,0.4,0.6819708084346452,0.6689799894681401,0
16073,simple_quality_schedule,0.92,0.8985507246376812,0.045023696682464455,0.2898550724637681,0.8753720722577101,0.7214002106371776,0
16073,simple_online_calibration,0.7422529357725545,0.8034188034188035,0.11927330173775672,0.37606837606837606,0.7738080663431182,0.7391058451816747,1
16074,tdc_feedback_development,0.9145902481672763,0.8918918918918919,0.04660347551342812,0.24324324324324326,0.8805705448251084,0.7974781463928393,4
16074,simple_static_threshold,0.58,0.6818181818181818,0.17851500789889416,0.3787878787878788,0.6823576044808272,0.6587935755660862,0
16074,simple_quality_schedule,0.92,0.917910447761194,0.05687203791469194,0.2835820895522388,0.8829688759991512,0.7242053712480252,0
16074,simple_online_calibration,0.7295341615221532,0.7111111111111111,0.13428120063191154,0.34814814814814815,0.732944254472311,0.7062027382833065,1
16075,tdc_feedback_development,0.9138463051985743,0.85,0.035545023696682464,0.3,0.8524679410404497,0.7768799368088476,4
16075,simple_static_threshold,0.58,0.6875,0.19984202211690363,0.3819444444444444,0.6800177066877304,0.6586197998946801,0
16075,simple_quality_schedule,0.92,0.8489208633093526,0.04028436018957346,0.30935251798561153,0.8500870128541717,0.7177230121116379,0
16075,simple_online_calibration,0.7158764133477954,0.7266187050359713,0.1382306477093207,0.38848920863309355,0.7290159079998735,0.689403370194839,1
16076,tdc_feedback_development,0.9142448921792635,0.8623853211009175,0.037914691943127965,0.25688073394495414,0.866251043144686,0.793134281200633,4
16076,simple_static_threshold,0.58,0.6403508771929824,0.18878357030015797,0.4473684210526316,0.6479274964662842,0.6711032122169558,0
16076,simple_quality_schedule,0.92,0.852112676056338,0.036334913112164295,0.2535211267605634,0.8634794962508067,0.7213117430226442,0
16076,simple_online_calibration,0.7193020367175409,0.7633587786259542,0.12717219589257503,0.366412213740458,0.752689873962704,0.6960726698262242,1
16077,tdc_feedback_development,0.9145657497288504,0.8852459016393442,0.03238546603475513,0.2540983606557377,0.878248752858934,0.8050911005792531,4
16077,simple_static_threshold,0.58,0.7142857142857143,0.19036334913112166,0.41353383458646614,0.687649134685054,0.6522295945234325,0
16077,simple_quality_schedule,0.92,0.8372093023255814,0.04265402843601896,0.24031007751937986,0.858151364855432,0.7469510268562406,0
16077,simple_online_calibration,0.758239428636882,0.7931034482758621,0.10821484992101106,0.31724137931034485,0.7855412201733991,0.7107751448130595,1
16078,tdc_feedback_development,0.9129742466847655,0.864406779661017,0.03712480252764613,0.288135593220339,0.8608771087005754,0.7726724591890477,4
16078,simple_static_threshold,0.58,0.6496350364963503,0.1911532385466035,0.43795620437956206,0.6535138778381246,0.6738267509215369,0
16078,simple_quality_schedule,0.92,0.89171974522293,0.053712480252764615,0.2356687898089172,0.8813976313379822,0.7324233807266988,0
16078,simple_online_calibration,0.7572875349281383,0.8275862068965517,0.10742496050552923,0.2896551724137931,0.8065908967588047,0.691967877830437,1
16079,tdc_feedback_development,0.915481531558046,0.9224806201550387,0.03712480252764613,0.21705426356589147,0.9016026955847668,0.791947867298579,4
16079,simple_static_threshold,0.58,0.7014925373134329,0.19984202211690363,0.4253731343283582,0.6776286105019924,0.6578146392838325,0
16079,simple_quality_schedule,0.92,0.9130434782608695,0.04739336492890995,0.26811594202898553,0.8857677038258122,0.7487904160084262,0
16079,simple_online_calibration,0.7096971815232361,0.7518248175182481,0.13191153238546605,0.36496350364963503,0.7454007379046769,0.6883749341758817,1
16080,tdc_feedback_development,0.9137153480454275,0.8492063492063492,0.03475513428120063,0.3253968253968254,0.847169767414066,0.8210774091627179,4
16080,simple_static_threshold,0.58,0.6666666666666666,0.1895734597156398,0.4097222222222222,0.6671408636124275,0.6870447604002101,0
16080,simple_quality_schedule,0.92,0.8533333333333334,0.04265402843601896,0.30666666666666664,0.8521358609794629,0.7277435492364408,0
16080,simple_online_calibration,0.7115899902527297,0.7441860465116279,0.13981042654028436,0.3643410852713178,0.7407919171058217,0.7022301211163768,1
16081,tdc_feedback_development,0.9155345665315515,0.9064748201438849,0.02843601895734597,0.22302158273381295,0.8949523337062492,0.8166592943654565,4
16081,simple_static_threshold,0.58,0.696,0.19984202211690363,0.448,0.6706315955766192,0.6373607161664017,0
16081,simple_quality_schedule,0.92,0.8208955223880597,0.054502369668246446,0.2537313432835821,0.8457562424842612,0.7394623486045296,0
16081,simple_online_calibration,0.7533219274840164,0.782258064516129,0.12559241706161137,0.3225806451612903,0.7753798057102802,0.7128199052132699,1
16082,tdc_feedback_development,0.9131208314123668,0.891156462585034,0.038704581358609796,0.3129251700680272,0.867662582589793,0.7900700368615073,4
16082,simple_static_threshold,0.58,0.7307692307692307,0.2211690363349131,0.36153846153846153,0.6993046542714789,0.6674639283833591,0
16082,simple_quality_schedule,0.92,0.8873239436619719,0.04186413902053712,0.2746478873239437,0.8739933693789913,0.7505344918378097,0
16082,simple_online_calibration,0.7468093707626459,0.8115942028985508,0.12796208530805686,0.30434782608695654,0.7907768146397421,0.7268757240652975,1
16083,tdc_feedback_development,0.9129115171467737,0.8571428571428571,0.04028436018957346,0.3007518796992481,0.8544437653085374,0.7841721958925763,4
16083,simple_static_threshold,0.58,0.6694214876033058,0.20221169036334913,0.45454545454545453,0.6568882404397269,0.6741874670879403,0
16083,simple_quality_schedule,0.92,0.8675496688741722,0.04976303317535545,0.2913907284768212,0.8601665986629422,0.7135645076355974,0
16083,simple_online_calibration,0.7415329133768845,0.7328767123287672,0.11611374407582939,0.3698630136986301,0.7438291059995861,0.7318067403896791,1
16084,tdc_feedback_development,0.9128768393196172,0.8846153846153846,0.037914691943127965,0.3153846153846154,0.864348587509317,0.7883744075829395,4
16084,simple_static_threshold,0.58,0.6796875,0.19194312796208532,0.3984375,0.6747832494075829,0.666270142180094,0
16084,simple_quality_schedule,0.92,0.873015873015873,0.044233807266982623,0.25396825396825395,0.8712167306100955,0.7544533965244866,0
16084,simple_online_calibration,0.7019672980061222,0.7602739726027398,0.12559241706161137,0.3424657534246575,0.7538067482748975,0.6850800421274349,1
16085,tdc_feedback_development,0.9150935103450182,0.9043478260869565,0.035545023696682464,0.21739130434782608,0.8936332826819815,0.8056440231700902,4
16085,simple_static_threshold,0.58,0.6641221374045801,0.18088467614533965,0.45038167938931295,0.6596016907251305,0.66282727751448,0
16085,simple_quality_schedule,0.92,0.8472222222222222,0.045813586097946286,0.2847222222222222,0.8531428383359664,0.737809899947341,0
16085,simple_online_calibration,0.7292025298010627,0.7288135593220338,0.11769352290679305,0.3644067796610169,0.7409264206515127,0.7305634544497102,1
16086,tdc_feedback_development,0.9143921038075349,0.8925619834710744,0.03475513428120063,0.19834710743801653,0.8921912597892704,0.790133754607689,4
16086,simple_static_threshold,0.58,0.6666666666666666,0.21169036334913113,0.4090909090909091,0.6628437455119919,0.6460236966824632,0
16086,simple_quality_schedule,0.92,0.8709677419354839,0.04344391785150079,0.3064516129032258,0.8599563777200224,0.7319715639810429,0
16086,simple_online_calibration,0.7017801724091336,0.7730496453900709,0.14139020537124802,0.40425531914893614,0.7440102613828651,0.6846845708267506,1
16087,tdc_feedback_development,0.9145288474495461,0.9097744360902256,0.037914691943127965,0.21804511278195488,0.8953858624130169,0.7705908372827813,4
16087,simple_static_threshold,0.58,0.6974789915966386,0.19352290679304898,0.40336134453781514,0.6814886959523145,0.6511532385466021,0
16087,simple_quality_schedule,0.92,0.8790322580645161,0.04976303317535545,0.23387096774193547,0.876837715945574,0.7626334913112165,0
16087,simple_online_calibration,0.7187369723582233,0.7841726618705036,0.13507109004739337,0.33093525179856115,0.7674869753262692,0.6803986308583463,1
16088,tdc_feedback_development,0.9148912628551724,0.8923076923076924,0.03238546603475513,0.23846153846153847,0.8846027500674788,0.8050084254870993,4
16088,simple_static_threshold,0.58,0.7571428571428571,0.21011058451816747,0.35,0.7156921688106521,0.6592854133754598,0
16088,simple_quality_schedule,0.92,0.8333333333333334,0.04897314375987362,0.30303030303030304,0.8425993106419647,0.736184834123223,0
16088,simple_online_calibration,0.6997891306812931,0.7203389830508474,0.14375987361769352,0.3983050847457627,0.7207079203023841,0.7112654028436016,1
16089,tdc_feedback_development,0.9142040523237334,0.8896551724137931,0.03317535545023697,0.2413793103448276,0.882564502275754,0.7853838862559253,4
16089,simple_static_threshold,0.58,0.6753246753246753,0.17851500789889416,0.42857142857142855,0.6694788166020393,0.6539641916798307,0
16089,simple_quality_schedule,0.92,0.8723404255319149,0.04976303317535545,0.3049645390070922,0.8596076770528722,0.7260189573459723,0
16089,simple_online_calibration,0.7383069444681115,0.7553956834532374,0.11532385466034756,0.3381294964028777,0.7599834290115285,0.7130215903106899,1
16090,tdc_feedback_development,0.9132073894569968,0.8591549295774648,0.036334913112164295,0.2887323943661972,0.8585873652327364,0.769417588204319,4
16090,simple_static_threshold,0.58,0.7313432835820896,0.19036334913112166,0.3582089552238806,0.7063900167409398,0.6421848341232216,0
16090,simple_quality_schedule,0.92,0.8260869565217391,0.05292259083728278,0.3391304347826087,0.8313285253108044,0.7577730384412851,0
16090,simple_online_calibration,0.6850071172290215,0.7080745341614907,0.13744075829383887,0.43478260869565216,0.7069399345591258,0.6734591890468665,1
16091,tdc_feedback_development,0.9138038513040471,0.8201438848920863,0.04028436018957346,0.2805755395683453,0.8419633459454622,0.7837783043707227,4
16091,simple_static_threshold,0.58,0.6379310344827587,0.19826224328593997,0.47413793103448276,0.6395889306531569,0.6619752501316473,0
16091,simple_quality_schedule,0.92,0.875,0.045023696682464455,0.34558823529411764,0.8536276136046835,0.7231579778830967,0
16091,simple_online_calibration,0.6664385551951356,0.6862745098039216,0.14218009478672985,0.43790849673202614,0.6927715943872839,0.6852101105845179,1
16092,tdc_feedback_development,0.9131038723956179,0.8591549295774648,0.05134281200631911,0.3028169014084507,0.852753356486248,0.7650189573459726,4
16092,simple_static_threshold,0.58,0.636986301369863,0.1895734597156398,0.4246575342465753,0.6507976368239954,0.653795155344918,0
16092,simple_quality_schedule,0.92,0.8222222222222222,0.05529225908372828,0.362962962962963,0.8243489555906618,0.7391395471300687,0
16092,simple_online_calibration,0.6801002777401111,0.7551020408163265,0.14375987361769352,0.4421768707482993,0.7246236111551649,0.6908873091100584,1
16093,tdc_feedback_development,0.9141265150769088,0.852112676056338,0.030015797788309637,0.28169014084507044,0.8582284937602125,0.7880179041600852,4
16093,simple_static_threshold,0.58,0.6546762589928058,0.20616113744075829,0.4676258992805755,0.6468469092024959,0.6504823591363865,0
16093,simple_quality_schedule,0.92,0.8571428571428571,0.04107424960505529,0.30357142857142855,0.8547851500789888,0.7355792522380201,0
16093,simple_online_calibration,0.7561753877934878,0.8257575757575758,0.12085308056872038,0.2727272727272727,0.8063011466007337,0.6966977356503417,1
16094,tdc_feedback_development,0.9136588664538716,0.8380281690140845,0.04107424960505529,0.30985915492957744,0.8439748251174923,0.785532385466036,4
16094,simple_static_threshold,0.58,0.6722689075630253,0.20221169036334913,0.44537815126050423,0.6600030400785908,0.6453422854133746,0
16094,simple_quality_schedule,0.92,0.8852459016393442,0.04818325434439179,0.22950819672131148,0.8808223655245643,0.7499583991574515,0
16094,simple_online_calibration,0.733426507063611,0.7535211267605634,0.1240126382306477,0.36619718309859156,0.7510565188359474,0.6999736703528173,1
16095,tdc_feedback_development,0.9138977981792454,0.8731343283582089,0.04344391785150079,0.30597014925373134,0.8601123040670345,0.7851558715113228,4
16095,simple_static_threshold,0.58,0.6097560975609756,0.20221169036334913,0.5203252032520326,0.6168828651793627,0.6247835703001571,0
16095,simple_quality_schedule,0.92,0.9124087591240876,0.05292259083728278,0.26277372262773724,0.8854446789128354,0.7237561874670881,0
16095,simple_online_calibration,0.7131311519926465,0.75,0.13112164296998421,0.37142857142857144,0.7439596299191858,0.7028967877830438,1
16096,tdc_feedback_development,0.9131891276795667,0.8405797101449275,0.0315955766192733,0.3115942028985507,0.8466012828135876,0.7772848867825178,4
16096,simple_static_threshold,0.58,0.6111111111111112,0.1943127962085308,0.5,0.6231374407582938,0.6580215903106886,0
16096,simple_quality_schedule,0.92,0.8521739130434782,0.05529225908372828,0.30434782608695654,0.8495502438354283,0.7077788309636651,0
16096,simple_online_calibration,0.6862130873670436,0.7142857142857143,0.15086887835703003,0.40816326530612246,0.7125541058009974,0.6835839915745126,1
16097,tdc_feedback_development,0.9130917964391321,0.8714285714285714,0.038704581358609796,0.29285714285714287,0.8627942817655765,0.7712311743022652,4
16097,simple_static_threshold,0.58,0.6746031746031746,0.1990521327014218,0.4126984126984127,0.6682213194914617,0.660566614007371,0
16097,simple_quality_schedule,0.92,0.8625954198473282,0.052132701421800945,0.24427480916030533,0.8668864368148764,0.7312553975776729,0
16097,simple_online_calibration,0.7251331438893459,0.7480314960629921,0.11927330173775672,0.3543307086614173,0.7506633427319135,0.7067509215376511,1
16098,tdc_feedback_development,0.9143504547857464,0.8482142857142857,0.04344391785150079,0.30357142857142855,0.8494459275047045,0.8015360716166412,4
16098,simple_static_threshold,0.58,0.656,0.1895734597156398,0.472,0.6498853080568721,0.6447477619799886,0
16098,simple_quality_schedule,0.92,0.8661971830985915,0.052132701421800945,0.2605633802816901,0.8652495160536681,0.7441353343865197,0
16098,simple_online_calibration,0.7727173709725016,0.8270676691729323,0.12954186413902052,0.2556390977443609,0.8110518643970185,0.7091943127962081,1
16099,tdc_feedback_development,0.9153222793189653,0.9060402684563759,0.03317535545023697,0.2348993288590604,0.8914015258413543,0.7788462348604538,4
16099,simple_static_threshold,0.58,0.6493506493506493,0.16666666666666666,0.461038961038961,0.6536666666666666,0.6715028962611889,0
16099,simple_quality_schedule,0.92,0.8803418803418803,0.05687203791469194,0.23931623931623933,0.8749161907076599,0.7354249605055294,0
16099,simple_online_calibration,0.7606954769161539,0.8455882352941176,0.12954186413902052,0.27205882352941174,0.8142988898860897,0.716129015271196,1
16100,tdc_feedback_development,0.9152856835083065,0.8636363636363636,0.030805687203791468,0.2196969696969697,0.8758286847824575,0.8058135860979472,4
16100,simple_static_threshold,0.58,0.7122302158273381,0.19352290679304898,0.381294964028777,0.692540022957937,0.6588193786203252,0
16100,simple_quality_schedule,0.92,0.8015267175572519,0.04344391785150079,0.3282442748091603,0.8243493843686311,0.731477619799895,0
16100,simple_online_calibration,0.7183682327872158,0.7421875,0.16192733017377567,0.3671875,0.7359166438833272,0.705750394944708,1
16101,tdc_feedback_development,0.9131179236700505,0.8114754098360656,0.036334913112164295,0.3114754098360656,0.8325695583870911,0.7768272775144821,4
16101,simple_static_threshold,0.58,0.625,0.22274881516587677,0.4609375,0.6315127369668246,0.653144813059504,0
16101,simple_quality_schedule,0.92,0.8444444444444444,0.061611374407582936,0.32592592592592595,0.8404925399332983,0.7274923644023171,0
16101,simple_online_calibration,0.737346693229135,0.7573529411764706,0.10821484992101106,0.3602941176470588,0.7577090340001681,0.7343707214323328,1
16102,tdc_feedback_development,0.9145339232358032,0.8909090909090909,0.05134281200631911,0.24848484848484848,0.8781236472962278,0.770865718799369,4
16102,simple_static_threshold,0.58,0.7101449275362319,0.18325434439178515,0.4057971014492754,0.6887549282230923,0.6419268035808309,0
16102,simple_quality_schedule,0.92,0.8540145985401459,0.04028436018957346,0.24087591240875914,0.8660745148233991,0.7499167983149033,0
16102,simple_online_calibration,0.7338276464471726,0.7851851851851852,0.1287519747235387,0.34074074074074073,0.7695089372075533,0.7198925750394949,1
