seed,model,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,final_Q,composite
19077,PTVM,0.9270833333333334,0.28125,0.12964563526361278,0.7237991666666632,0.94,0.8128331646139433
19077,FULL,0.8958333333333334,0.3125,0.08556611927398444,0.7035491666666636,0.94,0.799399067811869
19077,simple_two_signal_learner,0.8020833333333334,0.375,0.18236819360414866,0.6583708333333295,0.8218752463466752,0.7249940696125027
19078,PTVM,0.945054945054945,0.21978021978021978,0.16123348017621145,0.7496808333333302,0.94,0.8337449408695188
19078,FULL,0.9120879120879121,0.25274725274725274,0.11189427312775331,0.7265091666666637,0.94,0.8196879974806757
19078,simple_two_signal_learner,0.8901098901098901,0.26373626373626374,0.17973568281938326,0.6925908333333304,0.867633901284184,0.788299472868357
19079,PTVM,0.9166666666666666,0.25,0.13839285714285715,0.7461158333333302,0.94,0.8213503869047611
19079,FULL,0.875,0.2916666666666667,0.09910714285714285,0.7077674999999971,0.94,0.796703779761904
19079,simple_two_signal_learner,0.825,0.3416666666666667,0.16964285714285715,0.7018374999999971,0.8811376831245886,0.7536141369047612
19080,PTVM,0.9907407407407407,0.18518518518518517,0.17657497781721385,0.7656858333333302,0.94,0.8570323886958158
19080,FULL,0.9444444444444444,0.21296296296296297,0.12777284826974267,0.7391566666666634,0.94,0.8393271896053098
19080,simple_two_signal_learner,0.8518518518518519,0.2962962962962963,0.2236024844720497,0.6994124999999969,0.8805478370520837,0.7616141095870708
19081,PTVM,0.897196261682243,0.2897196261682243,0.15148861646234676,0.74693583333333,0.94,0.80316520700348
19081,FULL,0.8785046728971962,0.308411214953271,0.11033274956217162,0.7281466666666633,0.94,0.7964187148850727
19081,simple_two_signal_learner,0.7850467289719626,0.38317757009345793,0.20490367775831875,0.6849549999999964,0.850320825563187,0.7199776406165597
19082,PTVM,0.9191919191919192,0.23232323232323232,0.14910714285714285,0.7345191666666634,0.94,0.8214851307720049
19082,FULL,0.8787878787878788,0.26262626262626265,0.10178571428571428,0.7051274999999969,0.94,0.8039045301226544
19082,simple_two_signal_learner,0.8383838383838383,0.30303030303030304,0.17946428571428572,0.6637383333333301,0.8393935437102712,0.7557993019480511
19083,PTVM,0.9245283018867925,0.19811320754716982,0.1726872246696035,0.7169591666666637,0.94,0.8225325354119906
19083,FULL,0.8773584905660378,0.22641509433962265,0.1171806167400881,0.6936508333333303,0.94,0.8065803585702206
19083,simple_two_signal_learner,0.8113207547169812,0.29245283018867924,0.213215859030837,0.6610124999999969,0.8840219122635637,0.7428929720617563
19084,PTVM,0.9479166666666666,0.25,0.1447721179624665,0.7550449999999966,0.94,0.8316818264075059
19084,FULL,0.8958333333333334,0.3020833333333333,0.09830205540661305,0.7289374999999967,0.94,0.8058031305853433
19084,simple_two_signal_learner,0.8333333333333334,0.3541666666666667,0.17962466487935658,0.7041524999999971,0.8051279587681877,0.7515715253574613
19085,PTVM,0.941747572815534,0.24271844660194175,0.17098445595854922,0.7174474999999966,0.94,0.817009644002464
19085,FULL,0.9223300970873787,0.2524271844660194,0.11226252158894647,0.6992424999999968,0.94,0.8159503536919187
19085,simple_two_signal_learner,0.8446601941747572,0.32038834951456313,0.19430051813471502,0.6675091666666632,0.8298198891457554,0.7513181589135092
19086,PTVM,0.9433962264150944,0.2830188679245283,0.13416815742397137,0.7141008333333297,0.94,0.8139557277919344
19086,FULL,0.8962264150943396,0.330188679245283,0.09391771019677997,0.6880691666666631,0.94,0.7895545043442909
19086,simple_two_signal_learner,0.839622641509434,0.37735849056603776,0.18962432915921287,0.6553224999999965,0.9028829103783124,0.7334529289794773
19087,PTVM,0.9238095238095239,0.3142857142857143,0.17219730941704037,0.742354999999997,0.94,0.7997207166880198
19087,FULL,0.8761904761904762,0.3619047619047619,0.1273542600896861,0.7164641666666636,0.94,0.776026142029681
19087,simple_two_signal_learner,0.8380952380952381,0.3904761904761905,0.2179372197309417,0.6807824999999966,0.8289159879249679,0.7304177048633347
19088,PTVM,0.9722222222222222,0.23148148148148148,0.1489547038327526,0.7020199999999972,0.94,0.8295103555297452
19088,FULL,0.9444444444444444,0.24074074074074073,0.10452961672473868,0.6860349999999976,0.94,0.8237509748031999
19088,simple_two_signal_learner,0.8425925925925926,0.32407407407407407,0.15418118466898956,0.6774599999999974,0.9147524516633655,0.7602880223254607
19089,PTVM,0.9540229885057471,0.2413793103448276,0.1791044776119403,0.7136208333333297,0.94,0.8184463817764616
19089,FULL,0.9310344827586207,0.25287356321839083,0.11852502194907814,0.6924683333333298,0.94,0.8155040329665053
19089,simple_two_signal_learner,0.8505747126436781,0.3218390804597701,0.17998244073748904,0.6638599999999969,0.9080152901975175,0.7546811555306623
19090,PTVM,0.9514563106796117,0.24271844660194175,0.13339145597210114,0.7229416666666636,0.94,0.8288144070256438
19090,FULL,0.9029126213592233,0.2912621359223301,0.09415867480383609,0.6881066666666636,0.94,0.8012531841330831
19090,simple_two_signal_learner,0.8058252427184466,0.3786407766990291,0.1935483870967742,0.6488924999999962,0.8473494477243126,0.7206008262214209
19091,PTVM,0.9357798165137615,0.23853211009174313,0.15611061552185548,0.7393249999999966,0.94,0.8247100443268207
19091,FULL,0.8715596330275229,0.28440366972477066,0.10883140053523639,0.7150708333333301,0.94,0.7973684007033495
19091,simple_two_signal_learner,0.8348623853211009,0.3211009174311927,0.19625334522747548,0.6735849999999969,0.8949492898518245,0.7493290671930363
19092,PTVM,0.9560439560439561,0.21978021978021978,0.15316901408450703,0.7346066666666634,0.94,0.8348859957178963
19092,FULL,0.9230769230769231,0.25274725274725274,0.11267605633802817,0.7101108333333304,0.94,0.8187287608019906
19092,simple_two_signal_learner,0.7802197802197802,0.3516483516483517,0.1936619718309859,0.6789949999999965,0.8928047908832786,0.7271702017876481
19093,PTVM,0.9285714285714286,0.19642857142857142,0.1343906510851419,0.7457083333333304,0.94,0.83901323883059
19093,FULL,0.8928571428571429,0.23214285714285715,0.1010016694490818,0.7052933333333303,0.94,0.8159444280149448
19093,simple_two_signal_learner,0.7857142857142857,0.3392857142857143,0.2045075125208681,0.6354741666666631,0.8056289161947153,0.7188598963053493
19094,PTVM,0.9479166666666666,0.25,0.1574468085106383,0.7499841666666641,0.94,0.8278816799645383
19094,FULL,0.9270833333333334,0.2604166666666667,0.1072340425531915,0.7247424999999974,0.94,0.8227596498226944
19094,simple_two_signal_learner,0.8645833333333334,0.3125,0.18553191489361703,0.6878608333333303,0.8992784124024653,0.7661088253546091
19095,PTVM,0.9504950495049505,0.26732673267326734,0.15303430079155672,0.7352833333333308,0.94,0.8215308048581897
19095,FULL,0.900990099009901,0.31683168316831684,0.11257695690413369,0.7110299999999974,0.94,0.7963312175300636
19095,simple_two_signal_learner,0.7722772277227723,0.42574257425742573,0.19876868953386104,0.6695108333333302,0.8460941660868366,0.7028714951790356
19096,PTVM,0.9680851063829787,0.24468085106382978,0.1672473867595819,0.7537383333333306,0.94,0.8342404251303525
19096,FULL,0.925531914893617,0.2765957446808511,0.11149825783972125,0.7240733333333306,0.94,0.8172293200632607
19096,simple_two_signal_learner,0.851063829787234,0.3404255319148936,0.17073170731707318,0.6887908333333302,0.8897135074578549,0.7582641328273647
19097,PTVM,0.956989247311828,0.20430107526881722,0.14646904969485613,0.7508366666666634,0.94,0.8444368621040387
19097,FULL,0.8709677419354839,0.26881720430107525,0.0985178727114211,0.7266891666666637,0.94,0.8060547386297581
19097,simple_two_signal_learner,0.7849462365591398,0.34408602150537637,0.16826503923278116,0.6772266666666638,0.8490681661826648,0.7351160244115075
19098,PTVM,0.9583333333333334,0.16666666666666666,0.14435695538057744,0.7529758333333312,0.94,0.8552059005905506
19098,FULL,0.9375,0.1875,0.09711286089238845,0.7256074999999981,0.94,0.8463543028215218
19098,simple_two_signal_learner,0.875,0.25,0.1609798775153106,0.6953991666666646,0.905176458695728,0.791653816163604
19099,PTVM,0.9423076923076923,0.27884615384615385,0.1365600691443388,0.7150333333333303,0.94,0.8144270887352341
19099,FULL,0.9134615384615384,0.3076923076923077,0.09420916162489196,0.6961866666666635,0.94,0.8023202189570721
19099,simple_two_signal_learner,0.7884615384615384,0.40384615384615385,0.18236819360414866,0.6416049999999963,0.846663493919382,0.7095045343560924
19100,PTVM,0.9361702127659575,0.22340425531914893,0.1840277777777778,0.7387841666666635,0.94,0.8228904861111104
19100,FULL,0.8936170212765957,0.2553191489361702,0.1328125,0.7270741666666637,0.94,0.809461360815602
19100,simple_two_signal_learner,0.7553191489361702,0.35106382978723405,0.23524305555555555,0.670856666666663,0.8557143816257278,0.7094953427895971
19101,PTVM,0.9272727272727272,0.20909090909090908,0.14517506404782238,0.7043458333333298,0.94,0.8229605364328588
19101,FULL,0.9,0.22727272727272727,0.09991460290350128,0.6758899999999965,0.94,0.8121713976011171
19101,simple_two_signal_learner,0.8181818181818182,0.3090909090909091,0.1690862510674637,0.63416333333333,0.8411640111132458,0.7429054013016579
19102,PTVM,0.9813084112149533,0.16822429906542055,0.15051020408163265,0.750769999999997,0.94,0.8599269077818035
19102,FULL,0.9532710280373832,0.18691588785046728,0.11054421768707483,0.7363983333333306,0.94,0.8512430762445158
19102,simple_two_signal_learner,0.9158878504672897,0.21495327102803738,0.19047619047619047,0.7117591666666642,0.9095922574600779,0.8108725909546055
19103,PTVM,0.9514563106796117,0.20388349514563106,0.15933098591549297,0.7119899999999969,0.94,0.8305973222343763
19103,FULL,0.9029126213592233,0.24271844660194175,0.11707746478873239,0.6863749999999968,0.94,0.8083724317995343
19103,simple_two_signal_learner,0.7864077669902912,0.3300970873786408,0.19806338028169015,0.6494566666666636,0.8899167730254252,0.726149548862755
19104,PTVM,0.9158878504672897,0.24299065420560748,0.1650902837489252,0.7356908333333297,0.94,0.8149233431723325
19104,FULL,0.8691588785046729,0.2803738317757009,0.11006018916595013,0.7206016666666635,0.94,0.7987925844409525
19104,simple_two_signal_learner,0.794392523364486,0.35514018691588783,0.16766981943250214,0.6983191666666638,0.8958842085812254,0.7405785380605393
19105,PTVM,0.9230769230769231,0.17582417582417584,0.13757523645743766,0.7614883333333303,0.94,0.845824069008878
19105,FULL,0.9010989010989011,0.1978021978021978,0.09630266552020636,0.7478708333333306,0.94,0.8385862961084123
19105,simple_two_signal_learner,0.8571428571428571,0.24175824175824176,0.1702493551160791,0.7066224999999974,0.8722233941828715,0.7893090506800802
19106,PTVM,0.9223300970873787,0.3106796116504854,0.15411255411255412,0.7233208333333296,0.94,0.7990368237244139
19106,FULL,0.883495145631068,0.33980582524271846,0.10995670995670996,0.6903683333333297,0.94,0.7806978287206312
19106,simple_two_signal_learner,0.7961165048543689,0.4174757281553398,0.18961038961038962,0.6421833333333301,0.8109007310324223,0.7070897748287304
19107,PTVM,0.9523809523809523,0.21904761904761905,0.1703835860838537,0.7154383333333302,0.94,0.8257352470689426
19107,FULL,0.9238095238095239,0.24761904761904763,0.11239964317573595,0.6913891666666637,0.94,0.815605458269614
19107,simple_two_signal_learner,0.8666666666666667,0.3047619047619048,0.21766280107047278,0.6524766666666628,0.810452337123841,0.753396130262095
19108,PTVM,0.9428571428571428,0.23809523809523808,0.1609403254972875,0.740707499999997,0.94,0.8263221432338751
19108,FULL,0.9238095238095239,0.2571428571428571,0.10669077757685352,0.7138524999999967,0.94,0.8199821123417713
19108,simple_two_signal_learner,0.8285714285714286,0.3238095238095238,0.19981916817359854,0.6788199999999963,0.8748317203705355,0.7473602139843271
19109,PTVM,0.9298245614035088,0.30701754385964913,0.1762652705061082,0.6894749999999965,0.94,0.7893086783549177
19109,FULL,0.8859649122807017,0.34210526315789475,0.1256544502617801,0.6650099999999967,0.94,0.77138476784238
19109,simple_two_signal_learner,0.7631578947368421,0.40350877192982454,0.20680628272251309,0.6314391666666639,0.867406429212809,0.6945687105607599
19110,PTVM,0.9207920792079208,0.31683168316831684,0.15611448395490027,0.7397883333333306,0.94,0.8007538895126496
19110,FULL,0.900990099009901,0.33663366336633666,0.11101474414570685,0.7294041666666641,0.94,0.7962867066989108
19110,simple_two_signal_learner,0.8217821782178217,0.38613861386138615,0.17519514310494363,0.6930274999999972,0.8900623398584615,0.7382178463790106
19111,PTVM,0.9734513274336283,0.18584070796460178,0.14759825327510917,0.7267191666666637,0.94,0.8477353622505821
19111,FULL,0.911504424778761,0.24778761061946902,0.0943231441048035,0.7000816666666636,0.94,0.8176602126244663
19111,simple_two_signal_learner,0.8053097345132744,0.34513274336283184,0.1947598253275109,0.642537499999997,0.9303200337567797,0.7269921444477714
19112,PTVM,0.9456521739130435,0.22826086956521738,0.1406113537117904,0.7518449999999971,0.94,0.8364694140402499
19112,FULL,0.9021739130434783,0.2608695652173913,0.10131004366812227,0.7315441666666639,0.94,0.8180588155417372
19112,simple_two_signal_learner,0.8695652173913043,0.2826086956521739,0.2034934497816594,0.675194999999997,0.8555605371259329,0.7683174513480152
19113,PTVM,0.9545454545454546,0.18181818181818182,0.14705882352941177,0.777047499999997,0.94,0.8557592012032078
19113,FULL,0.9204545454545454,0.2159090909090909,0.0962566844919786,0.7540058333333306,0.94,0.8414092123440279
19113,simple_two_signal_learner,0.8522727272727273,0.2727272727272727,0.17201426024955438,0.7079208333333304,0.8966500581586785,0.7800773562834218
19114,PTVM,0.9134615384615384,0.23076923076923078,0.16493055555555555,0.7605641666666632,0.94,0.8235010844017085
19114,FULL,0.875,0.2692307692307692,0.11197916666666667,0.7337874999999965,0.94,0.8062433493589736
19114,simple_two_signal_learner,0.7692307692307693,0.36538461538461536,0.18663194444444445,0.7000399999999968,0.8641399271475528,0.7271066880341872
19115,PTVM,0.9130434782608695,0.22826086956521738,0.1694915254237288,0.7364366666666633,0.94,0.8170586876688766
19115,FULL,0.8478260869565217,0.2826086956521739,0.11864406779661017,0.7112049999999968,0.94,0.7877680886145901
19115,simple_two_signal_learner,0.7391304347826086,0.3804347826086957,0.1873327386262266,0.6876699999999967,0.8559297021580484,0.7110813870573626
19116,PTVM,0.9333333333333333,0.26666666666666666,0.18442256042972247,0.718009166666664,0.94,0.8059511129140549
19116,FULL,0.9333333333333333,0.26666666666666666,0.12444046553267682,0.7057908333333308,0.94,0.8148929485601306
19116,simple_two_signal_learner,0.8888888888888888,0.3,0.17994628469113697,0.6837849999999974,0.8489249566509302,0.7766236597284386
19117,PTVM,0.9444444444444444,0.3148148148148148,0.12543859649122807,0.7150816666666632,0.94,0.8083123269980498
19117,FULL,0.9074074074074074,0.3425925925925926,0.08157894736842106,0.6911816666666634,0.94,0.7930537012670558
19117,simple_two_signal_learner,0.7962962962962963,0.42592592592592593,0.17543859649122806,0.6466999999999966,0.9041037593449884,0.7089946881091609
19118,PTVM,0.9444444444444444,0.2777777777777778,0.14734088927637315,0.760391666666664,0.94,0.8245186277002803
19118,FULL,0.9111111111111111,0.3,0.08979947689625109,0.7371424999999974,0.94,0.8146590629540824
19118,simple_two_signal_learner,0.7777777777777778,0.4111111111111111,0.15954664341761116,0.7107408333333305,0.8553135633900032,0.726331435205366
19119,PTVM,0.9767441860465116,0.23255813953488372,0.15821678321678323,0.7367283333333302,0.94,0.8374224476202083
19119,FULL,0.9069767441860465,0.29069767441860467,0.11188811188811189,0.7018683333333301,0.94,0.8025080656068728
19119,simple_two_signal_learner,0.7790697674418605,0.3488372093023256,0.18793706293706294,0.6622183333333305,0.85109562136492,0.7244787986528968
19120,PTVM,0.9302325581395349,0.27906976744186046,0.14741379310344827,0.7307549999999966,0.94,0.8125083169607048
19120,FULL,0.872093023255814,0.313953488372093,0.10431034482758621,0.7030916666666633,0.94,0.7880503825848696
19120,simple_two_signal_learner,0.7441860465116279,0.4069767441860465,0.16982758620689656,0.6629299999999962,0.8787555023394675,0.7032786106655965
19121,PTVM,0.9555555555555556,0.3,0.1696969696969697,0.7313866666666639,0.94,0.8105739393939386
19121,FULL,0.9222222222222223,0.3111111111111111,0.12554112554112554,0.7019999999999972,0.94,0.7992806637806631
19121,simple_two_signal_learner,0.8444444444444444,0.35555555555555557,0.21385281385281385,0.6638333333333304,0.9099323489950933,0.7376322150072143
19122,PTVM,0.9032258064516129,0.21505376344086022,0.15691489361702127,0.7500699999999968,0.94,0.8233388223518637
19122,FULL,0.8817204301075269,0.22580645161290322,0.11524822695035461,0.7278883333333304,0.94,0.8169869540722939
19122,simple_two_signal_learner,0.8064516129032258,0.2903225806451613,0.22429078014184398,0.7033216666666634,0.8884259325970628,0.7503270993479745
19123,PTVM,0.925531914893617,0.2765957446808511,0.15717926932880205,0.7261666666666635,0.94,0.8086164510987777
19123,FULL,0.8936170212765957,0.30851063829787234,0.11045029736618521,0.7004191666666637,0.94,0.7939721790019395
19123,simple_two_signal_learner,0.7659574468085106,0.3617021276595745,0.221750212404418,0.6625758333333308,0.8949956916244926,0.7106556179801087
19124,PTVM,0.9042553191489362,0.2765957446808511,0.15766550522648085,0.7291433333333301,0.94,0.8028803918625045
19124,FULL,0.851063829787234,0.32978723404255317,0.09581881533101046,0.7089008333333302,0.94,0.7809337856926624
19124,simple_two_signal_learner,0.8085106382978723,0.3617021276595745,0.18205574912891986,0.6611041666666634,0.9142395840320843,0.7309925514153499
19125,PTVM,0.9722222222222222,0.18518518518518517,0.1672504378283713,0.7199283333333295,0.94,0.8419023661380285
19125,FULL,0.9537037037037037,0.19444444444444445,0.1042031523642732,0.7034824999999963,0.94,0.8425299945271444
19125,simple_two_signal_learner,0.8240740740740741,0.28703703703703703,0.1733800350262697,0.6540708333333298,0.8731392305437022,0.7543046642910415
19126,PTVM,0.967391304347826,0.25,0.15043478260869564,0.7392316666666633,0.94,0.8324383514492746
19126,FULL,0.8804347826086957,0.33695652173913043,0.10173913043478261,0.7023891666666635,0.94,0.7851407699275355
19126,simple_two_signal_learner,0.8478260869565217,0.3695652173913043,0.16521739130434782,0.67190333333333,0.9036178137398377,0.7468888768115933
19127,PTVM,0.9911504424778761,0.17699115044247787,0.13869257950530034,0.7359324999999969,0.94,0.8593419542316826
19127,FULL,0.9557522123893806,0.21238938053097345,0.0892226148409894,0.7132466666666636,0.94,0.8440954622825388
19127,simple_two_signal_learner,0.8672566371681416,0.2831858407079646,0.1687279151943463,0.6702066666666628,0.8857241514585225,0.7731866146012478
19128,PTVM,0.9587628865979382,0.20618556701030927,0.175,0.7474016666666636,0.94,0.83793289089347
19128,FULL,0.9278350515463918,0.2268041237113402,0.11696428571428572,0.7382466666666638,0.94,0.8328182940598913
19128,simple_two_signal_learner,0.8762886597938144,0.27835051546391754,0.21071428571428572,0.6915524999999972,0.8742474483930112,0.7740442369293071
19129,PTVM,0.9504950495049505,0.21782178217821782,0.16943231441048034,0.7355458333333302,0.94,0.8306930647581672
19129,FULL,0.9108910891089109,0.24752475247524752,0.11965065502183406,0.7058808333333301,0.94,0.8139262159428271
19129,simple_two_signal_learner,0.7821782178217822,0.3465346534653465,0.18602620087336244,0.6638858333333297,0.8003619045201653,0.7267860201388581
19130,PTVM,0.9157894736842105,0.22105263157894736,0.15807860262008733,0.7305483333333297,0.94,0.8204950470198412
19130,FULL,0.8421052631578947,0.28421052631578947,0.11091703056768559,0.7074924999999965,0.94,0.786268666254883
19130,simple_two_signal_learner,0.7473684210526316,0.35789473684210527,0.21222707423580786,0.6704174999999966,0.852807021646555,0.7098958022581008
19131,PTVM,0.9278350515463918,0.28865979381443296,0.1514360313315927,0.7007916666666631,0.94,0.8010962774106565
19131,FULL,0.9072164948453608,0.28865979381443296,0.09747606614447346,0.6873891666666634,0.94,0.8023520784377711
19131,simple_two_signal_learner,0.7731958762886598,0.4020618556701031,0.16100957354221063,0.6554049999999969,0.8777102224741429,0.7130926342606293
19132,PTVM,0.9285714285714286,0.25,0.1694036300777874,0.7227516666666639,0.94,0.812878619222537
19132,FULL,0.875,0.29464285714285715,0.12445980985306827,0.6968758333333307,0.94,0.7881662820770048
19132,simple_two_signal_learner,0.7589285714285714,0.4017857142857143,0.19878997407087295,0.653502499999997,0.8754523597183146,0.7008497730429675
19133,PTVM,0.9368421052631579,0.24210526315789474,0.14887892376681613,0.7150841666666637,0.94,0.8195215727027764
19133,FULL,0.8842105263157894,0.28421052631578947,0.10672645739910314,0.6892674999999973,0.94,0.7951821098359682
19133,simple_two_signal_learner,0.7684210526315789,0.3684210526315789,0.21345291479820627,0.6457699999999966,0.9015735788786949,0.7071729696719368
19134,PTVM,0.9576271186440678,0.19491525423728814,0.14098073555166374,0.7387991666666633,0.94,0.8450629665902314
19134,FULL,0.8813559322033898,0.2542372881355932,0.09719789842381786,0.710397499999997,0.94,0.8090072529423543
19134,simple_two_signal_learner,0.8220338983050848,0.3050847457627119,0.15411558669001751,0.6920424999999973,0.900915907960042,0.7625264907128433
19135,PTVM,0.898989898989899,0.25252525252525254,0.13991031390134528,0.7481366666666632,0.94,0.8156177604520534
19135,FULL,0.8383838383838383,0.31313131313131315,0.09327354260089686,0.7179158333333301,0.94,0.7840565730454763
19135,simple_two_signal_learner,0.7474747474747475,0.40404040404040403,0.14439461883408072,0.6844474999999968,0.8687988218500705,0.7154652744655063
19136,PTVM,0.9587628865979382,0.24742268041237114,0.1652249134948097,0.7715033333333307,0.94,0.8356040465106593
19136,FULL,0.9278350515463918,0.27835051546391754,0.11764705882352941,0.7603499999999973,0.94,0.8253209748332316
19136,simple_two_signal_learner,0.845360824742268,0.35051546391752575,0.22058823529411764,0.7070649999999968,0.8388932991609055,0.7486279843844746
19137,PTVM,0.9528301886792453,0.20754716981132076,0.14871794871794872,0.772642499999998,0.94,0.8473792994073532
19137,FULL,0.9245283018867925,0.2358490566037736,0.10512820512820513,0.7423774999999978,0.94,0.8329649603894528
19137,simple_two_signal_learner,0.8301886792452831,0.32075471698113206,0.19743589743589743,0.6899741666666638,0.9123102292066555,0.7518742867077884
19138,PTVM,0.9393939393939394,0.18181818181818182,0.14906832298136646,0.7531658333333304,0.94,0.8448414301006957
19138,FULL,0.9090909090909091,0.21212121212121213,0.1064773735581189,0.7306724999999974,0.94,0.8310696199853451
19138,simple_two_signal_learner,0.8484848484848485,0.2727272727272727,0.17036379769299023,0.7110624999999974,0.8977082953341714,0.7800565018250377
19139,PTVM,0.9514563106796117,0.17475728155339806,0.13781223083548666,0.7473191666666635,0.94,0.8510149183151026
19139,FULL,0.941747572815534,0.18446601941747573,0.0921619293712317,0.7341866666666639,0.94,0.8515220477827109
19139,simple_two_signal_learner,0.8932038834951457,0.22330097087378642,0.21016365202411713,0.679529999999997,0.8959284311524204,0.7899856919252729
19140,PTVM,0.925531914893617,0.24468085106382978,0.15025906735751296,0.6950158333333295,0.94,0.8101915065639574
19140,FULL,0.8829787234042553,0.2872340425531915,0.09844559585492228,0.6772641666666636,0.94,0.7927120288786602
19140,simple_two_signal_learner,0.7659574468085106,0.3723404255319149,0.18998272884283246,0.6377633333333298,0.8602250519882899,0.7081464152243405
19141,PTVM,0.9425287356321839,0.1839080459770115,0.15687992988606486,0.7387574999999974,0.94,0.8400949982181887
19141,FULL,0.9080459770114943,0.21839080459770116,0.10517090271691498,0.7055549999999974,0.94,0.8231706614106393
19141,simple_two_signal_learner,0.8620689655172413,0.2413793103448276,0.1691498685363716,0.6695691666666641,0.9153733955594238,0.7818381800283573
19142,PTVM,0.9666666666666667,0.2222222222222222,0.16937553464499572,0.70811333333333,0.94,0.8275976708487778
19142,FULL,0.9111111111111111,0.2777777777777778,0.1283147989734816,0.685164999999997,0.94,0.7995171790941918
19142,simple_two_signal_learner,0.8222222222222222,0.3333333333333333,0.2215568862275449,0.6572274999999966,0.9294405084156434,0.7333288310878235
19143,PTVM,0.9139784946236559,0.26881720430107525,0.14027149321266968,0.7365966666666636,0.94,0.8130841153359599
19143,FULL,0.8709677419354839,0.3010752688172043,0.1076923076923077,0.7061608333333304,0.94,0.7910232521712152
19143,simple_two_signal_learner,0.7741935483870968,0.3763440860215054,0.2081447963800905,0.6573724999999967,0.8985634847499091,0.7108862087347337
19144,PTVM,0.956989247311828,0.25806451612903225,0.16507384882710685,0.7530916666666635,0.94,0.8278387920625349
19144,FULL,0.9354838709677419,0.27956989247311825,0.11468288444830582,0.7239924999999969,0.94,0.8188142362823811
19144,simple_two_signal_learner,0.8064516129032258,0.3763440860215054,0.20243266724587317,0.6777058333333301,0.871204462622059,0.7267893872497493
19145,PTVM,0.9693877551020408,0.1836734693877551,0.1556122448979592,0.7592933333333303,0.94,0.8535988435374142
19145,FULL,0.9285714285714286,0.21428571428571427,0.11139455782312925,0.7468516666666641,0.94,0.8394340051020401
19145,simple_two_signal_learner,0.826530612244898,0.2857142857142857,0.20068027210884354,0.7105866666666637,0.8577796483127397,0.7640412244897953
19146,PTVM,0.968421052631579,0.16842105263157894,0.17198581560283688,0.7612116666666641,0.94,0.8543268061776776
19146,FULL,0.9473684210526315,0.18947368421052632,0.11436170212765957,0.7374183333333308,0.94,0.8483243481709586
19146,simple_two_signal_learner,0.8526315789473684,0.28421052631578947,0.17907801418439717,0.7066883333333306,0.9284988597013073,0.7755933226017163
19147,PTVM,0.9444444444444444,0.2222222222222222,0.13903743315508021,0.7394449999999965,0.94,0.8348315411467608
19147,FULL,0.8888888888888888,0.2777777777777778,0.09536541889483066,0.7011999999999964,0.94,0.8034491384432552
19147,simple_two_signal_learner,0.8222222222222222,0.34444444444444444,0.18538324420677363,0.6458958333333301,0.8827659107275341,0.7349528650475334
19148,PTVM,0.9347826086956522,0.2717391304347826,0.14235190097259062,0.7382099999999968,0.94,0.8185821198054811
19148,FULL,0.9130434782608695,0.2826086956521739,0.09902740937223696,0.7282166666666636,0.94,0.815509554357436
19148,simple_two_signal_learner,0.8586956521739131,0.33695652173913043,0.20335985853227231,0.6830841666666636,0.8926282058551412,0.7534686351776028
19149,PTVM,0.9523809523809523,0.2857142857142857,0.16091954022988506,0.7188374999999965,0.94,0.8118111812397364
19149,FULL,0.8928571428571429,0.32142857142857145,0.10875331564986737,0.6978824999999964,0.94,0.7902199618700256
19149,simple_two_signal_learner,0.8214285714285714,0.35714285714285715,0.1865605658709107,0.6658624999999965,0.9001365230691176,0.7362963689686741
19150,PTVM,0.9223300970873787,0.2524271844660194,0.1681109185441941,0.7315641666666634,0.94,0.8128610909675358
19150,FULL,0.8543689320388349,0.32038834951456313,0.11525129982668977,0.713544999999997,0.94,0.781549582267671
19150,simple_two_signal_learner,0.6699029126213593,0.47572815533980584,0.17850953206239167,0.6766649999999974,0.8389243355432043,0.6655031785389773
19151,PTVM,0.9120879120879121,0.24175824175824176,0.13368983957219252,0.7320291666666631,0.94,0.8194561369390404
19151,FULL,0.8571428571428571,0.2857142857142857,0.09893048128342247,0.7008241666666634,0.94,0.7911342311242671
19151,simple_two_signal_learner,0.7472527472527473,0.3626373626373626,0.17557932263814616,0.65500833333333,0.8727319244828718,0.7121527023221867
19152,PTVM,0.94,0.29,0.1402439024390244,0.7297333333333306,0.94,0.8138845528455277
19152,FULL,0.88,0.33,0.09581881533101046,0.6932416666666638,0.94,0.7856466536004638
19152,simple_two_signal_learner,0.76,0.41,0.17334494773519163,0.6587016666666636,0.8626567315084698,0.7055064271196276
19153,PTVM,0.9387755102040817,0.21428571428571427,0.15221238938053097,0.7481633333333303,0.94,0.8346595799470223
19153,FULL,0.8877551020408163,0.2653061224489796,0.1079646017699115,0.7341816666666638,0.94,0.8119524963126836
19153,simple_two_signal_learner,0.6938775510204082,0.41836734693877553,0.1831858407079646,0.6897941666666637,0.8280163478398466,0.6893828020965015
19154,PTVM,0.9438202247191011,0.24719101123595505,0.15371024734982333,0.7215299999999965,0.94,0.8209887651367761
19154,FULL,0.8876404494382022,0.2808988764044944,0.10335689045936396,0.6973699999999965,0.94,0.7997385376384634
19154,simple_two_signal_learner,0.7752808988764045,0.38202247191011235,0.18462897526501768,0.6740549999999967,0.8488801413488944,0.7186666066323888
