seed,model,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,trajectory_value,final_quality,is_tdc
17229,simple_q084_a016,0.8032786885245902,0.08,0.3442622950819672,0.13118527042577677,0.8688147295742232,0.6557377049180328,0.7454044444444411,0.84,False
17229,simple_q090_a008,0.803030303030303,0.06833333333333333,0.3484848484848485,0.12740384615384615,0.8725961538461539,0.6515151515151515,0.7411855555555525,0.9,False
17229,simple_q090_a016,0.8793103448275862,0.05333333333333334,0.3103448275862069,0.10046728971962617,0.8995327102803738,0.6896551724137931,0.7968177777777746,0.9,False
17229,tdc_evidence_validated,0.8153846153846154,0.06833333333333333,0.36923076923076925,0.19010123734533182,0.8098987626546682,0.6307692307692307,0.6935644444444418,0.9041422119328832,True
17230,simple_q060_a000,0.6842105263157895,0.24166666666666667,0.42105263157894735,0.35502958579881655,0.6449704142011834,0.5789473684210527,0.6025977777777746,0.6,False
17230,simple_q068_a000,0.7,0.17166666666666666,0.34285714285714286,0.263905325443787,0.736094674556213,0.6571428571428571,0.687428888888885,0.68,False
17230,simple_q076_a000,0.7532467532467533,0.12,0.37662337662337664,0.19592298980747452,0.8040770101925254,0.6233766233766234,0.7098711111111077,0.76,False
17230,simple_q084_a000,0.8356164383561644,0.08166666666666667,0.2876712328767123,0.1655011655011655,0.8344988344988344,0.7123287671232876,0.7452477777777744,0.84,False
17230,simple_q076_a008,0.7361111111111112,0.12333333333333334,0.3888888888888889,0.24284077892325315,0.7571592210767468,0.6111111111111112,0.681417777777774,0.76,False
17230,simple_q076_a016,0.7916666666666666,0.13333333333333333,0.4027777777777778,0.16081540203850508,0.8391845979614949,0.5972222222222222,0.6773788888888856,0.76,False
17230,simple_q084_a008,0.7894736842105263,0.065,0.2982456140350877,0.1905311778290993,0.8094688221709007,0.7017543859649122,0.752062222222219,0.84,False
17230,simple_q084_a016,0.8507462686567164,0.10166666666666667,0.26865671641791045,0.14553990610328638,0.8544600938967136,0.7313432835820896,0.7377066666666635,0.84,False
17230,simple_q090_a008,0.8783783783783784,0.058333333333333334,0.21621621621621623,0.13641618497109825,0.8635838150289017,0.7837837837837838,0.7398833333333299,0.9,False
17230,simple_q090_a016,0.8108108108108109,0.065,0.35135135135135137,0.0951276102088167,0.9048723897911833,0.6486486486486487,0.7362088888888862,0.9,False
17230,tdc_evidence_validated,0.8382352941176471,0.055,0.29411764705882354,0.16270783847980996,0.83729216152019,0.7058823529411764,0.7392844444444411,0.9045239961762177,True
17231,simple_q060_a000,0.6875,0.21666666666666667,0.4625,0.3367117117117117,0.6632882882882882,0.5375,0.5947722222222189,0.6,False
17231,simple_q068_a000,0.7941176470588235,0.165,0.3382352941176471,0.28308400460299193,0.7169159953970081,0.6617647058823529,0.6591966666666633,0.68,False
17231,simple_q076_a000,0.8732394366197183,0.13,0.30985915492957744,0.23990772779700115,0.7600922722029988,0.6901408450704225,0.6817211111111078,0.76,False
17231,simple_q084_a000,0.7833333333333333,0.09833333333333333,0.4,0.203125,0.796875,0.6,0.7312644444444408,0.84,False
17231,simple_q076_a008,0.8333333333333334,0.14666666666666667,0.2692307692307692,0.20642201834862386,0.7935779816513762,0.7307692307692308,0.7068333333333294,0.76,False
17231,simple_q076_a016,0.6447368421052632,0.12833333333333333,0.4473684210526316,0.1784037558685446,0.8215962441314554,0.5526315789473684,0.6498722222222199,0.76,False
17231,simple_q084_a008,0.8253968253968254,0.08,0.4126984126984127,0.17093023255813952,0.8290697674418605,0.5873015873015873,0.7024944444444418,0.84,False
17231,simple_q084_a016,0.8108108108108109,0.10166666666666667,0.33783783783783783,0.12260967379077616,0.8773903262092239,0.6621621621621622,0.7517466666666636,0.84,False
17231,simple_q090_a008,0.8333333333333334,0.055,0.32051282051282054,0.15178571428571427,0.8482142857142857,0.6794871794871795,0.7359322222222199,0.9,False
17231,simple_q090_a016,0.796875,0.06333333333333334,0.328125,0.1248527679623086,0.8751472320376914,0.671875,0.7830188888888857,0.9,False
17231,tdc_evidence_validated,0.8472222222222222,0.07,0.2916666666666667,0.19517795637198623,0.8048220436280138,0.7083333333333333,0.6882988888888865,0.9034802158911835,True
17232,simple_q060_a000,0.6857142857142857,0.21166666666666667,0.5142857142857142,0.3202312138728324,0.6797687861271676,0.48571428571428577,0.575263333333331,0.6,False
17232,simple_q068_a000,0.7027027027027027,0.18,0.43243243243243246,0.2703016241299304,0.7296983758700696,0.5675675675675675,0.6463488888888855,0.68,False
17232,simple_q076_a000,0.7432432432432432,0.125,0.43243243243243246,0.22921615201900236,0.7707838479809976,0.5675675675675675,0.6574377777777747,0.76,False
17232,simple_q084_a000,0.7272727272727273,0.10333333333333333,0.37662337662337664,0.16132723112128147,0.8386727688787186,0.6233766233766234,0.6905499999999971,0.84,False
17232,simple_q076_a008,0.8166666666666667,0.12166666666666667,0.36666666666666664,0.2339930151338766,0.7660069848661234,0.6333333333333333,0.7095044444444406,0.76,False
17232,simple_q076_a016,0.796875,0.14,0.421875,0.17848970251716248,0.8215102974828375,0.578125,0.6817399999999968,0.76,False
17232,simple_q084_a008,0.8142857142857143,0.08166666666666667,0.24285714285714285,0.16099773242630386,0.8390022675736961,0.7571428571428571,0.7585933333333298,0.84,False
17232,simple_q084_a016,0.7966101694915254,0.08833333333333333,0.4406779661016949,0.14446952595936793,0.8555304740406321,0.5593220338983051,0.693097777777775,0.84,False
17232,simple_q090_a008,0.8846153846153846,0.07,0.28205128205128205,0.12145289443813848,0.8785471055618616,0.717948717948718,0.7625733333333303,0.9,False
17232,simple_q090_a016,0.8235294117647058,0.045,0.39705882352941174,0.11007025761124122,0.8899297423887588,0.6029411764705883,0.6984433333333308,0.9,False
17232,tdc_evidence_validated,0.8787878787878788,0.07666666666666666,0.36363636363636365,0.19610091743119265,0.8038990825688074,0.6363636363636364,0.6928088888888859,0.9034493337057794,True
17233,simple_q060_a000,0.7058823529411765,0.215,0.4117647058823529,0.30414746543778803,0.695852534562212,0.5882352941176471,0.6267811111111072,0.6,False
17233,simple_q068_a000,0.6794871794871795,0.16666666666666666,0.47435897435897434,0.2771929824561403,0.7228070175438597,0.5256410256410257,0.6179211111111085,0.68,False
17233,simple_q076_a000,0.7692307692307693,0.14166666666666666,0.3230769230769231,0.2186421173762946,0.7813578826237054,0.676923076923077,0.6388166666666636,0.76,False
17233,simple_q084_a000,0.7857142857142857,0.07833333333333334,0.3142857142857143,0.16777041942604856,0.8322295805739515,0.6857142857142857,0.7496933333333294,0.84,False
17233,simple_q076_a008,0.7945205479452054,0.12666666666666668,0.3972602739726027,0.2111731843575419,0.788826815642458,0.6027397260273972,0.6535844444444415,0.76,False
17233,simple_q076_a016,0.6923076923076923,0.13166666666666665,0.4307692307692308,0.17587373167981962,0.8241262683201804,0.5692307692307692,0.6733444444444407,0.76,False
17233,simple_q084_a008,0.8356164383561644,0.07666666666666666,0.2328767123287671,0.18466898954703834,0.8153310104529616,0.7671232876712328,0.7574522222222185,0.84,False
17233,simple_q084_a016,0.7291666666666666,0.09166666666666666,0.4791666666666667,0.149032992036405,0.850967007963595,0.5208333333333333,0.7290355555555524,0.84,False
17233,simple_q090_a008,0.8311688311688312,0.06666666666666667,0.35064935064935066,0.16251482799525505,0.8374851720047449,0.6493506493506493,0.7371477777777747,0.9,False
17233,simple_q090_a016,0.8333333333333334,0.06333333333333334,0.25757575757575757,0.11149425287356322,0.8885057471264368,0.7424242424242424,0.7519699999999971,0.9,False
17233,tdc_evidence_validated,0.7906976744186046,0.051666666666666666,0.32558139534883723,0.19748858447488585,0.8025114155251142,0.6744186046511628,0.7121466666666642,0.9029224998480272,True
17234,simple_q060_a000,0.6582278481012658,0.17666666666666667,0.4177215189873418,0.3540445486518171,0.6459554513481829,0.5822784810126582,0.606726666666663,0.6,False
17234,simple_q068_a000,0.6721311475409836,0.13666666666666666,0.4918032786885246,0.2794811320754717,0.7205188679245282,0.5081967213114754,0.668639999999997,0.68,False
17234,simple_q076_a000,0.7432432432432432,0.14166666666666666,0.36486486486486486,0.26804123711340205,0.731958762886598,0.6351351351351351,0.6698977777777745,0.76,False
17234,simple_q084_a000,0.8113207547169812,0.08833333333333333,0.4339622641509434,0.16666666666666666,0.8333333333333334,0.5660377358490566,0.7549177777777741,0.84,False
17234,simple_q076_a008,0.75,0.14166666666666666,0.40789473684210525,0.23214285714285715,0.7678571428571428,0.5921052631578947,0.6579677777777747,0.76,False
17234,simple_q076_a016,0.6842105263157895,0.14833333333333334,0.47368421052631576,0.1755813953488372,0.8244186046511628,0.5263157894736843,0.6828488888888856,0.76,False
17234,simple_q084_a008,0.7857142857142857,0.10666666666666667,0.375,0.1695906432748538,0.8304093567251463,0.625,0.7286111111111077,0.84,False
17234,simple_q084_a016,0.7419354838709677,0.12,0.3387096774193548,0.13683010262257697,0.863169897377423,0.6612903225806452,0.6934577777777752,0.84,False
17234,simple_q090_a008,0.863013698630137,0.08333333333333333,0.3287671232876712,0.14814814814814814,0.8518518518518519,0.6712328767123288,0.7421911111111078,0.9,False
17234,simple_q090_a016,0.8181818181818182,0.05333333333333334,0.3090909090909091,0.09070034443168772,0.9092996555683123,0.6909090909090909,0.7737911111111081,0.9,False
17234,tdc_evidence_validated,0.8,0.045,0.2857142857142857,0.1935483870967742,0.8064516129032258,0.7142857142857143,0.7282822222222188,0.9047157297424678,True
17235,simple_q060_a000,0.6615384615384615,0.16666666666666666,0.4461538461538462,0.35122520420070014,0.6487747957992999,0.5538461538461539,0.5637199999999979,0.6,False
17235,simple_q068_a000,0.6865671641791045,0.13166666666666665,0.40298507462686567,0.2751196172248804,0.7248803827751196,0.5970149253731343,0.6295544444444413,0.68,False
17235,simple_q076_a000,0.782608695652174,0.13333333333333333,0.36231884057971014,0.20932878270762229,0.7906712172923778,0.6376811594202898,0.6969144444444408,0.76,False
17235,simple_q084_a000,0.782608695652174,0.1,0.36231884057971014,0.1591928251121076,0.8408071748878924,0.6376811594202898,0.7132411111111082,0.84,False
17235,simple_q076_a008,0.6538461538461539,0.12166666666666667,0.46153846153846156,0.2261768082663605,0.7738231917336396,0.5384615384615384,0.6981744444444405,0.76,False
17235,simple_q076_a016,0.782608695652174,0.135,0.30434782608695654,0.16915995397008055,0.8308400460299195,0.6956521739130435,0.6699588888888861,0.76,False
17235,simple_q084_a008,0.8571428571428571,0.08666666666666667,0.31746031746031744,0.16780045351473924,0.8321995464852607,0.6825396825396826,0.75625333333333,0.84,False
17235,simple_q084_a016,0.8356164383561644,0.08666666666666667,0.3150684931506849,0.1534090909090909,0.8465909090909091,0.6849315068493151,0.7369555555555523,0.84,False
17235,simple_q090_a008,0.8048780487804879,0.058333333333333334,0.32926829268292684,0.12918108419838523,0.8708189158016147,0.6707317073170731,0.729399999999997,0.9,False
17235,simple_q090_a016,0.7848101265822784,0.04833333333333333,0.31645569620253167,0.10767468499427263,0.8923253150057273,0.6835443037974683,0.7359244444444416,0.9,False
17235,tdc_evidence_validated,0.8354430379746836,0.06666666666666667,0.3291139240506329,0.19748858447488585,0.8025114155251142,0.6708860759493671,0.689542222222219,0.9048435525727012,True
17236,simple_q060_a000,0.6805555555555556,0.20333333333333334,0.4305555555555556,0.3211845102505695,0.6788154897494305,0.5694444444444444,0.5983511111111088,0.6,False
17236,simple_q068_a000,0.7560975609756098,0.15333333333333332,0.4024390243902439,0.2837209302325581,0.7162790697674419,0.5975609756097561,0.6450444444444409,0.68,False
17236,simple_q076_a000,0.835820895522388,0.135,0.3283582089552239,0.21805392731535755,0.7819460726846424,0.6716417910447761,0.7007433333333298,0.76,False
17236,simple_q084_a000,0.75,0.08166666666666667,0.3472222222222222,0.167816091954023,0.832183908045977,0.6527777777777778,0.7458311111111074,0.84,False
17236,simple_q076_a008,0.8253968253968254,0.11166666666666666,0.3333333333333333,0.22365339578454332,0.7763466042154566,0.6666666666666667,0.7001688888888853,0.76,False
17236,simple_q076_a016,0.7792207792207793,0.12666666666666668,0.3116883116883117,0.17587373167981962,0.8241262683201804,0.6883116883116883,0.7013422222222189,0.76,False
17236,simple_q084_a008,0.7671232876712328,0.09833333333333333,0.3835616438356164,0.16666666666666666,0.8333333333333334,0.6164383561643836,0.7333811111111078,0.84,False
17236,simple_q084_a016,0.7887323943661971,0.09,0.38028169014084506,0.13555555555555557,0.8644444444444445,0.619718309859155,0.6973922222222194,0.84,False
17236,simple_q090_a008,0.84375,0.058333333333333334,0.28125,0.14869466515323496,0.8513053348467651,0.71875,0.715737777777775,0.9,False
17236,simple_q090_a016,0.8305084745762712,0.065,0.288135593220339,0.0981941309255079,0.9018058690744921,0.711864406779661,0.7855577777777745,0.9,False
17236,tdc_evidence_validated,0.8461538461538461,0.041666666666666664,0.3076923076923077,0.15995397008055237,0.8400460299194477,0.6923076923076923,0.7072166666666637,0.9069577145650987,True
17237,simple_q060_a000,0.5714285714285714,0.21333333333333335,0.5238095238095238,0.3189755529685681,0.681024447031432,0.47619047619047616,0.6060488888888855,0.6,False
17237,simple_q068_a000,0.6301369863013698,0.19166666666666668,0.4794520547945205,0.2608200455580866,0.7391799544419134,0.5205479452054795,0.6429222222222182,0.68,False
17237,simple_q076_a000,0.7777777777777778,0.11166666666666666,0.3194444444444444,0.21445221445221446,0.7855477855477855,0.6805555555555556,0.7022299999999966,0.76,False
17237,simple_q084_a000,0.7567567567567568,0.07666666666666666,0.43243243243243246,0.17386231038506417,0.8261376896149358,0.5675675675675675,0.6921544444444417,0.84,False
17237,simple_q076_a008,0.7647058823529411,0.12666666666666668,0.38823529411764707,0.23875432525951557,0.7612456747404844,0.611764705882353,0.6973311111111071,0.76,False
17237,simple_q076_a016,0.8507462686567164,0.13,0.29850746268656714,0.17578579743888242,0.8242142025611175,0.7014925373134329,0.6922199999999967,0.76,False
17237,simple_q084_a008,0.8412698412698413,0.10833333333333334,0.30158730158730157,0.17327293318233294,0.8267270668176671,0.6984126984126984,0.708531111111108,0.84,False
17237,simple_q084_a016,0.868421052631579,0.08833333333333333,0.23684210526315788,0.14921780986762936,0.8507821901323707,0.7631578947368421,0.7067866666666641,0.84,False
17237,simple_q090_a008,0.863013698630137,0.05333333333333334,0.3013698630136986,0.1276595744680851,0.8723404255319149,0.6986301369863014,0.7269833333333307,0.9,False
17237,simple_q090_a016,0.8333333333333334,0.06166666666666667,0.2948717948717949,0.11073059360730593,0.889269406392694,0.7051282051282051,0.7399033333333308,0.9,False
17237,tdc_evidence_validated,0.7608695652173914,0.06166666666666667,0.358695652173913,0.20521541950113378,0.7947845804988662,0.6413043478260869,0.6634322222222199,0.9024802300867174,True
17238,simple_q060_a000,0.5822784810126582,0.20166666666666666,0.5189873417721519,0.33743016759776534,0.6625698324022347,0.4810126582278481,0.592728888888886,0.6,False
17238,simple_q068_a000,0.6515151515151515,0.2,0.48484848484848486,0.27616926503340755,0.7238307349665924,0.5151515151515151,0.6330177777777749,0.68,False
17238,simple_q076_a000,0.75,0.115,0.4264705882352941,0.21462264150943397,0.785377358490566,0.5735294117647058,0.662678888888885,0.76,False
17238,simple_q084_a000,0.8441558441558441,0.08,0.35064935064935066,0.16722783389450055,0.8327721661054994,0.6493506493506493,0.7315188888888857,0.84,False
17238,simple_q076_a008,0.7538461538461538,0.12833333333333333,0.3384615384615385,0.22706422018348624,0.7729357798165137,0.6615384615384615,0.6708099999999965,0.76,False
17238,simple_q076_a016,0.7878787878787878,0.14166666666666666,0.3787878787878788,0.18109339407744876,0.8189066059225513,0.6212121212121212,0.6972311111111081,0.76,False
17238,simple_q084_a008,0.7619047619047619,0.08,0.30158730158730157,0.16647919010123735,0.8335208098987626,0.6984126984126984,0.7572922222222184,0.84,False
17238,simple_q084_a016,0.8787878787878788,0.08666666666666667,0.22727272727272727,0.13432835820895522,0.8656716417910448,0.7727272727272727,0.7473088888888858,0.84,False
17238,simple_q090_a008,0.863013698630137,0.06666666666666667,0.2876712328767123,0.13709677419354838,0.8629032258064516,0.7123287671232876,0.769064444444441,0.9,False
17238,simple_q090_a016,0.7166666666666667,0.05333333333333334,0.31666666666666665,0.12471910112359551,0.8752808988764045,0.6833333333333333,0.7956444444444419,0.9,False
17238,tdc_evidence_validated,0.7894736842105263,0.06,0.35526315789473684,0.22837370242214533,0.7716262975778547,0.6447368421052632,0.6954966666666632,0.9005699075899725,True
17239,simple_q060_a000,0.6125,0.22833333333333333,0.4875,0.346636259977195,0.653363740022805,0.5125,0.5984155555555525,0.6,False
17239,simple_q068_a000,0.6307692307692307,0.15666666666666668,0.49230769230769234,0.27959413754227735,0.7204058624577226,0.5076923076923077,0.6695744444444404,0.68,False
17239,simple_q076_a000,0.7469879518072289,0.11833333333333333,0.3855421686746988,0.23321956769055746,0.7667804323094425,0.6144578313253012,0.683165555555552,0.76,False
17239,simple_q084_a000,0.8026315789473685,0.09333333333333334,0.32894736842105265,0.17059483726150393,0.8294051627384961,0.6710526315789473,0.7074166666666638,0.84,False
17239,simple_q076_a008,0.7058823529411765,0.12,0.35294117647058826,0.24462061155152887,0.7553793884484712,0.6470588235294117,0.6794888888888851,0.76,False
17239,simple_q076_a016,0.8125,0.13,0.35,0.21693735498839908,0.7830626450116009,0.65,0.6785188888888857,0.76,False
17239,simple_q084_a008,0.891566265060241,0.095,0.3253012048192771,0.16049382716049382,0.8395061728395061,0.6746987951807228,0.7316266666666632,0.84,False
17239,simple_q084_a016,0.7567567567567568,0.08,0.3108108108108108,0.13876146788990826,0.8612385321100917,0.6891891891891893,0.7185844444444413,0.84,False
17239,simple_q090_a008,0.8088235294117647,0.043333333333333335,0.3088235294117647,0.13641618497109825,0.8635838150289017,0.6911764705882353,0.7770944444444413,0.9,False
17239,simple_q090_a016,0.896551724137931,0.07833333333333334,0.29310344827586204,0.1074660633484163,0.8925339366515836,0.7068965517241379,0.7544022222222194,0.9,False
17239,tdc_evidence_validated,0.9078947368421053,0.04,0.2236842105263158,0.21867881548974943,0.7813211845102506,0.7763157894736842,0.6888133333333304,0.903982769471427,True
17240,simple_q060_a000,0.6621621621621622,0.185,0.40540540540540543,0.3375870069605568,0.6624129930394431,0.5945945945945945,0.5931555555555532,0.6,False
17240,simple_q068_a000,0.6923076923076923,0.18666666666666668,0.38461538461538464,0.2684869169510808,0.7315130830489192,0.6153846153846154,0.6670566666666631,0.68,False
17240,simple_q076_a000,0.775,0.14666666666666667,0.45,0.20713463751438435,0.7928653624856157,0.55,0.6682622222222193,0.76,False
17240,simple_q084_a000,0.8,0.09333333333333334,0.36923076923076925,0.18497109826589594,0.815028901734104,0.6307692307692307,0.7137244444444413,0.84,False
17240,simple_q076_a008,0.8208955223880597,0.13,0.3582089552238806,0.23516237402015677,0.7648376259798433,0.6417910447761195,0.6996633333333292,0.76,False
17240,simple_q076_a016,0.7605633802816901,0.12833333333333333,0.352112676056338,0.142692750287687,0.857307249712313,0.647887323943662,0.671786666666664,0.76,False
17240,simple_q084_a008,0.8846153846153846,0.09166666666666666,0.2948717948717949,0.16981132075471697,0.8301886792452831,0.7051282051282051,0.7233455555555522,0.84,False
17240,simple_q084_a016,0.8035714285714286,0.09666666666666666,0.32142857142857145,0.14840182648401826,0.8515981735159818,0.6785714285714286,0.7457266666666637,0.84,False
17240,simple_q090_a008,0.8356164383561644,0.04666666666666667,0.3150684931506849,0.12456344586728754,0.8754365541327125,0.6849315068493151,0.7877411111111079,0.9,False
17240,simple_q090_a016,0.8607594936708861,0.06333333333333334,0.26582278481012656,0.11212814645308924,0.8878718535469108,0.7341772151898734,0.760293333333331,0.9,False
17240,tdc_evidence_validated,0.8333333333333334,0.056666666666666664,0.26666666666666666,0.17545871559633028,0.8245412844036697,0.7333333333333334,0.7561399999999964,0.9041585623643553,True
17241,simple_q060_a000,0.6666666666666666,0.17333333333333334,0.4090909090909091,0.3298368298368298,0.6701631701631702,0.5909090909090908,0.608829999999997,0.6,False
17241,simple_q068_a000,0.7,0.14833333333333334,0.375,0.3008225616921269,0.699177438307873,0.625,0.6122055555555523,0.68,False
17241,simple_q076_a000,0.7419354838709677,0.15333333333333332,0.3387096774193548,0.2324455205811138,0.7675544794188862,0.6612903225806452,0.6775133333333299,0.76,False
17241,simple_q084_a000,0.7916666666666666,0.09166666666666666,0.3472222222222222,0.17889908256880735,0.8211009174311926,0.6527777777777778,0.692778888888886,0.84,False
17241,simple_q076_a008,0.7083333333333334,0.10166666666666667,0.4027777777777778,0.23711340206185566,0.7628865979381443,0.5972222222222222,0.7040844444444408,0.76,False
17241,simple_q076_a016,0.6875,0.145,0.359375,0.17720090293453725,0.8227990970654627,0.640625,0.7270766666666629,0.76,False
17241,simple_q084_a008,0.8103448275862069,0.085,0.3620689655172414,0.17983963344788087,0.8201603665521191,0.6379310344827587,0.7383533333333301,0.84,False
17241,simple_q084_a016,0.8260869565217391,0.09166666666666666,0.30434782608695654,0.12555555555555556,0.8744444444444445,0.6956521739130435,0.7294466666666636,0.84,False
17241,simple_q090_a008,0.7375,0.051666666666666666,0.4625,0.1510957324106113,0.8489042675893888,0.5375,0.7405577777777752,0.9,False
17241,simple_q090_a016,0.8115942028985508,0.07,0.30434782608695654,0.11682242990654206,0.883177570093458,0.6956521739130435,0.744679999999997,0.9,False
17241,tdc_evidence_validated,0.8356164383561644,0.06166666666666667,0.273972602739726,0.18181818181818182,0.8181818181818181,0.726027397260274,0.7025366666666638,0.9072240564584589,True
17242,simple_q060_a000,0.6557377049180327,0.215,0.39344262295081966,0.3406720741599073,0.6593279258400927,0.6065573770491803,0.6174677777777744,0.6,False
17242,simple_q068_a000,0.6623376623376623,0.19,0.5324675324675324,0.2674285714285714,0.7325714285714287,0.4675324675324676,0.5889311111111083,0.68,False
17242,simple_q076_a000,0.7358490566037735,0.14666666666666667,0.4339622641509434,0.2365967365967366,0.7634032634032634,0.5660377358490566,0.6626088888888853,0.76,False
17242,simple_q084_a000,0.8243243243243243,0.08333333333333333,0.36486486486486486,0.18445475638051045,0.8155452436194895,0.6351351351351351,0.7304355555555525,0.84,False
17242,simple_q076_a008,0.7808219178082192,0.11166666666666666,0.3287671232876712,0.24941176470588236,0.7505882352941177,0.6712328767123288,0.6806099999999963,0.76,False
17242,simple_q076_a016,0.7468354430379747,0.145,0.31645569620253167,0.1716833890746934,0.8283166109253066,0.6835443037974683,0.6693222222222188,0.76,False
17242,simple_q084_a008,0.746031746031746,0.11833333333333333,0.38095238095238093,0.16838487972508592,0.831615120274914,0.6190476190476191,0.7514499999999964,0.84,False
17242,simple_q084_a016,0.7868852459016393,0.09833333333333333,0.2459016393442623,0.14891179839633448,0.8510882016036655,0.7540983606557377,0.7463288888888857,0.84,False
17242,simple_q090_a008,0.8552631578947368,0.07666666666666666,0.3026315789473684,0.14947856315179606,0.8505214368482039,0.6973684210526316,0.7553877777777744,0.9,False
17242,simple_q090_a016,0.8082191780821918,0.058333333333333334,0.273972602739726,0.09806157354618016,0.9019384264538198,0.726027397260274,0.7692966666666636,0.9,False
17242,tdc_evidence_validated,0.8354430379746836,0.06166666666666667,0.2911392405063291,0.1950354609929078,0.8049645390070922,0.7088607594936709,0.68850333333333,0.9043479750525214,True
17243,simple_q060_a000,0.6515151515151515,0.19,0.4393939393939394,0.3372093023255814,0.6627906976744187,0.5606060606060606,0.5973299999999969,0.6,False
17243,simple_q068_a000,0.5671641791044776,0.185,0.5373134328358209,0.26582278481012656,0.7341772151898734,0.4626865671641791,0.6507788888888855,0.68,False
17243,simple_q076_a000,0.7777777777777778,0.145,0.4027777777777778,0.23193473193473194,0.7680652680652681,0.5972222222222222,0.6650422222222186,0.76,False
17243,simple_q084_a000,0.8064516129032258,0.08833333333333333,0.3709677419354839,0.1909196740395809,0.8090803259604191,0.6290322580645161,0.7187788888888855,0.84,False
17243,simple_q076_a008,0.8103448275862069,0.13,0.3448275862068966,0.21875,0.78125,0.6551724137931034,0.7085433333333298,0.76,False
17243,simple_q076_a016,0.864406779661017,0.12333333333333334,0.3220338983050847,0.1655011655011655,0.8344988344988344,0.6779661016949152,0.6813599999999969,0.76,False
17243,simple_q084_a008,0.8378378378378378,0.065,0.33783783783783783,0.18118466898954705,0.8188153310104529,0.6621621621621622,0.7079922222222191,0.84,False
17243,simple_q084_a016,0.7733333333333333,0.07166666666666667,0.3466666666666667,0.12226066897347174,0.8777393310265282,0.6533333333333333,0.7074155555555529,0.84,False
17243,simple_q090_a008,0.8795180722891566,0.07333333333333333,0.26506024096385544,0.14861751152073732,0.8513824884792627,0.7349397590361446,0.76083333333333,0.9,False
17243,simple_q090_a016,0.9074074074074074,0.07333333333333333,0.18518518518518517,0.10171428571428572,0.8982857142857142,0.8148148148148149,0.7982688888888857,0.9,False
17243,tdc_evidence_validated,0.7702702702702703,0.06666666666666667,0.3108108108108108,0.18192352259559674,0.8180764774044033,0.6891891891891893,0.7304133333333301,0.9066505570443745,True
17244,simple_q060_a000,0.6376811594202898,0.20166666666666666,0.4492753623188406,0.36054421768707484,0.6394557823129252,0.5507246376811594,0.6062022222222195,0.6,False
17244,simple_q068_a000,0.7708333333333334,0.17666666666666667,0.3541666666666667,0.28312570781426954,0.7168742921857305,0.6458333333333333,0.6185277777777752,0.68,False
17244,simple_q076_a000,0.7777777777777778,0.14333333333333334,0.31746031746031744,0.2036613272311213,0.7963386727688787,0.6825396825396826,0.695971111111108,0.76,False
17244,simple_q084_a000,0.8115942028985508,0.08,0.2753623188405797,0.15985997666277713,0.8401400233372229,0.7246376811594203,0.729981111111108,0.84,False
17244,simple_q076_a008,0.7352941176470589,0.13333333333333333,0.39705882352941174,0.22531939605110338,0.7746806039488966,0.6029411764705883,0.6495688888888863,0.76,False
17244,simple_q076_a016,0.75,0.15833333333333333,0.3382352941176471,0.17386363636363636,0.8261363636363637,0.6617647058823529,0.6744288888888856,0.76,False
17244,simple_q084_a008,0.8333333333333334,0.10666666666666667,0.2638888888888889,0.20689655172413793,0.7931034482758621,0.7361111111111112,0.7048133333333304,0.84,False
17244,simple_q084_a016,0.8552631578947368,0.085,0.2894736842105263,0.1342434584755404,0.8657565415244596,0.7105263157894737,0.7122344444444417,0.84,False
17244,simple_q090_a008,0.7702702702702703,0.07166666666666667,0.40540540540540543,0.1584385763490241,0.8415614236509759,0.5945945945945945,0.7329299999999971,0.9,False
17244,simple_q090_a016,0.8571428571428571,0.06166666666666667,0.25,0.12441860465116279,0.8755813953488372,0.75,0.7791599999999971,0.9,False
17244,tdc_evidence_validated,0.8470588235294118,0.055,0.3058823529411765,0.1860730593607306,0.8139269406392694,0.6941176470588235,0.7205944444444408,0.9042695143131427,True
17245,simple_q060_a000,0.6438356164383562,0.20833333333333334,0.4246575342465753,0.32963374028856823,0.6703662597114317,0.5753424657534247,0.6058333333333306,0.6,False
17245,simple_q068_a000,0.6883116883116883,0.16166666666666665,0.4675324675324675,0.2785956964892412,0.7214043035107588,0.5324675324675325,0.6143755555555528,0.68,False
17245,simple_q076_a000,0.8285714285714286,0.125,0.34285714285714286,0.24655963302752293,0.7534403669724771,0.6571428571428571,0.7075633333333303,0.76,False
17245,simple_q084_a000,0.7972972972972973,0.09666666666666666,0.4189189189189189,0.1790341578327444,0.8209658421672557,0.5810810810810811,0.6992955555555526,0.84,False
17245,simple_q076_a008,0.8392857142857143,0.12333333333333334,0.21428571428571427,0.21552723059096177,0.7844727694090382,0.7857142857142857,0.7195311111111076,0.76,False
17245,simple_q076_a016,0.72,0.105,0.44,0.18993135011441648,0.8100686498855836,0.56,0.6640422222222193,0.76,False
17245,simple_q084_a008,0.8695652173913043,0.09666666666666666,0.3333333333333333,0.19217491369390102,0.807825086306099,0.6666666666666667,0.7252722222222188,0.84,False
17245,simple_q084_a016,0.8133333333333334,0.09166666666666666,0.32,0.1329479768786127,0.8670520231213873,0.6799999999999999,0.7332866666666636,0.84,False
