seed,model,is_tdc,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,gross_trajectory,avg_information_cost,net_trajectory_after_info_cost,final_quality
17909,simple_q090_a008,False,0.7938144329896907,0.07066666666666667,0.36082474226804123,0.14015904572564614,0.8598409542743539,0.6391752577319587,0.7167884444444411,0.05631999999999951,0.6604684444444416,0.9
17909,simple_q090_a016,False,0.8686868686868687,0.05333333333333334,0.32323232323232326,0.13339824732229796,0.866601752677702,0.6767676767676767,0.7268835555555525,0.05631999999999951,0.670563555555553,0.9
17909,tdc_evidence_validated,True,0.8431372549019608,0.05333333333333334,0.27450980392156865,0.16347124117053483,0.8365287588294652,0.7254901960784313,0.73637333333333,0.0433682183503675,0.6930051149829625,0.9110515325183859
17910,simple_q076_a008,False,0.8589743589743589,0.12266666666666666,0.34615384615384615,0.23142857142857143,0.7685714285714286,0.6538461538461539,0.6947013333333286,0.01782000000000037,0.6768813333333282,0.76
17910,simple_q084_a008,False,0.8045977011494253,0.09733333333333333,0.41379310344827586,0.17107750472589792,0.8289224952741021,0.5862068965517242,0.6806711111111071,0.03718000000000375,0.6434911111111034,0.84
17910,simple_q090_a008,False,0.81,0.06533333333333333,0.35,0.15488867376573087,0.8451113262342691,0.65,0.7080293333333304,0.05631999999999951,0.6517093333333309,0.9
17910,simple_q090_a016,False,0.9120879120879121,0.06266666666666666,0.27472527472527475,0.10308285163776493,0.8969171483622351,0.7252747252747253,0.7395182222222195,0.05631999999999951,0.68319822222222,0.9
17910,tdc_evidence_validated,True,0.8607594936708861,0.064,0.2911392405063291,0.15906886517943744,0.8409311348205626,0.7088607594936709,0.6943528888888852,0.043182806039831455,0.6511700828490538,0.9093774509337321
17911,simple_q076_a008,False,0.7352941176470589,0.144,0.5,0.2207163601161665,0.7792836398838335,0.5,0.6231342222222178,0.01782000000000037,0.6053142222222174,0.76
17911,simple_q084_a008,False,0.8255813953488372,0.10533333333333333,0.37209302325581395,0.17545541706615533,0.8245445829338447,0.627906976744186,0.6831866666666626,0.03718000000000375,0.6460066666666588,0.84
17911,simple_q090_a008,False,0.8089887640449438,0.06133333333333333,0.39325842696629215,0.1257197696737044,0.8742802303262955,0.6067415730337078,0.7077066666666632,0.05631999999999951,0.6513866666666637,0.9
17911,simple_q090_a016,False,0.8421052631578947,0.058666666666666666,0.3368421052631579,0.1145631067961165,0.8854368932038835,0.6631578947368422,0.7190497777777748,0.05631999999999951,0.6627297777777753,0.9
17911,tdc_evidence_validated,True,0.8571428571428571,0.05733333333333333,0.35714285714285715,0.16079923882017128,0.8392007611798287,0.6428571428571428,0.7390355555555523,0.04232200352164375,0.6967135520339086,0.9087167156249136
17912,simple_q076_a008,False,0.6705882352941176,0.11733333333333333,0.4588235294117647,0.23563218390804597,0.764367816091954,0.5411764705882354,0.6596026666666617,0.01782000000000037,0.6417826666666613,0.76
17912,simple_q084_a008,False,0.8070175438596491,0.09066666666666667,0.3333333333333333,0.18665377176015474,0.8133462282398453,0.6666666666666667,0.693791111111107,0.03718000000000375,0.6566111111111033,0.84
17912,simple_q090_a008,False,0.7888888888888889,0.06266666666666666,0.28888888888888886,0.14811229428848016,0.8518877057115198,0.7111111111111111,0.6935902222222188,0.05631999999999951,0.6372702222222193,0.9
17912,simple_q090_a016,False,0.875,0.06666666666666667,0.23863636363636365,0.11271676300578035,0.8872832369942196,0.7613636363636364,0.7161111111111076,0.05631999999999951,0.6597911111111081,0.9
17912,tdc_evidence_validated,True,0.801980198019802,0.072,0.36633663366336633,0.17313432835820897,0.826865671641791,0.6336633663366337,0.6691199999999963,0.04124660592818675,0.6278733940718095,0.9068333233613557
17913,simple_q076_a008,False,0.7204301075268817,0.13066666666666665,0.43010752688172044,0.22596153846153846,0.7740384615384616,0.5698924731182795,0.6522044444444397,0.01782000000000037,0.6343844444444393,0.76
17913,simple_q084_a008,False,0.7472527472527473,0.072,0.38461538461538464,0.18042226487523993,0.8195777351247601,0.6153846153846154,0.6896817777777738,0.03718000000000375,0.6525017777777701,0.84
