seed,model,irreversible_core_violation_rate,false_alarm_rate,review_trigger_rate,unnecessary_abstention_rate,review_steps_per_episode,decision_accuracy,long_term_trajectory_value,net_vigilance_value,integrated_score
14406,no_emergency,0.15333333333333332,0.0,0.0,0.0,0.0,0.7606666666666667,0.43546666666666684,0.6626666666666667,0.8475266666666667
14406,conservative_review,0.13446969696969696,0.081,0.15833333333333333,0.0011666666666666668,0.6865,0.8319706324044719,0.5641801250000035,0.50722,0.8669706081872509
14406,balanced_review,0.14814814814814814,0.12566666666666668,0.21866666666666668,0.001,0.977,0.875709042375709,0.6313839166666733,0.3799007407407407,0.8727961360923429
14406,hypersensitive_review,0.09124087591240876,0.29583333333333334,0.43133333333333335,0.0028333333333333335,1.9063333333333334,0.9244526157446097,0.7096800416666792,0.15351007299270072,0.8733015688702817
14407,no_emergency,0.16236162361623616,0.0,0.0,0.0,0.0,0.7611666666666667,0.42846666666666733,0.6428044280442804,0.844894594095941
14407,conservative_review,0.15195632393084624,0.08216666666666667,0.1635,0.0006666666666666666,0.7213333333333334,0.823549032688459,0.5351912916666699,0.46343608735213826,0.8577149756988264
14407,balanced_review,0.1424706943192065,0.11533333333333333,0.20966666666666667,0.0021666666666666666,0.9288333333333333,0.8687155503591114,0.6196183750000056,0.41147113916441236,0.8731850363195989
14407,hypersensitive_review,0.08302583025830258,0.30366666666666664,0.436,0.005833333333333334,1.9321666666666666,0.9233864207879295,0.7056771250000132,0.15451650676506765,0.8728685863801375
14408,no_emergency,0.1412639405204461,0.0,0.0,0.0,0.0,0.7611666666666667,0.4412666666666675,0.6892193308550185,0.8511290148698886
14408,conservative_review,0.1562198649951784,0.07683333333333334,0.15916666666666668,0.0013333333333333333,0.7033333333333334,0.8397863818424566,0.5702756250000042,0.46301629701060754,0.8651516201789426
14408,balanced_review,0.16455696202531644,0.12366666666666666,0.2205,0.0021666666666666666,0.9665,0.8728912644062135,0.6120217916666735,0.3466946835443039,0.8666797731905354
14408,hypersensitive_review,0.10390848427073403,0.31066666666666665,0.43733333333333335,0.004333333333333333,1.9025,0.9243388014730499,0.6977175000000135,0.10383466793771845,0.8660866652075658
14409,no_emergency,0.13345521023765997,0.0,0.0,0.0,0.0,0.7621666666666667,0.4464666666666673,0.706398537477148,0.853771197440585
14409,conservative_review,0.15565610859728507,0.076,0.16416666666666666,0.0006666666666666666,0.7088333333333333,0.8233822548365577,0.5337894166666695,0.46542989441930604,0.8578681888849795
14409,balanced_review,0.16955332725615316,0.1195,0.21333333333333335,0.0011666666666666668,0.934,0.8646754546971467,0.5960636666666729,0.3464360133697964,0.8627024129284395
14409,hypersensitive_review,0.10136452241715399,0.3145,0.44,0.0031666666666666666,1.9005,0.9297776291590035,0.7111494166666792,0.10547138401559461,0.868711697726747
14410,no_emergency,0.1464354527938343,0.0,0.0,0.0,0.0,0.7763333333333333,0.4716000000000008,0.6778420038535645,0.8566611368015414
14410,conservative_review,0.17998075072184794,0.08183333333333333,0.15816666666666668,0.0016666666666666668,0.6881666666666667,0.8262103505843071,0.5278159583333374,0.4052290150786012,0.850920781036497
14410,balanced_review,0.15479582146248813,0.127,0.219,0.0013333333333333333,0.9583333333333334,0.8718291054739653,0.6187616666666726,0.3653158594491928,0.8687235679432346
14410,hypersensitive_review,0.09787626962142197,0.30083333333333334,0.43316666666666664,0.004333333333333333,1.8848333333333334,0.926849681955139,0.7072282500000122,0.13299220683287166,0.8710279559311872
14411,no_emergency,0.14499121265377857,0.0,0.0,0.0,0.0,0.7613333333333333,0.4346666666666672,0.6810193321616871,0.8497521968365553
