seed,model,final_holdout_recall,final_holdout_violation_rate,trap_capture_rate,trajectory_value,anticapture_activation_rate,final_Q,composite
19273,FULL,0.8955223880597015,0.2462686567164179,0.1121751025991792,0.7022639999999987,0.5402,0.94,0.7980973317189698
19273,PTVM_conditional_A,0.9328358208955224,0.21641791044776118,0.15663474692202461,0.7162751999999986,0.371,0.94,0.8191243592723112
19274,PTVM,0.9312977099236641,0.22137404580152673,0.1409813407049067,0.7309399999999989,0.0,0.94,0.842037533385736
19274,FULL,0.8778625954198473,0.2748091603053435,0.09398756046993781,0.7078007999999988,0.5302,0.94,0.7909091364556307
19274,PTVM_conditional_A,0.9312977099236641,0.22137404580152673,0.1409813407049067,0.7309399999999989,0.3706,0.94,0.8235075333857359
19275,PTVM,0.954954954954955,0.22522522522522523,0.1256140350877193,0.7474239999999992,0.0,0.94,0.8545421731626363
19275,FULL,0.918918918918919,0.25225225225225223,0.09052631578947369,0.7294775999999988,0.5392,0.94,0.8134428694547178
19275,PTVM_conditional_A,0.954954954954955,0.22522522522522523,0.1256140350877193,0.7474239999999992,0.375,0.94,0.8357921731626362
19276,PTVM,0.953125,0.234375,0.12743732590529247,0.7424559999999993,0.0,0.94,0.8503474848189414
19276,FULL,0.9375,0.2421875,0.08565459610027855,0.7362599999999994,0.5324,0.94,0.8242042057799441
19276,PTVM_conditional_A,0.953125,0.234375,0.12743732590529247,0.7424559999999993,0.37,0.94,0.8318474848189413
19277,PTVM,0.9421487603305785,0.2809917355371901,0.1536827195467422,0.7154943999999982,0.0,0.94,0.8247590303055272
19277,FULL,0.9173553719008265,0.30578512396694213,0.09844192634560907,0.6905671999999984,0.526,0.94,0.7908853853093902
19277,PTVM_conditional_A,0.9421487603305785,0.2809917355371901,0.1536827195467422,0.7154943999999982,0.3582,0.94,0.8068490303055271
19278,PTVM,0.9635036496350365,0.2116788321167883,0.14394993045897078,0.748170399999999,0.0,0.94,0.8569754807695196
19278,FULL,0.8832116788321168,0.2846715328467153,0.10570236439499305,0.7264711999999992,0.5404,0.94,0.7909293875589576
19278,PTVM_conditional_A,0.9635036496350365,0.2116788321167883,0.14394993045897078,0.748170399999999,0.3656,0.94,0.8386954807695195
19279,PTVM,0.924812030075188,0.24060150375939848,0.14425087108013937,0.7193423999999988,0.0,0.94,0.8323115388666787
19279,FULL,0.8796992481203008,0.2857142857142857,0.09965156794425087,0.6964039999999987,0.5182,0.94,0.7859216894186685
19279,PTVM_conditional_A,0.924812030075188,0.24060150375939848,0.14425087108013937,0.7193423999999988,0.356,0.94,0.8145115388666787
19280,PTVM,0.952755905511811,0.23622047244094488,0.1281163434903047,0.7391199999999987,0.0,0.94,0.848972384845246
19280,FULL,0.937007874015748,0.25196850393700787,0.09349030470914127,0.7189431999999988,0.5364,0.94,0.8163808152786439
19280,PTVM_conditional_A,0.952755905511811,0.23622047244094488,0.1281163434903047,0.7391199999999987,0.3676,0.94,0.8305923848452459
19281,PTVM,0.9696969696969697,0.21212121212121213,0.12193412754029433,0.750335999999999,0.0,0.94,0.8635591623707288
19281,FULL,0.9242424242424242,0.23484848484848486,0.09320252277505256,0.7223335999999988,0.5182,0.94,0.8184768215055953
19281,PTVM_conditional_A,0.9696969696969697,0.21212121212121213,0.12193412754029433,0.750335999999999,0.368,0.94,0.8451591623707287
19282,PTVM,0.9161290322580645,0.24516129032258063,0.13940648723257418,0.7326583999999989,0.0,0.94,0.8321987696502593
19282,FULL,0.8580645161290322,0.2838709677419355,0.09178743961352658,0.7143407999999991,0.5162,0.94,0.7851522849805204
19282,PTVM_conditional_A,0.9161290322580645,0.24516129032258063,0.13940648723257418,0.7326583999999989,0.3584,0.94,0.8142787696502592
19283,PTVM,0.9444444444444444,0.22916666666666666,0.1356401384083045,0.7101119999999983,0.0,0.94,0.8409360389850056
19283,FULL,0.8819444444444444,0.2916666666666667,0.09273356401384084,0.6871999999999983,0.532,0.94,0.7839599538638982
19283,PTVM_conditional_A,0.9444444444444444,0.22916666666666666,0.1356401384083045,0.7101119999999983,0.376,0.94,0.8221360389850055
19284,PTVM,0.9117647058823529,0.22794117647058823,0.15939015939015938,0.7053295999999984,0.0,0.94,0.8257320057690267
19284,FULL,0.8970588235294118,0.2426470588235294,0.11988911988911989,0.6916327999999982,0.5282,0.94,0.7963946183751168
19284,PTVM_conditional_A,0.9117647058823529,0.22794117647058823,0.15939015939015938,0.7053295999999984,0.371,0.94,0.8071820057690267
19285,PTVM,0.959731543624161,0.21476510067114093,0.1331923890063425,0.717609599999998,0.0,0.94,0.8511116301181944
19285,FULL,0.912751677852349,0.24161073825503357,0.0916138125440451,0.687597599999998,0.5156,0.94,0.806839576283137
19285,PTVM_conditional_A,0.959731543624161,0.21476510067114093,0.1331923890063425,0.717609599999998,0.3646,0.94,0.8328816301181943
19286,PTVM,0.9827586206896551,0.20689655172413793,0.14505956552207427,0.7152007999999984,0.0,0.94,0.8571316951714469
19286,FULL,0.9568965517241379,0.23275862068965517,0.10091100210231255,0.6906151999999983,0.537,0.94,0.8199701499243647
19286,PTVM_conditional_A,0.9827586206896551,0.20689655172413793,0.14505956552207427,0.7152007999999984,0.3716,0.94,0.8385516951714469
19287,PTVM,0.9428571428571428,0.2857142857142857,0.13513513513513514,0.7269679999999988,0.0,0.94,0.8297951444015442
19287,FULL,0.9047619047619048,0.3238095238095238,0.09103840682788052,0.6972607999999988,0.5232,0.94,0.7855606691106142
19287,PTVM_conditional_A,0.9428571428571428,0.2857142857142857,0.13513513513513514,0.7269679999999988,0.3644,0.94,0.8115751444015442
19288,PTVM,0.9435483870967742,0.18548387096774194,0.12061711079943899,0.725549599999999,0.0,0.94,0.8576800462272088
19288,FULL,0.8870967741935484,0.23387096774193547,0.08345021037868162,0.713199199999999,0.5376,0.94,0.8067310882468443
19288,PTVM_conditional_A,0.9435483870967742,0.18548387096774194,0.12061711079943899,0.725549599999999,0.377,0.94,0.8388300462272088
19289,PTVM,0.9428571428571428,0.20952380952380953,0.1488469601677149,0.7381975999999989,0.0,0.94,0.8483463184426474
19289,FULL,0.9238095238095239,0.22857142857142856,0.10062893081761007,0.7284935999999989,0.5444,0.94,0.8183529338364777
19289,PTVM_conditional_A,0.9428571428571428,0.20952380952380953,0.1488469601677149,0.7381975999999989,0.3844,0.94,0.8291263184426474
19290,PTVM,0.9241379310344827,0.2413793103448276,0.13446567586694974,0.7306703999999985,0.0,0.94,0.8361374965507478
19290,FULL,0.8827586206896552,0.27586206896551724,0.08846426043878274,0.7079079999999985,0.5162,0.94,0.7939408168777605
19290,PTVM_conditional_A,0.9241379310344827,0.2413793103448276,0.13446567586694974,0.7306703999999985,0.359,0.94,0.8181874965507477
19291,PTVM,0.9591836734693877,0.19047619047619047,0.13189964157706094,0.7492847999999991,0.0,0.94,0.8636130861063563
19291,FULL,0.9183673469387755,0.22448979591836735,0.09175627240143369,0.727583199999999,0.5332,0.94,0.8198931406217539
19291,PTVM_conditional_A,0.9591836734693877,0.19047619047619047,0.13189964157706094,0.7492847999999991,0.3774,0.94,0.8447430861063563
19292,PTVM,0.9304347826086956,0.34782608695652173,0.12657342657342657,0.7244983999999984,0.0,0.94,0.8117589077287928
19292,FULL,0.8434782608695652,0.40869565217391307,0.08461538461538462,0.6975631999999985,0.544,0.94,0.7462591282943142
19292,PTVM_conditional_A,0.9304347826086956,0.34782608695652173,0.12657342657342657,0.7244983999999984,0.3784,0.94,0.7928389077287927
19293,PTVM,0.9312977099236641,0.31297709923664124,0.13281799016163034,0.7015311999999989,0.0,0.94,0.8148876801356127
19293,FULL,0.8549618320610687,0.37404580152671757,0.08854532677442024,0.6770047999999987,0.522,0.94,0.7545689938817569
19293,PTVM_conditional_A,0.9312977099236641,0.31297709923664124,0.13281799016163034,0.7015311999999989,0.3676,0.94,0.7965076801356127
19294,PTVM,0.9259259259259259,0.21296296296296297,0.1413649025069638,0.7247527999999988,0.0,0.94,0.8412146165356441
19294,FULL,0.8425925925925926,0.28703703703703703,0.09818941504178273,0.7048871999999987,0.537,0.94,0.7755080755101618
19294,PTVM_conditional_A,0.9259259259259259,0.21296296296296297,0.1413649025069638,0.7247527999999988,0.3734,0.94,0.822544616535644
19295,PTVM,0.9586776859504132,0.24793388429752067,0.142353770260747,0.7104895999999984,0.0,0.94,0.839247000658594
19295,FULL,0.9008264462809917,0.2975206611570248,0.10007047216349542,0.6896423999999983,0.54,0.94,0.7867821541623419
19295,PTVM_conditional_A,0.9586776859504132,0.24793388429752067,0.142353770260747,0.7104895999999984,0.3726,0.94,0.820617000658594
19296,PTVM,0.9444444444444444,0.24603174603174602,0.16120218579234974,0.7112879999999983,0.0,0.94,0.8318425596669266
19296,FULL,0.9365079365079365,0.24603174603174602,0.11202185792349727,0.7011095999999984,0.5338,0.94,0.8105719928597446
19296,PTVM_conditional_A,0.9444444444444444,0.24603174603174602,0.16120218579234974,0.7112879999999983,0.3662,0.94,0.8135325596669265
19297,PTVM,0.954954954954955,0.24324324324324326,0.15261324041811847,0.746858399999999,0.0,0.94,0.8445247075920519
19297,FULL,0.918918918918919,0.27927927927927926,0.10522648083623694,0.7251567999999989,0.5284,0.94,0.8034219196886083
19297,PTVM_conditional_A,0.954954954954955,0.24324324324324326,0.15261324041811847,0.746858399999999,0.3692,0.94,0.8260647075920519
19298,PTVM,0.9512195121951219,0.24390243902439024,0.1331923890063425,0.7418255999999989,0.0,0.94,0.8461168861011703
19298,FULL,0.9349593495934959,0.2601626016260163,0.08949964763918253,0.7245015999999986,0.5394,0.94,0.8154775449437079
19298,PTVM_conditional_A,0.9512195121951219,0.24390243902439024,0.1331923890063425,0.7418255999999989,0.3744,0.94,0.8273968861011702
19299,PTVM,0.9555555555555556,0.24444444444444444,0.13847251962883655,0.7066423999999979,0.0,0.94,0.8391895316297879
19299,FULL,0.9333333333333333,0.25925925925925924,0.10349750178443969,0.6905831999999978,0.5316,0.94,0.8060223248282967
19299,PTVM_conditional_A,0.9555555555555556,0.24444444444444444,0.13847251962883655,0.7066423999999979,0.3612,0.94,0.8211295316297879
19300,PTVM,0.8712121212121212,0.23484848484848486,0.14156206415620642,0.7538327999999981,0.0,0.94,0.8251056623202736
19300,FULL,0.8484848484848485,0.25757575757575757,0.09623430962343096,0.7337567999999983,0.5264,0.94,0.7913360132268287
19300,PTVM_conditional_A,0.8712121212121212,0.23484848484848486,0.14156206415620642,0.7538327999999981,0.3728,0.94,0.8064656623202735
19301,PTVM,0.9448818897637795,0.2204724409448819,0.15299026425591097,0.738638399999999,0.0,0.94,0.845476083841731
19301,FULL,0.905511811023622,0.25984251968503935,0.10848400556328233,0.7241151999999991,0.5296,0.94,0.8033391522731701
19301,PTVM_conditional_A,0.9448818897637795,0.2204724409448819,0.15299026425591097,0.738638399999999,0.3668,0.94,0.827136083841731
19302,PTVM,0.9098360655737705,0.2786885245901639,0.14107018763029883,0.7089799999999983,0.0,0.94,0.8168606509985302
19302,FULL,0.8442622950819673,0.3360655737704918,0.09034051424600417,0.6933711999999985,0.5306,0.94,0.7633384322327661
19302,PTVM_conditional_A,0.9098360655737705,0.2786885245901639,0.14107018763029883,0.7089799999999983,0.3726,0.94,0.7982306509985302
19303,PTVM,0.9349593495934959,0.2682926829268293,0.13547486033519554,0.7255943999999986,0.0,0.94,0.8314385420793021
19303,FULL,0.9024390243902439,0.2764227642276423,0.09217877094972067,0.7136999999999987,0.5242,0.94,0.7997202620702183
19303,PTVM_conditional_A,0.9349593495934959,0.2682926829268293,0.13547486033519554,0.7255943999999986,0.363,0.94,0.8132885420793021
19304,PTVM,0.9655172413793104,0.20689655172413793,0.14166085136078158,0.754359999999999,0.0,0.94,0.8604708642106021
19304,FULL,0.9224137931034483,0.2413793103448276,0.09630146545708304,0.7263527999999989,0.539,0.94,0.8154395772534108
19304,PTVM_conditional_A,0.9655172413793104,0.20689655172413793,0.14166085136078158,0.754359999999999,0.3756,0.94,0.8416908642106021
19305,PTVM,0.9568965517241379,0.22413793103448276,0.1388499298737728,0.7538287999999992,0.0,0.94,0.854030256783866
19305,FULL,0.9051724137931034,0.27586206896551724,0.09887798036465638,0.730728799999999,0.5312,0.94,0.8023963708236203
19305,PTVM_conditional_A,0.9568965517241379,0.22413793103448276,0.1388499298737728,0.7538287999999992,0.3688,0.94,0.835590256783866
19306,PTVM,0.952,0.184,0.12342215988779803,0.7475247999999991,0.0,0.94,0.8644205280224402
19306,FULL,0.928,0.2,0.08695652173913043,0.7229367999999987,0.543,0.94,0.8284460556521737
19306,PTVM_conditional_A,0.952,0.184,0.12342215988779803,0.7475247999999991,0.3776,0.94,0.8455405280224402
19307,PTVM,0.9124087591240876,0.291970802919708,0.138268156424581,0.7123943999999981,0.0,0.94,0.8155551757223828
19307,FULL,0.8832116788321168,0.30656934306569344,0.10195530726256984,0.6882527999999981,0.5366,0.94,0.7787506664306973
19307,PTVM_conditional_A,0.9124087591240876,0.291970802919708,0.138268156424581,0.7123943999999981,0.3786,0.94,0.7966251757223828
19308,PTVM,0.9571428571428572,0.22142857142857142,0.15309672929714682,0.7367031999999992,0.0,0.94,0.8485070084262849
19308,FULL,0.9071428571428571,0.2642857142857143,0.10716771050800278,0.7052407999999989,0.5304,0.94,0.7991660464698278
19308,PTVM_conditional_A,0.9571428571428572,0.22142857142857142,0.15309672929714682,0.7367031999999992,0.368,0.94,0.8301070084262848
19309,PTVM,0.9487179487179487,0.2222222222222222,0.14415041782729804,0.7600967999999991,0.0,0.94,0.8522491054943693
19309,FULL,0.8717948717948718,0.29914529914529914,0.10793871866295264,0.7342543999999989,0.5316,0.94,0.7854352730195461
19309,PTVM_conditional_A,0.9487179487179487,0.2222222222222222,0.14415041782729804,0.7600967999999991,0.3728,0.94,0.8336091054943693
19310,PTVM,0.9558823529411765,0.29411764705882354,0.14087439278278974,0.7277791999999992,0.0,0.94,0.830616255561089
19310,FULL,0.8897058823529411,0.35294117647058826,0.09715475364330327,0.7078471999999992,0.539,0.94,0.7738649598595745
19310,PTVM_conditional_A,0.9558823529411765,0.29411764705882354,0.14087439278278974,0.7277791999999992,0.3702,0.94,0.812106255561089
19311,PTVM,0.937007874015748,0.18110236220472442,0.13540197461212977,0.7460063999999995,0.0,0.94,0.8579476567311173
19311,FULL,0.905511811023622,0.2125984251968504,0.09520451339915374,0.7295631999999992,0.5344,0.94,0.818655674328043
19311,PTVM_conditional_A,0.937007874015748,0.18110236220472442,0.13540197461212977,0.7460063999999995,0.3688,0.94,0.8395076567311173
19312,PTVM,0.937984496124031,0.21705426356589147,0.1316348195329087,0.7333311999999989,0.0,0.94,0.8474710590391545
19312,FULL,0.9069767441860465,0.24031007751937986,0.0870488322717622,0.7171687999999988,0.5354,0.94,0.8112694974216162
19312,PTVM_conditional_A,0.937984496124031,0.21705426356589147,0.1316348195329087,0.7333311999999989,0.3718,0.94,0.8288810590391545
19313,PTVM,0.9692307692307692,0.18461538461538463,0.12783505154639174,0.7571743999999989,0.0,0.94,0.8704832543061062
19313,FULL,0.9153846153846154,0.23076923076923078,0.0865979381443299,0.7432263999999992,0.5276,0.94,0.8218687692942107
19313,PTVM_conditional_A,0.9692307692307692,0.18461538461538463,0.12783505154639174,0.7571743999999989,0.368,0.94,0.8520832543061061
19314,PTVM,0.9534883720930233,0.2248062015503876,0.16539263377345378,0.6983039999999986,0.0,0.94,0.8364272344856191
19314,FULL,0.9302325581395349,0.24806201550387597,0.11466296038915914,0.6843943999999985,0.5302,0.94,0.8044905514880594
19314,PTVM_conditional_A,0.9534883720930233,0.2248062015503876,0.16539263377345378,0.6983039999999986,0.3654,0.94,0.8181572344856191
19315,PTVM,0.9453125,0.2109375,0.15164220824598182,0.780042399999999,0.0,0.94,0.8565394133508034
19315,FULL,0.8984375,0.2421875,0.11041229909154437,0.762499999999999,0.5268,0.94,0.8130619151816909
19315,PTVM_conditional_A,0.9453125,0.2109375,0.15164220824598182,0.780042399999999,0.3628,0.94,0.8383994133508034
19316,PTVM,0.9572649572649573,0.21367521367521367,0.16189811584089323,0.7016871999999978,0.0,0.94,0.8417185005925047
19316,FULL,0.9145299145299145,0.23076923076923078,0.10816468946266573,0.6780247999999981,0.5352,0.94,0.8038786887741332
19316,PTVM_conditional_A,0.9572649572649573,0.21367521367521367,0.16189811584089323,0.7016871999999978,0.3624,0.94,0.8235985005925047
19317,PTVM,0.9541984732824428,0.21374045801526717,0.13793103448275862,0.7702599999999995,0.0,0.94,0.8592902205843642
19317,FULL,0.9389312977099237,0.22900763358778625,0.09852216748768473,0.7455111999999993,0.541,0.94,0.8267752874184935
19317,PTVM_conditional_A,0.9541984732824428,0.21374045801526717,0.13793103448275862,0.7702599999999995,0.3752,0.94,0.8405302205843642
19318,PTVM,0.9453125,0.203125,0.1456445993031359,0.7267527999999988,0.0,0.94,0.8490341401393726
19318,FULL,0.90625,0.234375,0.1024390243902439,0.7053215999999987,0.526,0.94,0.807557765121951
19318,PTVM_conditional_A,0.9453125,0.203125,0.1456445993031359,0.7267527999999988,0.3648,0.94,0.8307941401393726
19319,PTVM,0.9745762711864406,0.2542372881355932,0.14581893572909468,0.7269503999999987,0.0,0.94,0.8450398521762148
19319,FULL,0.9322033898305084,0.288135593220339,0.09744298548721493,0.7146511999999984,0.5326,0.94,0.8044387615466245
19319,PTVM_conditional_A,0.9745762711864406,0.2542372881355932,0.14581893572909468,0.7269503999999987,0.374,0.94,0.8263398521762148
19320,PTVM,0.940677966101695,0.2457627118644068,0.11988911988911989,0.7643495999999989,0.0,0.94,0.8496548078865827
19320,FULL,0.923728813559322,0.2627118644067797,0.08731808731808732,0.7516527999999988,0.5364,0.94,0.8174876205024839
19320,PTVM_conditional_A,0.940677966101695,0.2457627118644068,0.11988911988911989,0.7643495999999989,0.386,0.94,0.8303548078865826
19321,PTVM,0.956140350877193,0.17543859649122806,0.14156835530881332,0.7074495999999982,0.0,0.94,0.8561587050785879
19321,FULL,0.9210526315789473,0.21052631578947367,0.09646079111727966,0.680358399999998,0.536,0.94,0.8136637323028595
19321,PTVM_conditional_A,0.956140350877193,0.17543859649122806,0.14156835530881332,0.7074495999999982,0.3672,0.94,0.8377987050785879
19322,PTVM,0.8983050847457628,0.2033898305084746,0.157529493407356,0.760379199999999,0.0,0.94,0.8392140091151389
19322,FULL,0.847457627118644,0.2542372881355932,0.11242192921582235,0.7416295999999989,0.5374,0.94,0.7896495002585302
19322,PTVM_conditional_A,0.8983050847457628,0.2033898305084746,0.157529493407356,0.760379199999999,0.3718,0.94,0.8206240091151389
19323,PTVM,0.9491525423728814,0.2457627118644068,0.15665976535541754,0.7105383999999979,0.0,0.94,0.8340808116746788
19323,FULL,0.8983050847457628,0.2966101694915254,0.10628019323671498,0.6979695999999981,0.5398,0.94,0.7866868644035041
19323,PTVM_conditional_A,0.9491525423728814,0.2457627118644068,0.15665976535541754,0.7105383999999979,0.3738,0.94,0.8153908116746788
19324,PTVM,0.93,0.28,0.13963328631875882,0.7505567999999988,0.0,0.94,0.8311847027362481
19324,FULL,0.88,0.31,0.09661495063469676,0.7297983999999987,0.5312,0.94,0.7865766898730605
19324,PTVM_conditional_A,0.93,0.28,0.13963328631875882,0.7505567999999988,0.3758,0.94,0.812394702736248
19325,PTVM,0.940677966101695,0.2542372881355932,0.11584932480454868,0.7629815999999994,0.0,0.94,0.8480705228357004
19325,FULL,0.8983050847457628,0.2966101694915254,0.08315565031982942,0.7480671999999994,0.537,0.94,0.8014712929868816
19325,PTVM_conditional_A,0.940677966101695,0.2542372881355932,0.11584932480454868,0.7629815999999994,0.3682,0.94,0.8296605228357004
19326,PTVM,0.9534883720930233,0.20930232558139536,0.14275717284814557,0.7209439999999979,0.0,0.94,0.8493582956629286
19326,FULL,0.8992248062015504,0.2558139534883721,0.10076976906927922,0.6996463999999982,0.5192,0.94,0.7996292796745158
19326,PTVM_conditional_A,0.9534883720930233,0.20930232558139536,0.14275717284814557,0.7209439999999979,0.3582,0.94,0.8314482956629285
19327,PTVM,0.9487179487179487,0.2564102564102564,0.12802768166089964,0.7261415999999985,0.0,0.94,0.8401356041806404
19327,FULL,0.905982905982906,0.28205128205128205,0.08858131487889273,0.7018839999999985,0.527,0.94,0.7975925883062723
19327,PTVM_conditional_A,0.9487179487179487,0.2564102564102564,0.12802768166089964,0.7261415999999985,0.3718,0.94,0.8215456041806404
19328,PTVM,0.9457364341085271,0.20155038759689922,0.1401673640167364,0.7263567999999982,0.0,0.94,0.8505712205299857
19328,FULL,0.9069767441860465,0.24031007751937986,0.09414225941422594,0.7077759999999982,0.5494,0.94,0.8072722519931235
19328,PTVM_conditional_A,0.9457364341085271,0.20155038759689922,0.1401673640167364,0.7263567999999982,0.3788,0.94,0.8316312205299856
19329,PTVM,0.9621212121212122,0.25757575757575757,0.15017543859649124,0.7212551999999989,0.0,0.94,0.8384583765231258
19329,FULL,0.9166666666666666,0.2878787878787879,0.10666666666666667,0.7011359999999988,0.5404,0.94,0.7949041696969694
19329,PTVM_conditional_A,0.9621212121212122,0.25757575757575757,0.15017543859649124,0.7212551999999989,0.372,0.94,0.8198583765231258
19330,PTVM,0.9553571428571429,0.2767857142857143,0.12932862190812722,0.7343839999999991,0.0,0.94,0.8384217899040887
19330,FULL,0.8839285714285714,0.30357142857142855,0.103886925795053,0.7053823999999987,0.5376,0.94,0.7827048091267035
19330,PTVM_conditional_A,0.9553571428571429,0.2767857142857143,0.12932862190812722,0.7343839999999991,0.3746,0.94,0.8196917899040886
19331,PTVM,0.9285714285714286,0.22142857142857142,0.14393939393939395,0.7452639999999987,0.0,0.94,0.8434792069264068
19331,FULL,0.8928571428571429,0.25,0.10537190082644628,0.7272351999999985,0.5408,0.94,0.8026898026918533
19331,PTVM_conditional_A,0.9285714285714286,0.22142857142857142,0.14393939393939395,0.7452639999999987,0.3786,0.94,0.8245492069264068
19332,PTVM,0.95,0.24166666666666667,0.13052781740370897,0.7342775999999988,0.0,0.94,0.8453332898525914
19332,FULL,0.9083333333333333,0.275,0.08559201141226819,0.7184199999999987,0.514,0.94,0.8046155977175462
19332,PTVM_conditional_A,0.95,0.24166666666666667,0.13052781740370897,0.7342775999999988,0.358,0.94,0.8274332898525913
19333,PTVM,0.9532710280373832,0.17757009345794392,0.1441317776252574,0.7611687999999989,0.0,0.94,0.8649961895216773
19333,FULL,0.9158878504672897,0.205607476635514,0.09746053534660261,0.7379879999999989,0.5248,0.94,0.8252299789119876
19333,PTVM_conditional_A,0.9532710280373832,0.17757009345794392,0.1441317776252574,0.7611687999999989,0.3748,0.94,0.8462561895216772
19334,PTVM,0.96,0.184,0.13446567586694974,0.7197695999999983,0.0,0.94,0.8590607848266099
19334,FULL,0.888,0.248,0.09978768577494693,0.6915223999999983,0.5262,0.94,0.7964369428450102
19334,PTVM_conditional_A,0.96,0.184,0.13446567586694974,0.7197695999999983,0.3692,0.94,0.8406007848266098
19335,PTVM,0.8947368421052632,0.3157894736842105,0.1424581005586592,0.7468863999999985,0.0,0.94,0.8103593440987943
19335,FULL,0.8345864661654135,0.3609022556390977,0.09636871508379888,0.7268943999999986,0.5334,0.94,0.7595855129230896
19335,PTVM_conditional_A,0.8947368421052632,0.3157894736842105,0.1424581005586592,0.7468863999999985,0.3734,0.94,0.7916893440987942
19336,PTVM,0.9307692307692308,0.2230769230769231,0.14979195561719832,0.7325655999999988,0.0,0.94,0.8400162673380986
19336,FULL,0.9076923076923077,0.23846153846153847,0.10332871012482663,0.7241335999999989,0.5214,0.94,0.8107832856673423
19336,PTVM_conditional_A,0.9307692307692308,0.2230769230769231,0.14979195561719832,0.7325655999999988,0.3622,0.94,0.8219062673380986
19337,PTVM,0.9534883720930233,0.20155038759689922,0.14236351071181755,0.7313039999999986,0.0,0.94,0.8534470125863185
19337,FULL,0.8914728682170543,0.2558139534883721,0.10297166551485833,0.7116175999999986,0.5302,0.94,0.7987075589900513
19337,PTVM_conditional_A,0.9534883720930233,0.20155038759689922,0.14236351071181755,0.7313039999999986,0.3694,0.94,0.8349770125863185
19338,PTVM,0.9428571428571428,0.23809523809523808,0.14751869476546567,0.745469599999999,0.0,0.94,0.84292351438024
19338,FULL,0.8761904761904762,0.3047619047619048,0.10944935418082936,0.7162207999999985,0.524,0.94,0.7818209558305006
19338,PTVM_conditional_A,0.9428571428571428,0.23809523809523808,0.14751869476546567,0.745469599999999,0.3706,0.94,0.82439351438024
19339,PTVM,0.9624060150375939,0.21804511278195488,0.13342599027102153,0.7075335999999984,0.0,0.94,0.849032048261585
19339,FULL,0.924812030075188,0.24812030075187969,0.09520500347463516,0.6908519999999984,0.535,0.94,0.8077929331396592
19339,PTVM_conditional_A,0.9624060150375939,0.21804511278195488,0.13342599027102153,0.7075335999999984,0.3684,0.94,0.8306120482615849
19340,PTVM,0.9752066115702479,0.256198347107438,0.13417190775681342,0.712803199999999,0.0,0.94,0.844238655142852
19340,FULL,0.9090909090909091,0.3140495867768595,0.0957372466806429,0.6902007999999988,0.5416,0.94,0.7860275866969291
19340,PTVM_conditional_A,0.9752066115702479,0.256198347107438,0.13417190775681342,0.712803199999999,0.3752,0.94,0.825478655142852
19341,PTVM,0.9732142857142857,0.23214285714285715,0.13661971830985917,0.7447511999999984,0.0,0.94,0.8555548677665993
19341,FULL,0.9642857142857143,0.24107142857142858,0.1,0.7283775999999983,0.5332,0.94,0.8280333771428569
19341,PTVM_conditional_A,0.9732142857142857,0.23214285714285715,0.13661971830985917,0.7447511999999984,0.3736,0.94,0.8368748677665993
19342,PTVM,0.9464285714285714,0.17857142857142858,0.12324929971988796,0.7391263999999986,0.0,0.94,0.8624611343417364
19342,FULL,0.9196428571428571,0.20535714285714285,0.08473389355742297,0.7143407999999981,0.5228,0.94,0.8243349527170865
19342,PTVM_conditional_A,0.9464285714285714,0.17857142857142858,0.12324929971988796,0.7391263999999986,0.3664,0.94,0.8441411343417364
19343,PTVM,0.9576271186440678,0.2627118644067797,0.15218902015288394,0.7434623999999982,0.0,0.94,0.8398648454609484
19343,FULL,0.923728813559322,0.2966101694915254,0.10423905489923559,0.7287975999999984,0.5448,0.94,0.8006378107150679
19343,PTVM_conditional_A,0.9576271186440678,0.2627118644067797,0.15218902015288394,0.7434623999999982,0.3754,0.94,0.8210948454609484
19344,PTVM,0.9841269841269841,0.16666666666666666,0.14095371669004209,0.7476471999999988,0.0,0.94,0.8749101252334199
19344,FULL,0.9126984126984127,0.23015873015873015,0.09817671809256662,0.732261599999999,0.521,0.94,0.8170368176513277
19344,PTVM_conditional_A,0.9841269841269841,0.16666666666666666,0.14095371669004209,0.7476471999999988,0.3574,0.94,0.8570401252334199
19345,PTVM,0.9494949494949495,0.20202020202020202,0.12586445366528354,0.743053599999999,0.0,0.94,0.8577812636103774
19345,FULL,0.9090909090909091,0.23232323232323232,0.09474412171507607,0.7172031999999986,0.5238,0.94,0.8129482803034492
19345,PTVM_conditional_A,0.9494949494949495,0.20202020202020202,0.12586445366528354,0.743053599999999,0.3708,0.94,0.8392412636103774
19346,PTVM,0.9159663865546218,0.2689075630252101,0.1440677966101695,0.7231583999999986,0.0,0.94,0.8233811458880499
19346,FULL,0.865546218487395,0.31092436974789917,0.0925141242937853,0.7019063999999986,0.5286,0.94,0.7773812282504864
19346,PTVM_conditional_A,0.9159663865546218,0.2689075630252101,0.1440677966101695,0.7231583999999986,0.364,0.94,0.8051811458880499
19347,PTVM,0.9259259259259259,0.25925925925925924,0.12699514226231784,0.7370047999999986,0.0,0.94,0.8349648945104992
19347,FULL,0.8962962962962963,0.28888888888888886,0.09646079111727966,0.7131159999999983,0.5376,0.94,0.7931177084432104
19347,PTVM_conditional_A,0.9259259259259259,0.25925925925925924,0.12699514226231784,0.7370047999999986,0.3788,0.94,0.8160248945104991
19348,PTVM,0.984,0.192,0.14868603042876902,0.7144543999999989,0.0,0.94,0.860353673914246
