seed,model,phase2_core_accuracy,final_third_factor_volition,final_ethical_reliability,final_integration,final_ideal_alignment,final_H_self,phase2_reward_capture_rate,false_consolidation_rate,integrated_score,long_term_trajectory_value
13629,full_loop,0.6115384615384616,0.5304480842577333,0.9373135245106453,0.8933480392803617,0.9096427015825438,0.31711561220382267,0.21076923076923076,0.16887417218543047,0.7727452179286773,0.11097115384615332
13629,ablate_ethicalsense,0.5461538461538461,0.5292833540906835,0.7024827278477005,0.8599027878541621,0.8799135892036998,0.344365465636563,0.2611538461538462,0.22614840989399293,0.7280638597993652,0.05394519230769443
13629,ablate_idealgap,0.605,0.95,0.94,0.95,0.95,0.1,0.2246153846153846,0.17038007863695936,0.8180196844439964,0.1481192307692314
13629,ablate_shadow_validation,0.5988461538461538,0.7073865700576734,0.9367,0.8946270227050608,0.910779575737832,0.41041698510987384,0.23846153846153847,0.48296593186372744,0.7204331352927794,0.09206442307692224
13629,ablate_core_constraint,0.6069230769230769,0.6144688769422076,0.9389,0.95,0.9105895048698741,0.28239849996977184,0.22192307692307692,0.25773195876288657,0.774927237794528,0.1234605769230768
13630,full_loop,0.546923076923077,0.5517607213281839,0.7524503958674307,0.8682324006059013,0.8873176894274679,0.34941205087011407,0.26,0.2674772036474164,0.7262696392118893,0.022849038461538865
13630,ablate_ethicalsense,0.5561538461538461,0.546658948073093,0.6972177706048627,0.8587375806422158,0.878877849459747,0.3546034551038025,0.2630769230769231,0.2558922558922559,0.7253833862104088,0.052521153846155376
13630,ablate_idealgap,0.61,0.95,0.94,0.95,0.95,0.1,0.225,0.16919739696312364,0.8193302603036876,0.17390384615384769
13630,ablate_shadow_validation,0.5011538461538462,0.6718571879706944,0.5606039146678248,0.8259372616904656,0.8497220103915264,0.4487094488423143,0.28846153846153844,0.5205183585313174,0.656495968921627,-0.05750576923076722
13630,ablate_core_constraint,0.5915384615384616,0.6441178133152712,0.94,0.95,0.8996464859545751,0.3062079781377347,0.2423076923076923,0.32387706855791965,0.7556488551529242,0.10135961538461336
13631,full_loop,0.5953846153846154,0.5460594358259299,0.9389,0.894192201651177,0.9103930681343798,0.32473819773118107,0.23846153846153847,0.21712538226299694,0.7588610990654987,0.07473365384615349
13631,ablate_ethicalsense,0.5488461538461539,0.5421954849826386,0.6983406630224875,0.858653987461159,0.8788035444099199,0.3522926024397746,0.25653846153846155,0.24414715719063546,0.7260309701468973,0.04215384615384833
13631,ablate_idealgap,0.6319230769230769,0.95,0.9389,0.95,0.95,0.1,0.20692307692307693,0.17368873602751506,0.8270734340895562,0.2039721153846149
13631,ablate_shadow_validation,0.545,0.6910755291756076,0.8134150877192623,0.8770131739032123,0.8951228212473004,0.41639597064097855,0.2680769230769231,0.49385245901639346,0.6947703603756175,-0.004830769230768313
13631,ablate_core_constraint,0.6038461538461538,0.6591247433899394,0.9378,0.95,0.8939970401340785,0.2837088301233919,0.23153846153846153,0.3028953229398664,0.7646843204450896,0.095911538461537
13632,full_loop,0.5715384615384616,0.539922714979896,0.94,0.8932956114874854,0.9095960990999872,0.3222124384163733,0.2523076923076923,0.20496894409937888,0.752123262909188,0.050968269230769976
13632,ablate_ethicalsense,0.5576923076923077,0.5105754626719342,0.7079792369612202,0.8608602801799019,0.8807646934932446,0.3335900132751142,0.24769230769230768,0.1890909090909091,0.738603618594507,0.058533653846154075
13632,ablate_idealgap,0.615,0.95,0.94,0.95,0.95,0.1,0.21076923076923076,0.18106093818500657,0.8215285215661148,0.17899134615384696
13632,ablate_shadow_validation,0.556923076923077,0.6778806708035159,0.8276863673022342,0.8808121699252197,0.8984997066001958,0.406192882824192,0.2611538461538462,0.4678111587982833,0.7041694108130574,0.009024038461539086
13632,ablate_core_constraint,0.5803846153846154,0.6558550921146995,0.93587,0.95,0.8744133577702942,0.31620038754903673,0.2423076923076923,0.3310502283105023,0.745597590590653,0.06385673076923061
13633,full_loop,0.5726923076923077,0.5684759284153946,0.94,0.8945190591215273,0.9106836081080252,0.3364212792202706,0.24269230769230768,0.24571428571428572,0.7480491908045958,0.0913846153846137
13633,ablate_ethicalsense,0.5307692307692308,0.5271567693782693,0.7029581515338692,0.859750273731985,0.8797780210950968,0.3433583822250905,0.25884615384615384,0.2078853046594982,0.7264912420944883,0.0024288461538462406
13633,ablate_idealgap,0.5976923076923077,0.95,0.94,0.95,0.95,0.1,0.23384615384615384,0.15427830596369924,0.8164183232497839,0.1515346153846147
13633,ablate_shadow_validation,0.5623076923076923,0.711268460942988,0.8771654332701145,0.8856001687226792,0.9027557055312708,0.4200097052340282,0.24615384615384617,0.4921259842519685,0.7048309583582011,0.0528298076923084
13633,ablate_core_constraint,0.6053846153846154,0.6132120369761854,0.93807,0.95,0.8991890003840323,0.29087182666314304,0.23192307692307693,0.26790450928381965,0.7684742674566453,0.10540384615384524
13634,full_loop,0.573076923076923,0.5581479609537923,0.94,0.8935978277565506,0.9098647357836003,0.33168072271156335,0.24884615384615386,0.2434017595307918,0.7478626446526967,0.06367211538461576
13634,ablate_ethicalsense,0.5534615384615384,0.5349724819961711,0.7001751929905764,0.8584761900641226,0.8786455022792208,0.3485884986778562,0.2592307692307692,0.24414715719063546,0.7272783076754898,0.05696346153846009
13634,ablate_idealgap,0.6,0.95,0.94,0.95,0.95,0.1,0.23423076923076924,0.15703573003970003,0.8166618116114146,0.15029711538461574
13634,ablate_shadow_validation,0.5969230769230769,0.6929713374764638,0.94,0.8946387091571325,0.9107899636952297,0.4027191223565046,0.23346153846153847,0.46346555323590816,0.7238109138970878,0.08637884615384468
13634,ablate_core_constraint,0.6188461538461538,0.6575664565586778,0.94,0.95,0.8928210299093324,0.25923201061191603,0.22153846153846155,0.271889400921659,0.7764712335286824,0.13320480769230642
13635,full_loop,0.5788461538461539,0.5385471497095575,0.9389,0.8940786320792439,0.910292117403773,0.32082628644572725,0.24615384615384617,0.20063694267515925,0.7557710425967278,0.048345192307693546
13635,ablate_ethicalsense,0.5646153846153846,0.5349953326936832,0.7006477538241351,0.8593272172032396,0.8794019708473236,0.3478914964339321,0.24653846153846154,0.22695035460992907,0.734073793746945,0.03419230769230864
13635,ablate_idealgap,0.6280769230769231,0.95,0.93746220872984,0.95,0.95,0.10262511134032,0.21923076923076923,0.16856892010535557,0.8243839566730319,0.1813836538461549
13635,ablate_shadow_validation,0.5253846153846153,0.7106554617217016,0.6881684346375029,0.8575293461844314,0.8778038632750499,0.44307512443121455,0.27307692307692305,0.5231660231660231,0.6757969189860056,-0.014961538461536805
13635,ablate_core_constraint,0.6146153846153846,0.6465027259542718,0.93807,0.95,0.9101504342922737,0.2920426145040878,0.22653846153846155,0.3014354066985646,0.770253230936062,0.13661153846153937
13636,full_loop,0.59,0.5442116401636278,0.9392071378626584,0.8934058250243888,0.9096940666883454,0.3244080205669445,0.22346153846153846,0.21474358974358973,0.759794894262696,0.08759903846153731
13636,ablate_ethicalsense,0.5515384615384615,0.5340448872348968,0.701151165436736,0.8598173561876503,0.8798376499445784,0.3469761430355693,0.2592307692307692,0.24666666666666667,0.7272270452950612,0.07084423076923077
13636,ablate_idealgap,0.6069230769230769,0.95,0.94,0.95,0.95,0.1,0.23153846153846153,0.1800518134715026,0.8164948186528498,0.17832788461538632
13636,ablate_shadow_validation,0.5957692307692307,0.7331692331650421,0.9389,0.8938327990444197,0.9100735991505957,0.4248295918176727,0.23576923076923076,0.5130111524163569,0.7146410087494186,0.09754230769230678
13636,ablate_core_constraint,0.5826923076923077,0.6344048673646319,0.94,0.95,0.8803719286032177,0.3042273417091866,0.23461538461538461,0.31002331002331,0.7524187226927037,0.03571153846153909
13637,full_loop,0.5996153846153847,0.5435306958817385,0.9389,0.8943075364668525,0.9104955879705359,0.3232934240812171,0.21769230769230768,0.2080745341614907,0.7641937810358035,0.07803173076923091
13637,ablate_ethicalsense,0.5388461538461539,0.5340195248427159,0.7011023631662677,0.8597017585037964,0.8797348964478187,0.347058947829617,0.2630769230769231,0.25510204081632654,0.722583196809058,0.040463461538463474
13637,ablate_idealgap,0.6184615384615385,0.95,0.94,0.95,0.95,0.1,0.2169230769230769,0.1545494122768829,0.8241219818492349,0.153335576923077
13637,ablate_shadow_validation,0.5834615384615385,0.6948371920796453,0.9378,0.8936417331051665,0.9099037627601481,0.40454505818817216,0.2326923076923077,0.47764227642276424,0.7185425646088407,0.052051923076923946
13637,ablate_core_constraint,0.5915384615384616,0.6364664372784575,0.937935,0.95,0.8862657725928644,0.2741547894496033,0.2273076923076923,0.27184466019417475,0.7652339316201765,0.07349999999999934
13638,full_loop,0.5584615384615385,0.5403015308009361,0.9213884311613666,0.876364534931034,0.8945462532720309,0.33652370398463727,0.25846153846153846,0.22857142857142856,0.7378743862853767,0.0050134615384625466
13638,ablate_ethicalsense,0.555,0.5362045431120305,0.7006288145685109,0.8598787845164662,0.8798922529035258,0.34807676922936,0.24846153846153846,0.2517241379310345,0.7290571083114369,0.06216346153846239
13638,ablate_idealgap,0.5934615384615385,0.95,0.94,0.95,0.95,0.1,0.23923076923076922,0.1768857520952801,0.8122921940212413,0.19892211538461718
13638,ablate_shadow_validation,0.6030769230769231,0.6506598584630385,0.9392788631237313,0.8947260415040309,0.9108675924480276,0.3800802232602606,0.21846153846153846,0.4200913242009132,0.7353612588060797,0.10465576923076762
13638,ablate_core_constraint,0.5403846153846154,0.5948147129142378,0.7992437095563872,0.9307676640970654,0.8471446168840633,0.32026146014003837,0.2623076923076923,0.2849604221635884,0.7282588117540078,0.011377884615385046
13639,full_loop,0.6007692307692307,0.5430090243319723,0.9367,0.893393324968705,0.9096829555277385,0.32377704216979786,0.23192307692307693,0.2197452229299363,0.7608083573862363,0.07704807692307575
13639,ablate_ethicalsense,0.5553846153846154,0.5220055962699854,0.7046442553728921,0.86035226344059,0.8803131230583021,0.3401094318101672,0.25884615384615384,0.2048611111111111,0.7336321690143435,0.0386634615384626
13639,ablate_idealgap,0.6088461538461538,0.95,0.94,0.95,0.95,0.1,0.23576923076923076,0.16963123644251626,0.8173830302019023,0.16237403846153886
13639,ablate_shadow_validation,0.6023076923076923,0.7317619035760137,0.94,0.8936306131764921,0.9098938783791023,0.4242475042601314,0.23153846153846153,0.501937984496124,0.718038597409816,0.1004374999999975
13639,ablate_core_constraint,0.5942307692307692,0.6429129307230966,0.94,0.95,0.8786715510686829,0.28954963619759755,0.225,0.3028169014084507,0.7593278669509441,0.06403461538461498
13640,full_loop,0.5946153846153847,0.5691522651332135,0.9389613628020337,0.8933560015644342,0.9096497791683852,0.33775120676735165,0.23115384615384615,0.27793696275071633,0.751457748008937,0.08653461538461509
13640,ablate_ethicalsense,0.55,0.5401420194990231,0.6991571697053219,0.8591131897620461,0.879211724232931,0.35081475226444087,0.26153846153846155,0.25510204081632654,0.7248461371588251,0.05598942307692339
13640,ablate_idealgap,0.6176923076923077,0.95,0.9378,0.95,0.95,0.1,0.22615384615384615,0.16844444444444445,0.8211555555555555,0.19575288461538629
13640,ablate_shadow_validation,0.6073076923076923,0.6810798778172499,0.94,0.8935760390514442,0.9098453680457287,0.3972625689596627,0.22538461538461538,0.45614035087719296,0.7288212898044244,0.11690673076923007
13640,ablate_core_constraint,0.6130769230769231,0.6780401231183064,0.94,0.95,0.8913710067117354,0.24169252218340398,0.23153846153846153,0.2743362831858407,0.775625156234714,0.12553461538461524
13641,full_loop,0.6019230769230769,0.5354885910026003,0.9378,0.894122814918051,0.9103313910382675,0.3191582361030109,0.22653846153846155,0.1895424836601307,0.7658567166638964,0.08710480769230611
13641,ablate_ethicalsense,0.5584615384615385,0.5454366758142666,0.6972572142532094,0.8582425105012454,0.8784377871122171,0.3543641350165722,0.2630769230769231,0.25412541254125415,0.7260106186448652,0.05317500000000137
13641,ablate_idealgap,0.6053846153846154,0.95,0.94,0.95,0.95,0.10231419997322551,0.2296153846153846,0.16260162601626016,0.8177965535562363,0.14975865384615406
13641,ablate_shadow_validation,0.6,0.6812095418781463,0.94,0.8943209338329491,0.9105074967403982,0.3967109774742208,0.21346153846153845,0.45278969957081544,0.7294447920755766,0.07752019230769107
13641,ablate_core_constraint,0.6126923076923076,0.6036901376520805,0.9389,0.95,0.8827524338106442,0.30452232748557756,0.22192307692307692,0.2753246753246753,0.76572428549144,0.10531923076922967
13642,full_loop,0.61,0.5329385610208117,0.9391475469639851,0.8937590315355836,0.9100080280316301,0.318101372931446,0.21961538461538463,0.19078947368421054,0.7688289993362178,0.12190865384615326
13642,ablate_ethicalsense,0.5492307692307692,0.5265107578291829,0.703393504677986,0.8602673424247459,0.8802376377108854,0.34258295215494217,0.2569230769230769,0.21016949152542372,0.731452467699336,0.051657692307693466
13642,ablate_idealgap,0.6169230769230769,0.95,0.94,0.95,0.95,0.1,0.21346153846153845,0.16352739726027396,0.8233587987355111,0.15992788461538526
13642,ablate_shadow_validation,0.6146153846153846,0.689618805196605,0.94,0.8947344554839843,0.9108750715413201,0.4008513165348677,0.21576923076923077,0.46680497925311204,0.7308654487637818,0.125026923076922
13642,ablate_core_constraint,0.6046153846153847,0.6574614479518841,0.94,0.95,0.8923994920384981,0.29318159869977,0.22846153846153847,0.3219178082191781,0.7616954931654317,0.10060288461538282
13643,full_loop,0.571923076923077,0.5420989177656033,0.9389,0.8941976450327257,0.9103979066957566,0.3226213852810499,0.2542307692307692,0.20447284345047922,0.7522148898030085,0.061875000000000346
13643,ablate_ethicalsense,0.5488461538461539,0.5279184953173288,0.7028149833707139,0.8598459347694031,0.879863053128359,0.34368491852807265,0.24807692307692308,0.21754385964912282,0.7316423770969591,0.051925961538460574
13643,ablate_idealgap,0.6173076923076923,0.95,0.94,0.95,0.95,0.1,0.21884615384615386,0.162057044079516,0.8227942955920484,0.1966528846153866
13643,ablate_shadow_validation,0.5846153846153846,0.6925465616846844,0.9338388991214746,0.8943845188433571,0.9105640167496513,0.4027044005290343,0.2326923076923077,0.453781512605042,0.7217366698365745,0.069532692307692
13643,ablate_core_constraint,0.6007692307692307,0.6355679921904076,0.938475,0.95,0.9054481222457682,0.2577029922267982,0.23576923076923076,0.24878048780487805,0.7748830499115693,0.148249038461538
13644,full_loop,0.6069230769230769,0.5383213769287454,0.9389,0.8944018579391949,0.9105794292792849,0.32043651941266726,0.23884615384615385,0.1987179487179487,0.7642427379168875,0.08676249999999872
13644,ablate_ethicalsense,0.5361538461538462,0.5435156565969165,0.6983802161939566,0.859376429038139,0.8794457147005686,0.3523946593199056,0.2630769230769231,0.24671052631578946,0.7218422788431929,0.022366346153846372
13644,ablate_idealgap,0.6334615384615384,0.95,0.94,0.95,0.95,0.1,0.1996153846153846,0.16724436741767765,0.8291986401813091,0.18321442307692354
13644,ablate_shadow_validation,0.551923076923077,0.6999459197476045,0.9169599790038732,0.8896083401959323,0.9063185246186072,0.4106308737021113,0.2619230769230769,0.4777327935222672,0.7040293532378755,0.02844903846153895
13644,ablate_core_constraint,0.6065384615384616,0.6908835691543901,0.94,0.95,0.8817193364013327,0.30730147745150227,0.2169230769230769,0.3660531697341513,0.75523948253528,0.06867788461538478
13645,full_loop,0.6103846153846154,0.5493383961977859,0.937862492908683,0.8942253143714836,0.910422501663541,0.32645938266258234,0.22653846153846155,0.23123123123123124,0.7627416515813048,0.10815192307692156
13645,ablate_ethicalsense,0.5411538461538462,0.5371099573296761,0.7001562572913517,0.8594798980043649,0.8795376871149911,0.3488920622388565,0.2542307692307692,0.22758620689655173,0.7268909382520155,0.028792307692309026
13645,ablate_idealgap,0.6042307692307692,0.95,0.94,0.95,0.95,0.1,0.2296153846153846,0.17513134851138354,0.8166022497642462,0.15423269230769227
13645,ablate_shadow_validation,0.578076923076923,0.6928746901358548,0.94,0.8940865422079103,0.910299148629254,0.4031277162325302,0.24076923076923076,0.45263157894736844,0.7188443418812671,0.023603846153847086
13645,ablate_core_constraint,0.5103846153846154,0.5624874218593872,0.5776253058084021,0.8274365059051503,0.8078426422871245,0.3891295367373809,0.2776923076923077,0.35365853658536583,0.6778910278663615,-0.03744807692307429
13646,full_loop,0.6203846153846154,0.5287733717773264,0.9389,0.8941882943540452,0.9103895949813747,0.31552221965286953,0.2073076923076923,0.17333333333333334,0.775544496868118,0.10693942307692192
13646,ablate_ethicalsense,0.5515384615384615,0.511679517546553,0.7073214008392947,0.8601847730455864,0.8801642427071873,0.33474176515350657,0.2580769230769231,0.18545454545454546,0.7354769221028719,0.044090384615386634
13646,ablate_idealgap,0.6203846153846154,0.95,0.9378,0.95,0.95,0.1,0.21423076923076922,0.17416481069042317,0.8230450573924962,0.18033942307692422
13646,ablate_shadow_validation,0.5707692307692308,0.687098531076011,0.9389,0.8945059069655557,0.9106719173027168,0.39969762743591025,0.24423076923076922,0.4651639344262295,0.7158969242550596,0.04321730769230889
13646,ablate_core_constraint,0.6034615384615385,0.6771945028624031,0.94,0.95,0.8907483344291343,0.2744242126370494,0.2073076923076923,0.3057324840764331,0.7686820173518569,0.07291923076923006
13647,full_loop,0.595,0.558050728860793,0.94,0.8931505002977123,0.9094671113757429,0.3320016384776632,0.2326923076923077,0.2552552552552553,0.7543863798687842,0.07720384615384529
13647,ablate_ethicalsense,0.5496153846153846,0.5482289389087026,0.696523329471205,0.8582683570416451,0.8784607618147952,0.3558318032166047,0.25769230769230766,0.268370607028754,0.7229705747338397,0.07861249999999653
13647,ablate_idealgap,0.6053846153846154,0.95,0.94,0.95,0.95,0.1,0.23076923076923078,0.177128116938951,0.8165179575368742,0.14823942307692278
13647,ablate_shadow_validation,0.5903846153846154,0.6844887588372274,0.94,0.894574614401946,0.9107329905795069,0.3982484927115668,0.23807692307692307,0.45625,0.7228551317540737,0.08094038461538293
13647,ablate_core_constraint,0.6107692307692307,0.6328274795790941,0.94,0.95,0.9048344641297941,0.28561573499699094,0.20576923076923076,0.2787286063569682,0.7745785950176364,0.14004711538461506
13648,full_loop,0.57,0.5614444089600341,0.875240275387783,0.880878994513962,0.8985591062346341,0.3440378560170505,0.25115384615384617,0.2608695652173913,0.7389779585766475,0.02304134615384698
13648,ablate_ethicalsense,0.5492307692307692,0.5293600062311389,0.7023477034126091,0.8597085716770554,0.8797409526018262,0.34456819359239543,0.25038461538461537,0.21754385964912282,0.7312148612681519,0.060767307692309015
13648,ablate_idealgap,0.6084615384615385,0.95,0.9389,0.95,0.95,0.1,0.22615384615384615,0.18322295805739514,0.8173700118865681,0.14440384615384674
13648,ablate_shadow_validation,0.5973076923076923,0.7056695652547147,0.9389,0.8934591271499387,0.9097414463555001,0.4104744955108987,0.225,0.482897384305835,0.7216831686632956,0.06983846153846167
13648,ablate_core_constraint,0.62,0.6338188610589073,0.94,0.95,0.895413204991063,0.265646809842793,0.21576923076923077,0.2561576354679803,0.7787544713596111,0.136049038461538
13649,full_loop,0.5407692307692308,0.5443034750378902,0.8441352962945728,0.8761637620166656,0.8943677884592576,0.3388253850063205,0.2642307692307692,0.2347560975609756,0.7315563967949981,0.011280769230769587
13649,ablate_ethicalsense,0.553076923076923,0.530024581976027,0.7024169102929336,0.8601468204102888,0.8801305070313672,0.3445574267119744,0.24615384615384617,0.22887323943661972,0.7318233403635124,0.0361355769230782
13649,ablate_idealgap,0.6065384615384616,0.95,0.94,0.95,0.95,0.1,0.2276923076923077,0.1706013363028953,0.8179206356004797,0.1686913461538471
13649,ablate_shadow_validation,0.5638461538461539,0.7265254408330821,0.9389,0.8936196419662101,0.9098841261921857,0.4214638668058014,0.2603846153846154,0.4942084942084942,0.7052831882454953,0.023997115384616154
13649,ablate_core_constraint,0.5715384615384616,0.6144505129612263,0.94,0.95,0.8787024160782897,0.3093137189109939,0.23884615384615385,0.27440633245382584,0.7514604844413184,0.04218076923077033
13650,full_loop,0.5515384615384615,0.5519555530432274,0.94,0.8936013823875251,0.909867895455578,0.3283751429667837,0.2603846153846154,0.22916666666666666,0.7426677714144834,0.03939038461538565
13650,ablate_ethicalsense,0.5596153846153846,0.5150189879130089,0.7069265181442617,0.8610914370322768,0.8809701662509128,0.3357672626933738,0.23346153846153847,0.1881918819188192,0.7410580865937515,0.058512500000000994
13650,ablate_idealgap,0.6103846153846154,0.95,0.94,0.95,0.95,0.1,0.21846153846153846,0.18409490333919157,0.8189174327430039,0.17512692307692293
13650,ablate_shadow_validation,0.5973076923076923,0.7141483553890356,0.94,0.8934108423937922,0.9096985265722595,0.41503675421265984,0.22,0.4861111111111111,0.7214116305074337,0.048129807692308756
13650,ablate_core_constraint,0.6296153846153846,0.6383094856724328,0.939922215308951,0.95,0.8868166536973751,0.2732015891738333,0.20115384615384616,0.2709832134292566,0.7790155402512435,0.11566346153846076
13651,full_loop,0.6042307692307692,0.5451435986804244,0.9359067382154193,0.8933443408337151,0.9096394140744142,0.32495630193479547,0.22038461538461537,0.22508038585209003,0.7626780500645117,0.1304240384615384
13651,ablate_ethicalsense,0.56,0.5359563252684912,0.700347041633361,0.859274570973121,0.8793551741983302,0.3484478976655948,0.245,0.22945205479452055,0.7327998303563429,0.055200000000000596
13651,ablate_idealgap,0.6269230769230769,0.95,0.9394359999999999,0.95,0.95,0.10112800000000001,0.21076923076923076,0.16592128801431127,0.8258540558139535,0.18372692307692348
13651,ablate_shadow_validation,0.541923076923077,0.6966851669924203,0.7044222904949032,0.8590689851635824,0.8791724312565175,0.4343412680929729,0.26076923076923075,0.4979166666666667,0.6861173617606128,0.030045192307693102
13651,ablate_core_constraint,0.5861538461538461,0.6434336843672175,0.9389,0.95,0.8889069176816501,0.3175767856938958,0.23692307692307693,0.3175355450236967,0.7518913111798761,0.06259423076923118
13652,full_loop,0.6123076923076923,0.553064454353868,0.94,0.8938622207527273,0.9100997517802015,0.328749191694791,0.2230769230769231,0.22955974842767296,0.7634463144873481,0.1105451923076913
13652,ablate_ethicalsense,0.5473076923076923,0.547496490657583,0.6971702395023166,0.859104896322297,0.8792043522864856,0.3547440480821309,0.25769230769230766,0.2588996763754045,0.7237781069788585,0.04852596153846316
13652,ablate_idealgap,0.6046153846153847,0.95,0.9389,0.95,0.95,0.1,0.2153846153846154,0.1511627906976744,0.8212298747763863,0.15820961538461545
13652,ablate_shadow_validation,0.5819230769230769,0.6986855275457553,0.94,0.8941106962120596,0.9103206188551641,0.40620670118102076,0.245,0.4767676767676768,0.7163037245796902,0.06264807692307713
13652,ablate_core_constraint,0.5842307692307692,0.6040143641820388,0.9386099999999999,0.95,0.8808246124877703,0.30599352006828606,0.23192307692307693,0.27202072538860106,0.7568330527176818,0.0853086538461519
13653,full_loop,0.5603846153846154,0.557198182719867,0.9215162270814292,0.8835530658564402,0.9009360585390578,0.33954480923689506,0.2592307692307692,0.2628398791540785,0.7367160007468739,0.04615865384615483
13653,ablate_ethicalsense,0.5784615384615385,0.5283169688741277,0.7028970783866755,0.8602046146859129,0.8801818797208123,0.34359853782794036,0.22384615384615383,0.2198581560283688,0.742579933408483,0.08107019230769133
13653,ablate_idealgap,0.6042307692307692,0.95,0.94,0.95,0.95,0.1,0.225,0.1651534803285776,0.8182923442748345,0.1340346153846142
13653,ablate_shadow_validation,0.5076923076923077,0.6911061313045316,0.5653882287451101,0.8290952246158171,0.8525290885473928,0.4563439161825701,0.2873076923076923,0.5237113402061856,0.6578743030307702,-0.038992307692305245
13653,ablate_core_constraint,0.6061538461538462,0.6547353284655303,0.94,0.95,0.8889516969768565,0.3009542065010604,0.22538461538461538,0.32293986636971045,0.7605839910140104,0.09879711538461451
13654,full_loop,0.5319230769230769,0.5410821405277018,0.7189153807835796,0.8608735013606403,0.8807764456539029,0.3498492238142408,0.26461538461538464,0.23853211009174313,0.7222441812920278,-0.02786923076922752
13654,ablate_ethicalsense,0.563076923076923,0.5216059246957541,0.7049841389537538,0.8607371730952431,0.8806552649735492,0.3395755155917001,0.2523076923076923,0.21505376344086022,0.7357230021992321,0.05196057692307818
13654,ablate_idealgap,0.6215384615384615,0.95,0.94,0.95,0.95,0.1,0.23153846153846153,0.16579634464751958,0.8215742116890942,0.1715374999999993
13654,ablate_shadow_validation,0.5857692307692308,0.707968714082634,0.9389,0.89373909235233,0.9099903043131813,0.4114674038837967,0.2326923076923077,0.4757085020242915,0.7183064254689486,0.0789115384615382
13654,ablate_core_constraint,0.5888461538461538,0.646346069813706,0.9378,0.95,0.8872456106679024,0.31126524417723833,0.2473076923076923,0.3261390887290168,0.7507608112494778,0.05710000000000045
13655,full_loop,0.5734615384615385,0.5612311243293934,0.9380459199191697,0.8934461383018977,0.9097299007127971,0.3334514843907621,0.23615384615384616,0.2492753623188406,0.7489599496896535,0.05091730769230874
13655,ablate_ethicalsense,0.5726923076923077,0.515576593779015,0.7063744344316784,0.8603701386737653,0.8803290121544577,0.33666573445400383,0.24115384615384616,0.18545454545454546,0.7430760085184012,0.08079423076922831
13655,ablate_idealgap,0.6080769230769231,0.95,0.94,0.95,0.95,0.1,0.22923076923076924,0.17222963951935916,0.8179116514326794,0.14885096153846147
13655,ablate_shadow_validation,0.5584615384615385,0.7151567994338607,0.9389631581755175,0.8947370580904026,0.9108773849692471,0.4144694112893889,0.255,0.5,0.7055810086293861,0.01739423076923249
13655,ablate_core_constraint,0.5919230769230769,0.6749168480050142,0.9389,0.95,0.8876486819768571,0.28643230087814997,0.2403846153846154,0.33404255319148934,0.755583712867577,0.05287019230769289
13656,full_loop,0.575,0.5548497115811968,0.94,0.8945887747276594,0.9107455775356977,0.3290958672369216,0.24576923076923077,0.2485207100591716,0.7490055960094484,0.04703942307692411
13656,ablate_ethicalsense,0.5465384615384615,0.5260941432611412,0.703070340968354,0.8594546657602996,0.8795152584535995,0.3430379882723589,0.2680769230769231,0.20833333333333334,0.7289552969036546,0.02679519230769334
13656,ablate_idealgap,0.6088461538461538,0.95,0.9384334,0.95,0.95,0.10120320000000001,0.21807692307692308,0.16217391304347825,0.8206021286956522,0.1950144230769247
13656,ablate_shadow_validation,0.5307692307692308,0.6978996747657482,0.6537766492093858,0.8487236406101978,0.8699765694312862,0.44361012603323463,0.2703846153846154,0.522,0.6746969564574171,-0.043676923076925056
13656,ablate_core_constraint,0.5626923076923077,0.6141445423160257,0.94,0.9481254897999729,0.8705987758976043,0.31610584773523565,0.24307692307692308,0.31017369727047145,0.7421168702237226,0.02277019230769316
13657,full_loop,0.5807692307692308,0.5505979298388085,0.9389,0.8775902771419362,0.895635801903944,0.3409936649624189,0.24807692307692308,0.25308641975308643,0.7422887794631771,0.0671855769230773
13657,ablate_ethicalsense,0.546923076923077,0.5419255401719923,0.6988434685137486,0.8594290449906785,0.8794924844361591,0.3515027505994968,0.2580769230769231,0.25,0.7251066718151398,0.03826923076923284
13657,ablate_idealgap,0.6203846153846154,0.95,0.9389,0.95,0.95,0.1,0.2123076923076923,0.16117698726394378,0.8246323012736057,0.19210192307692436
13657,ablate_shadow_validation,0.5607692307692308,0.7058802229011577,0.9278074220771634,0.8911279883965959,0.907669323019197,0.41252946188345413,0.24923076923076923,0.4871287128712871,0.7074184646013743,0.055521153846154025
13657,ablate_core_constraint,0.6238461538461538,0.6076237683821969,0.94,0.95,0.9047467912031415,0.27595525620024136,0.2123076923076923,0.24867724867724866,0.7813037295582519,0.12590865384615246
13658,full_loop,0.6219230769230769,0.5357102034736398,0.94,0.8946094035699819,0.910763914284429,0.3188709388776227,0.22153846153846155,0.1955128205128205,0.7712122705094576,0.10703846153846058
13658,ablate_ethicalsense,0.546923076923077,0.5293909197812313,0.7024662888513064,0.8599418273989017,0.8799482910212465,0.3443903010509053,0.26384615384615384,0.2202797202797203,0.7284482612823229,0.05133942307692385
13658,ablate_idealgap,0.6196153846153846,0.95,0.94,0.95,0.95,0.1,0.21923076923076923,0.1614190687361419,0.8233773238956166,0.19212788461538624
13658,ablate_shadow_validation,0.5553846153846154,0.75009300416475,0.9267757172353057,0.891960095160923,0.9084089734763761,0.4354161895870966,0.25115384615384617,0.5164233576642335,0.6996941216880027,0.032050000000000425
