seed,model,is_tdc,final_holdout_recall,final_holdout_false_alarm,final_holdout_violation_rate,trap_capture_rate,capture_resistance,core_protection,gross_trajectory,avg_information_cost,net_trajectory_after_info_cost,final_quality
17688,simple_q076_a008,False,0.8333333333333334,0.13066666666666665,0.3645833333333333,0.2382297551789077,0.7617702448210923,0.6354166666666667,0.6524879999999954,0.01782000000000037,0.634667999999995,0.76
17688,simple_q084_a008,False,0.7191011235955056,0.08666666666666667,0.42696629213483145,0.15339233038348082,0.8466076696165192,0.5730337078651686,0.6894595555555516,0.03718000000000375,0.6522795555555478,0.84
17688,simple_q090_a008,False,0.81,0.05733333333333333,0.32,0.13320274240940255,0.8667972575905974,0.6799999999999999,0.7070071111111078,0.05631999999999951,0.6506871111111083,0.9
17688,simple_q090_a016,False,0.8055555555555556,0.072,0.2916666666666667,0.0979631425800194,0.9020368574199806,0.7083333333333333,0.7269955555555526,0.05631999999999951,0.6706755555555531,0.9
17688,tdc_evidence_validated,True,0.8333333333333334,0.06533333333333333,0.3137254901960784,0.1572139303482587,0.8427860696517413,0.6862745098039216,0.6877733333333294,0.014828919410578977,0.6729444139227504,0.9104586705086017
17689,simple_q076_a008,False,0.7816091954022989,0.13066666666666665,0.3218390804597701,0.24440298507462688,0.7555970149253731,0.6781609195402298,0.6238115555555509,0.01782000000000037,0.6059915555555505,0.76
17689,simple_q084_a008,False,0.8470588235294118,0.07866666666666666,0.27058823529411763,0.19823356231599606,0.8017664376840039,0.7294117647058824,0.710383999999996,0.03718000000000375,0.6732039999999923,0.84
17689,simple_q090_a008,False,0.8333333333333334,0.06266666666666666,0.3541666666666667,0.1587147030185005,0.8412852969814995,0.6458333333333333,0.701540444444441,0.05631999999999951,0.6452204444444415,0.9
17689,simple_q090_a016,False,0.8555555555555555,0.068,0.28888888888888886,0.13727359389895138,0.8627264061010487,0.7111111111111111,0.7162604444444409,0.05631999999999951,0.6599404444444414,0.9
17689,tdc_evidence_validated,True,0.8791208791208791,0.06666666666666667,0.2967032967032967,0.1676470588235294,0.8323529411764706,0.7032967032967032,0.6842222222222191,0.014371285901262342,0.6698509363209567,0.909257469990143
17690,simple_q076_a008,False,0.6989247311827957,0.11866666666666667,0.4731182795698925,0.22745098039215686,0.7725490196078432,0.5268817204301075,0.6354906666666621,0.01782000000000037,0.6176706666666617,0.76
17690,simple_q084_a008,False,0.8024691358024691,0.088,0.345679012345679,0.15980392156862744,0.8401960784313726,0.654320987654321,0.7051519999999959,0.03718000000000375,0.6679719999999921,0.84
17690,simple_q090_a008,False,0.825,0.06533333333333333,0.3,0.13416988416988418,0.8658301158301158,0.7,0.7514239999999976,0.05631999999999951,0.6951039999999982,0.9
17690,simple_q090_a016,False,0.8229166666666666,0.07466666666666667,0.2604166666666667,0.1203155818540434,0.8796844181459567,0.7395833333333333,0.7543795555555532,0.05631999999999951,0.6980595555555538,0.9
17690,tdc_evidence_validated,True,0.76,0.08133333333333333,0.39,0.17148362235067438,0.8285163776493256,0.61,0.6582506666666625,0.014817037752182573,0.64343362891448,0.9058972267982666
17691,simple_q076_a008,False,0.8089887640449438,0.136,0.3595505617977528,0.21839080459770116,0.7816091954022988,0.6404494382022472,0.6571191111111065,0.01782000000000037,0.6392991111111062,0.76
17691,simple_q084_a008,False,0.7916666666666666,0.09466666666666666,0.2916666666666667,0.16536964980544747,0.8346303501945526,0.7083333333333333,0.7483679999999967,0.03718000000000375,0.7111879999999929,0.84
17691,simple_q090_a008,False,0.8333333333333334,0.06266666666666666,0.3111111111111111,0.14040114613180515,0.8595988538681949,0.6888888888888889,0.7325946666666633,0.05631999999999951,0.6762746666666638,0.9
17691,simple_q090_a016,False,0.8690476190476191,0.06533333333333333,0.25,0.11798839458413926,0.8820116054158608,0.75,0.732729777777775,0.05631999999999951,0.6764097777777756,0.9
