seed,discount,model,gross_trajectory,avg_base_info_cost,applied_discount,net_trajectory,final_recall,core_protection,capture_resistance,final_quality
18009,1.0,simple_q090_a016,0.712391999999997,0.05631999999999951,1.0,0.6560719999999975,0.875,0.65,0.8757281553398059,0.9
18009,1.0,tdc_evidence_validated,0.7079608888888854,0.039074665583391684,1.0,0.6688862233054937,0.8375,0.6875,0.8039800995024875,0.909238331121119
18009,1.25,simple_q090_a008,0.7812897777777754,0.05631999999999951,1.0,0.7249697777777759,0.8780487804878049,0.7317073170731707,0.8647581441263573,0.9
18009,1.25,simple_q090_a016,0.712391999999997,0.05631999999999951,1.0,0.6560719999999975,0.875,0.65,0.8757281553398059,0.9
18009,1.25,tdc_evidence_validated,0.7079608888888854,0.039074665583391684,1.25,0.6591175569096458,0.8375,0.6875,0.8039800995024875,0.909238331121119
18010,0.25,simple_q090_a008,0.7092213333333297,0.05631999999999951,1.0,0.6529013333333302,0.83,0.7,0.8671875,0.9
18010,0.25,simple_q090_a016,0.7291324444444417,0.05631999999999951,1.0,0.6728124444444422,0.8314606741573034,0.6853932584269663,0.8964181994191674,0.9
18010,0.25,tdc_evidence_validated,0.7273457777777745,0.040671006510569555,0.25,0.7171780261501322,0.8860759493670886,0.7088607594936709,0.8300589390962672,0.9099362489489791
18010,0.5,simple_q090_a008,0.7092213333333297,0.05631999999999951,1.0,0.6529013333333302,0.83,0.7,0.8671875,0.9
18010,0.5,simple_q090_a016,0.7291324444444417,0.05631999999999951,1.0,0.6728124444444422,0.8314606741573034,0.6853932584269663,0.8964181994191674,0.9
18010,0.5,tdc_evidence_validated,0.7273457777777745,0.040671006510569555,0.5,0.7070102745224898,0.8860759493670886,0.7088607594936709,0.8300589390962672,0.9099362489489791
18010,0.75,simple_q090_a008,0.7092213333333297,0.05631999999999951,1.0,0.6529013333333302,0.83,0.7,0.8671875,0.9
18010,0.75,simple_q090_a016,0.7291324444444417,0.05631999999999951,1.0,0.6728124444444422,0.8314606741573034,0.6853932584269663,0.8964181994191674,0.9
18010,0.75,tdc_evidence_validated,0.7273457777777745,0.040671006510569555,0.75,0.6968425228948474,0.8860759493670886,0.7088607594936709,0.8300589390962672,0.9099362489489791
