seed,model,final_A_TF,final_R_ethical,final_H_self,final_capture_resistance,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,external_capture_rate,early_R_gain,late_R_gain
11853,bidirectional_codevelopment,0.1,0.5018,0.9,0.1,0.4891666666666667,0.44216417910447764,-0.009166666666666667,0.6998784933171325,-0.040000000000000036,0.0018000000000000238
11854,no_codevelopment,0.22,0.54,0.68,0.28,0.49291666666666667,0.4547996272134203,0.005416666666666667,0.7015457788347206,0.0,0.0
11854,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48833333333333334,0.4563197026022305,0.0008333333333333334,0.6992840095465394,-0.040000000000000036,0.0
11854,bidirectional_codevelopment,0.1,0.5018,0.9,0.1,0.4683333333333333,0.41897940913160253,-0.0725,0.6962962962962963,-0.040000000000000036,0.0018000000000000238
11855,no_codevelopment,0.22,0.54,0.68,0.28,0.49583333333333335,0.4767772511848341,0.035833333333333335,0.6777251184834123,0.0,0.0
11855,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4675,0.40681173131504256,-0.055,0.7159487776484285,-0.040000000000000036,0.0
11855,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4875,0.4315004659832246,-0.020833333333333332,0.7083839611178615,-0.040000000000000036,0.0
11856,no_codevelopment,0.22,0.54,0.68,0.28,0.47583333333333333,0.4197642792384406,-0.0575,0.7254004576659039,0.0,0.0
11856,one_way_thirdfactor_to_ethicalsense,0.22,0.50396,0.9,0.1,0.47791666666666666,0.42075996292863765,-0.042916666666666665,0.7130750605326877,-0.040000000000000036,-0.0039599999999999635
11856,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47125,0.422971741112124,-0.05625,0.7216117216117216,-0.040000000000000036,0.0
11857,no_codevelopment,0.22,0.54,0.68,0.28,0.5058333333333334,0.4842300556586271,0.0425,0.6917562724014337,0.0,0.0
11857,one_way_thirdfactor_to_ethicalsense,0.22,0.50396,0.9,0.1,0.48875,0.44878957169459965,-0.004583333333333333,0.6897374701670644,-0.040000000000000036,0.0039599999999999635
11857,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48375,0.4324817518248175,-0.034583333333333334,0.6848341232227488,-0.03820000000000001,0.0
11858,no_codevelopment,0.22,0.54,0.68,0.28,0.46958333333333335,0.433392539964476,-0.06208333333333333,0.7137767220902613,0.0,0.0
11858,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4775,0.4512306289881495,-0.024166666666666666,0.693853427895981,-0.040000000000000036,0.0
11858,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4625,0.4230055658627087,-0.05583333333333333,0.7103762827822121,-0.040000000000000036,-0.0018000000000000238
11859,no_codevelopment,0.22,0.54,0.68,0.28,0.4895833333333333,0.4423963133640553,-0.014583333333333334,0.7194513715710723,0.0,0.0
11859,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.46041666666666664,0.41132075471698115,-0.059583333333333335,0.7445086705202312,-0.03604000000000007,0.0
11859,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47125,0.4455357142857143,-0.04625,0.7141190198366394,-0.040000000000000036,0.0
11860,no_codevelopment,0.22,0.54,0.68,0.28,0.5020833333333333,0.4762790697674419,0.032916666666666664,0.6923963133640553,0.0,0.0
11860,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4625,0.3987049028677151,-0.07916666666666666,0.734375,-0.040000000000000036,0.0
11860,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.49833333333333335,0.45081967213114754,-0.004166666666666667,0.689695550351288,-0.03820000000000001,-0.0018000000000000238
11861,no_codevelopment,0.22,0.54,0.68,0.28,0.47708333333333336,0.45315487571701724,0.0004166666666666667,0.7146282973621103,0.0,0.0
11861,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.485,0.4418819188191882,-0.019166666666666665,0.719441210710128,-0.040000000000000036,0.0
11861,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48625,0.4380610412926391,-0.035416666666666666,0.6875800256081946,-0.040000000000000036,0.0
11862,no_codevelopment,0.22,0.54,0.68,0.28,0.4795833333333333,0.44704779756326146,-0.012083333333333333,0.7230955259975816,0.0,0.0
11862,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47708333333333336,0.4324065196548418,-0.01625,0.6966019417475728,-0.040000000000000036,0.0
11862,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.49833333333333335,0.4225865209471767,-0.03,0.6690997566909975,-0.040000000000000036,0.0
11863,no_codevelopment,0.22,0.54,0.68,0.28,0.49666666666666665,0.45935727788279773,0.02,0.6888361045130641,0.0,0.0
11863,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.485,0.4359925788497217,-0.021666666666666667,0.7107438016528925,-0.040000000000000036,0.0
11863,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4841666666666667,0.43874643874643876,-0.008333333333333333,0.6908442330558858,-0.040000000000000036,0.0
11864,no_codevelopment,0.22,0.54,0.68,0.28,0.4795833333333333,0.43561643835616437,-0.035416666666666666,0.7083839611178615,0.0,0.0
11864,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48041666666666666,0.44,-0.044583333333333336,0.68408262454435,-0.040000000000000036,0.0
11864,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48541666666666666,0.42322456813819576,-0.015416666666666667,0.6911928651059086,-0.040000000000000036,0.0
11865,no_codevelopment,0.22,0.54,0.68,0.28,0.4895833333333333,0.4752475247524752,0.00375,0.7212918660287081,0.0,0.0
11865,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47708333333333336,0.41659070191431175,-0.05625,0.7012658227848101,-0.040000000000000036,0.0
11865,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.51375,0.4441340782122905,0.01625,0.6629901960784313,-0.040000000000000036,0.0
11866,no_codevelopment,0.22,0.54,0.68,0.28,0.5025,0.4803001876172608,0.04083333333333333,0.698450536352801,0.0,0.0
11866,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4658333333333333,0.4347417840375587,-0.035833333333333335,0.7013888888888888,-0.040000000000000036,0.0
11866,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.5016666666666667,0.43922651933701656,-0.005833333333333334,0.6654135338345865,-0.040000000000000036,0.0
11867,no_codevelopment,0.22,0.54,0.68,0.28,0.47125,0.4345018450184502,-0.03958333333333333,0.7144535840188014,0.0,0.0
11867,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4875,0.4594843462246777,-0.0016666666666666668,0.696113074204947,-0.040000000000000036,0.0
11867,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47708333333333336,0.4134980988593156,-0.037083333333333336,0.6972586412395709,-0.040000000000000036,0.0
11868,no_codevelopment,0.22,0.54,0.68,0.28,0.4675,0.43318385650224217,-0.059166666666666666,0.7042755344418052,0.0,0.0
11868,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49125,0.4356807511737089,-0.009583333333333333,0.6960297766749379,-0.040000000000000036,0.0
11868,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48333333333333334,0.42459173871277617,-0.015833333333333335,0.6966292134831461,-0.040000000000000036,0.0
11869,no_codevelopment,0.22,0.54,0.68,0.28,0.4816666666666667,0.45179063360881544,-0.015833333333333335,0.6966161026837806,0.0,0.0
11869,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4741666666666667,0.4277673545966229,-0.034166666666666665,0.6957040572792362,-0.040000000000000036,0.0
11869,bidirectional_codevelopment,0.1,0.5018,0.9,0.1,0.46875,0.41926605504587156,-0.05875,0.6992753623188406,-0.040000000000000036,0.0018000000000000238
11870,no_codevelopment,0.22,0.54,0.68,0.28,0.4925,0.4452621895124195,-0.01,0.7101796407185629,0.0,0.0
11870,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4791666666666667,0.44152311876699907,-0.034166666666666665,0.6832369942196532,-0.040000000000000036,0.0
11870,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.49166666666666664,0.4485294117647059,-0.008333333333333333,0.6800486618004866,-0.03639999999999999,0.0
11871,no_codevelopment,0.22,0.54,0.68,0.28,0.48625,0.43621013133208253,-0.014583333333333334,0.7122128174123338,0.0,0.0
11871,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49875,0.44300278035217794,-0.0020833333333333333,0.6835891381345927,-0.040000000000000036,0.0
11871,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47708333333333336,0.416195856873823,-0.03958333333333333,0.7079439252336449,-0.040000000000000036,0.0
11872,no_codevelopment,0.22,0.54,0.68,0.28,0.5058333333333334,0.4767657992565056,0.03666666666666667,0.6974595842956121,0.0,0.0
11872,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47791666666666666,0.41864555848724716,-0.07291666666666667,0.7104945717732207,-0.040000000000000036,0.0
11872,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4675,0.41089566020313945,-0.06416666666666666,0.7083839611178615,-0.040000000000000036,0.0
11873,no_codevelopment,0.22,0.54,0.68,0.28,0.47833333333333333,0.4397031539888683,-0.025,0.7034090909090909,0.0,0.0
11873,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.5,0.4542020774315392,0.018333333333333333,0.6866028708133971,-0.040000000000000036,0.0
11873,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.49291666666666667,0.44244604316546765,-0.02375,0.704784130688448,-0.040000000000000036,0.0
11874,no_codevelopment,0.22,0.54,0.68,0.28,0.4866666666666667,0.44847890088321885,0.018333333333333333,0.7132442284325637,0.0,0.0
11874,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4775,0.42951127819548873,-0.028333333333333332,0.7100591715976331,-0.040000000000000036,0.0
11874,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4791666666666667,0.44404332129963897,-0.034166666666666665,0.7021013597033374,-0.03820000000000001,0.0
11875,no_codevelopment,0.22,0.54,0.68,0.28,0.4875,0.45748613678373384,-0.0016666666666666668,0.6983372921615202,0.0,0.0
11875,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49,0.4472693032015066,0.0008333333333333334,0.7015098722415796,-0.040000000000000036,-0.0039599999999999635
11875,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48375,0.4293628808864266,-0.03125,0.6922196796338673,-0.040000000000000036,0.0
11876,no_codevelopment,0.22,0.54,0.68,0.28,0.48875,0.45754716981132076,0.009583333333333333,0.7290400972053463,0.0,0.0
11876,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4925,0.4506517690875233,0.0008333333333333334,0.6833130328867235,-0.040000000000000036,0.0
11876,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4708333333333333,0.41689373297002724,-0.06416666666666666,0.6925714285714286,-0.040000000000000036,0.0
11877,no_codevelopment,0.22,0.54,0.68,0.28,0.49583333333333335,0.44869402985074625,0.0033333333333333335,0.7120098039215687,0.0,0.0
11877,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4708333333333333,0.4225481209899175,-0.05416666666666667,0.7076923076923077,-0.040000000000000036,0.0
11877,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4895833333333333,0.44339622641509435,-0.0020833333333333333,0.6864608076009501,-0.040000000000000036,0.0
11878,no_codevelopment,0.22,0.54,0.68,0.28,0.4945833333333333,0.45722171113155474,0.002916666666666667,0.6958083832335329,0.0,0.0
11878,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4841666666666667,0.47790802524797116,0.0016666666666666668,0.6845794392523364,-0.040000000000000036,0.0
11878,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48333333333333334,0.4215500945179584,-0.02666666666666667,0.6972586412395709,-0.03820000000000001,0.0
11879,no_codevelopment,0.22,0.54,0.68,0.28,0.49083333333333334,0.4458174904942966,0.005,0.7222914072229141,0.0,0.0
11879,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47208333333333335,0.4195933456561922,-0.05125,0.7191780821917808,-0.040000000000000036,0.0
11879,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4691666666666667,0.4098360655737705,-0.07083333333333333,0.6916666666666667,-0.040000000000000036,0.0
11880,no_codevelopment,0.22,0.54,0.68,0.28,0.49375,0.4741966893865628,0.04375,0.7255594817432274,0.0,0.0
11880,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49666666666666665,0.4407239819004525,-0.018333333333333333,0.6811926605504587,-0.03604000000000007,0.0
11880,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4691666666666667,0.40476190476190477,-0.0725,0.7242990654205608,-0.040000000000000036,0.0
11881,no_codevelopment,0.22,0.54,0.68,0.28,0.47833333333333333,0.42604651162790697,-0.035833333333333335,0.7037037037037037,0.0,0.0
11881,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49583333333333335,0.44878957169459965,0.0025,0.6595238095238095,-0.03604000000000007,0.0
11881,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4870833333333333,0.4588344125809436,-0.0004166666666666667,0.6922169811320755,-0.040000000000000036,0.0
11882,no_codevelopment,0.22,0.54,0.68,0.28,0.48041666666666666,0.44164332399626516,-0.017916666666666668,0.7177322074788902,0.0,0.0
11882,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47291666666666665,0.4,-0.07458333333333333,0.7075688073394495,-0.040000000000000036,0.0
11882,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.46791666666666665,0.4071691176470588,-0.06958333333333333,0.7163289630512515,-0.040000000000000036,0.0
11883,no_codevelopment,0.22,0.54,0.68,0.28,0.49125,0.4520547945205479,-0.00875,0.7127532777115614,0.0,0.0
11883,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4891666666666667,0.44351073762838467,-0.0075,0.7040358744394619,-0.040000000000000036,0.0
11883,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48541666666666666,0.4577981651376147,-0.007083333333333333,0.7105263157894737,-0.040000000000000036,0.0
11884,no_codevelopment,0.22,0.54,0.68,0.28,0.49541666666666667,0.4737327188940092,0.019583333333333335,0.6746231155778895,0.0,0.0
11884,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.46375,0.42450142450142453,-0.04125,0.7215041128084606,-0.040000000000000036,0.0
11884,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.45708333333333334,0.41838649155722324,-0.059583333333333335,0.7211538461538461,-0.040000000000000036,0.0
11885,no_codevelopment,0.22,0.54,0.68,0.28,0.4841666666666667,0.4471766848816029,-0.021666666666666667,0.7358262967430639,0.0,0.0
11885,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4825,0.4453405017921147,-0.03333333333333333,0.6859122401847575,-0.040000000000000036,0.0
11885,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.46208333333333335,0.4175824175824176,-0.06791666666666667,0.727164887307236,-0.040000000000000036,0.0
11886,no_codevelopment,0.22,0.54,0.68,0.28,0.47208333333333335,0.44525547445255476,-0.034583333333333334,0.6899766899766899,0.0,0.0
11886,one_way_thirdfactor_to_ethicalsense,0.22,0.50396,0.9,0.1,0.4995833333333333,0.4604185623293904,0.005416666666666667,0.6975381008206331,-0.040000000000000036,0.0039599999999999635
11886,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48083333333333333,0.4478021978021978,-0.021666666666666667,0.6768867924528302,-0.040000000000000036,0.0
11887,no_codevelopment,0.22,0.54,0.68,0.28,0.48875,0.4614687216681777,-0.00625,0.6995133819951338,0.0,0.0
11887,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48583333333333334,0.44830917874396137,0.01,0.7185273159144893,-0.03604000000000007,0.0
11887,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4675,0.4162976085031001,-0.08166666666666667,0.7154195011337868,-0.040000000000000036,0.0
11888,no_codevelopment,0.22,0.54,0.68,0.28,0.49083333333333334,0.45640074211502785,0.0025,0.7046818727490997,0.0,0.0
11888,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4945833333333333,0.4458413926499033,0.017083333333333332,0.6770708283313326,-0.040000000000000036,-0.0039599999999999635
11888,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4820833333333333,0.4258241758241758,-0.04041666666666666,0.7053892215568862,-0.040000000000000036,0.0
11889,no_codevelopment,0.22,0.54,0.68,0.28,0.48541666666666666,0.45,-0.01875,0.7297297297297297,0.0,0.0
11889,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.48375,0.434703196347032,-0.03208333333333333,0.7111650485436893,-0.040000000000000036,0.0
11889,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47125,0.42057761732851984,-0.06375,0.6991676575505351,-0.040000000000000036,0.0
11890,no_codevelopment,0.22,0.54,0.68,0.28,0.5129166666666667,0.47801683816651075,0.04791666666666667,0.6991473812423873,0.0,0.0
11890,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4716666666666667,0.44931506849315067,-0.030833333333333334,0.7237762237762237,-0.040000000000000036,-0.0039599999999999635
11890,bidirectional_codevelopment,0.1,0.5018,0.9,0.1,0.5004166666666666,0.4492223238792315,-0.00125,0.7176913425345044,-0.040000000000000036,0.0018000000000000238
11891,no_codevelopment,0.22,0.54,0.68,0.28,0.47833333333333333,0.4425339366515837,-0.035,0.7061556329849012,0.0,0.0
11891,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.46791666666666665,0.41527001862197394,-0.05541666666666667,0.6879271070615034,-0.040000000000000036,0.0
11891,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.50875,0.43604108309990663,0.005416666666666667,0.6678614097968937,-0.040000000000000036,0.0
11892,no_codevelopment,0.22,0.54,0.68,0.28,0.5183333333333333,0.4932301740812379,0.08166666666666667,0.6736353077816493,0.0,0.0
11892,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4691666666666667,0.4202077431539188,-0.0425,0.7170263788968825,-0.040000000000000036,0.0
11892,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48875,0.445662100456621,-0.017083333333333332,0.6598407281001137,-0.03820000000000001,0.0
11893,no_codevelopment,0.22,0.54,0.68,0.28,0.4875,0.44811753902662993,-0.013333333333333334,0.7088915956151035,0.0,0.0
11893,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49541666666666667,0.4338768115942029,-0.025416666666666667,0.6724941724941725,-0.040000000000000036,0.0
11893,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47791666666666666,0.40875912408759124,-0.06208333333333333,0.6950113378684807,-0.040000000000000036,0.0
11894,no_codevelopment,0.22,0.54,0.68,0.28,0.48875,0.45207956600361665,-0.01625,0.7035714285714286,0.0,0.0
11894,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4691666666666667,0.4120247568523431,-0.085,0.6920332936979786,-0.040000000000000036,0.0
11894,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4708333333333333,0.4348249027237354,-0.013333333333333334,0.7035755478662054,-0.040000000000000036,0.0
11895,no_codevelopment,0.22,0.54,0.68,0.28,0.48875,0.43629697525206235,-0.02375,0.7,0.0,0.0
11895,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49166666666666664,0.4481792717086835,-0.0008333333333333334,0.6945412311265969,-0.040000000000000036,0.0
11895,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47833333333333333,0.43913435527502254,-0.04,0.732360097323601,-0.03820000000000001,0.0
11896,no_codevelopment,0.22,0.54,0.68,0.28,0.4945833333333333,0.4602012808783166,0.002916666666666667,0.7013888888888888,0.0,0.0
11896,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.495,0.4410933081998115,0.0008333333333333334,0.6961869618696187,-0.040000000000000036,0.0
11896,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47,0.4266180492251595,-0.05416666666666667,0.7029816513761468,-0.040000000000000036,0.0
11897,no_codevelopment,0.22,0.54,0.68,0.28,0.51,0.46378174976481656,0.035,0.6924910607866508,0.0,0.0
11897,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47541666666666665,0.4187102633969119,-0.057916666666666665,0.6801385681293303,-0.040000000000000036,0.0
11897,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.49625,0.4461966604823748,-0.00125,0.6996381182147166,-0.040000000000000036,0.0
11898,no_codevelopment,0.22,0.54,0.68,0.28,0.47291666666666665,0.4447565543071161,-0.02125,0.7184115523465704,0.0,0.0
11898,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49916666666666665,0.43187889581478184,-0.0325,0.693127962085308,-0.040000000000000036,0.0
11898,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48833333333333334,0.43103448275862066,-0.034166666666666665,0.6988984088127295,-0.040000000000000036,0.0
11899,no_codevelopment,0.22,0.54,0.68,0.28,0.5183333333333333,0.48182665424044735,0.055,0.6586538461538461,0.0,0.0
11899,one_way_thirdfactor_to_ethicalsense,0.22,0.50396,0.9,0.1,0.46958333333333335,0.4210985178727114,-0.08375,0.6739380022962113,-0.040000000000000036,0.0039599999999999635
11899,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4775,0.4063063063063063,-0.07166666666666667,0.6779463243873979,-0.040000000000000036,0.0
11900,no_codevelopment,0.22,0.54,0.68,0.28,0.4845833333333333,0.4676056338028169,0.012083333333333333,0.7001209189842805,0.0,0.0
11900,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.475,0.4171945701357466,-0.06166666666666667,0.6991576413959085,-0.040000000000000036,0.0
11900,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4820833333333333,0.4155844155844156,-0.042916666666666665,0.6820388349514563,-0.040000000000000036,0.0
11901,no_codevelopment,0.22,0.54,0.68,0.28,0.49125,0.45496750232126276,0.0020833333333333333,0.7307692307692307,0.0,0.0
11901,one_way_thirdfactor_to_ethicalsense,0.22,0.50396,0.9,0.1,0.47125,0.4191449814126394,-0.04958333333333333,0.711825487944891,-0.040000000000000036,0.0039599999999999635
11901,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4816666666666667,0.4332399626517274,-0.024166666666666666,0.6968215158924206,-0.040000000000000036,0.0
11902,no_codevelopment,0.22,0.54,0.68,0.28,0.49833333333333335,0.4844890510948905,0.0275,0.6898584905660378,0.0,0.0
11902,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4791666666666667,0.4319852941176471,-0.035833333333333335,0.7196702002355713,-0.040000000000000036,0.0
11902,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48833333333333334,0.4511070110701107,-0.0075,0.6904761904761905,-0.040000000000000036,0.0
11903,no_codevelopment,0.22,0.54,0.68,0.28,0.5033333333333333,0.46511627906976744,0.005,0.6894329896907216,0.0,0.0
11903,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.5020833333333333,0.45790934320074006,0.01375,0.6799007444168734,-0.040000000000000036,0.0
11903,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4608333333333333,0.4060370009737098,-0.0475,0.7002341920374707,-0.040000000000000036,0.0
11904,no_codevelopment,0.22,0.54,0.68,0.28,0.4895833333333333,0.4515837104072398,-0.015416666666666667,0.6942889137737962,0.0,0.0
11904,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47791666666666666,0.4407239819004525,-0.037083333333333336,0.6867749419953596,-0.040000000000000036,0.0
11904,bidirectional_codevelopment,0.1,0.5018,0.9,0.1,0.47208333333333335,0.4469483568075117,-0.01875,0.7029585798816568,-0.040000000000000036,0.0018000000000000238
11905,no_codevelopment,0.22,0.54,0.68,0.28,0.4791666666666667,0.448210922787194,-0.009166666666666667,0.7139561707035755,0.0,0.0
11905,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47875,0.4418394950405771,-0.037083333333333336,0.6964285714285714,-0.040000000000000036,0.0
11905,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.475,0.42706333973128596,-0.0225,0.7159487776484285,-0.03820000000000001,0.0
11906,no_codevelopment,0.22,0.54,0.68,0.28,0.52375,0.4711895910780669,0.04958333333333333,0.6744759556103576,0.0,0.0
11906,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.46375,0.4230055658627087,-0.05458333333333333,0.7010309278350515,-0.03604000000000007,0.0
11906,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.48333333333333334,0.43283582089552236,-0.023333333333333334,0.6946745562130178,-0.040000000000000036,0.0
11907,no_codevelopment,0.22,0.54,0.68,0.28,0.48625,0.44351073762838467,-0.010416666666666666,0.6818181818181818,0.0,0.0
11907,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.49,0.45738636363636365,0.0125,0.7056737588652482,-0.040000000000000036,0.0
11907,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.49541666666666667,0.44040036396724297,-0.017083333333333332,0.6988235294117647,-0.040000000000000036,0.0
11908,no_codevelopment,0.22,0.54,0.68,0.28,0.505,0.4725177304964539,0.009166666666666667,0.6878824969400245,0.0,0.0
11908,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.47458333333333336,0.4083629893238434,-0.07958333333333334,0.7128953771289538,-0.040000000000000036,0.0
11908,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47,0.42138939670932357,-0.0575,0.7035347776510832,-0.040000000000000036,0.0
11909,no_codevelopment,0.22,0.54,0.68,0.28,0.5233333333333333,0.4950787401574803,0.09583333333333334,0.6537997587454765,0.0,0.0
11909,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.5025,0.4762357414448669,0.043333333333333335,0.688039457459926,-0.040000000000000036,0.0
11909,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4625,0.40642201834862385,-0.07666666666666666,0.7194679564691656,-0.040000000000000036,0.0
11910,no_codevelopment,0.22,0.54,0.68,0.28,0.4866666666666667,0.453551912568306,-0.013333333333333334,0.6831460674157304,0.0,0.0
11910,one_way_thirdfactor_to_ethicalsense,0.22,0.5,0.9,0.1,0.4766666666666667,0.4024390243902439,-0.05416666666666667,0.6895348837209302,-0.040000000000000036,-0.0039599999999999635
11910,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.4795833333333333,0.42777777777777776,-0.035416666666666666,0.7092457420924574,-0.040000000000000036,0.0
11911,no_codevelopment,0.22,0.54,0.68,0.28,0.49375,0.45662535748331745,0.01875,0.6772616136919315,0.0,0.0
11911,one_way_thirdfactor_to_ethicalsense,0.22,0.50396,0.9,0.1,0.48333333333333334,0.42641509433962266,-0.023333333333333334,0.6890243902439024,-0.040000000000000036,0.0039599999999999635
11911,bidirectional_codevelopment,0.1,0.5,0.9,0.1,0.47125,0.41621621621621624,-0.06875,0.7076372315035799,-0.040000000000000036,0.0
11912,no_codevelopment,0.22,0.54,0.68,0.28,0.48833333333333334,0.4473214285714286,-0.0275,0.6913145539906104,0.0,0.0
