world,delta,L,selected_scale,oracle_scale,pred8,pred18,pred128,err8,err18,err128
LOCAL_PULSE_REVERT,0.55,18,8,18,0.175859418045251,0.17838095670719892,0.21161053139387911,0.1,0.06,0.12
LOCAL_PULSE_REVERT,0.55,18,18,128,0.2014915963655418,0.14195893464737863,0.29638707459226366,0.52,0.58,0.08
LOCAL_PULSE_REVERT,0.55,18,18,128,0.19289877948421336,0.16870698542556742,0.21935259656153458,0.18,0.18,0.02
LOCAL_PULSE_REVERT,0.55,18,18,8,0.23826554389233817,0.17403662400043052,0.2038149625248737,0.04,0.14,0.04
LOCAL_PULSE_REVERT,0.55,18,18,128,0.19417910098223345,0.1622747394481869,0.19183817293730712,0.26,0.3,0.04
LOCAL_PULSE_REVERT,0.8,18,8,128,0.16503962975988432,0.18953944663542382,0.19489882681072218,0.04,0.08,0.02
LOCAL_PULSE_REVERT,0.8,18,18,128,0.19679959476083367,0.17604303723740597,0.17851084115818847,0.06,0.14,0.04
LOCAL_PULSE_REVERT,0.8,18,18,18,0.1748330800112409,0.16648443433471458,0.1690752176872746,0.14,0.02,0.02
LOCAL_PULSE_REVERT,0.8,18,18,8,0.22694817235225057,0.18728120000756257,0.19556897034310738,0.0,0.1,0.0
LOCAL_PULSE_REVERT,0.8,18,128,128,0.20321882609480063,0.1796447879060833,0.17797477651896598,0.08,0.08,0.02
LOCAL_PULSE_REVERT,0.8,18,18,128,0.17613815286861934,0.1493545285611648,0.191652085398405,0.18,0.18,0.02
LOCAL_PULSE_REVERT,0.8,18,18,128,0.162399869192302,0.15579510670749497,0.16987407598109572,0.04,0.04,0.0
LOCAL_PULSE_REVERT,0.8,18,18,128,0.1690594754204955,0.1462544009674142,0.1568268345701852,0.1,0.04,0.02
LOCAL_PULSE_REVERT,0.8,18,8,18,0.17669065763065223,0.17801870581841803,0.18147808824114678,0.12,0.04,0.04
LOCAL_PULSE_REVERT,0.8,18,8,8,0.17120172915858747,0.19868043971470278,0.20649131834020257,0.1,0.4,0.24
LOCAL_PULSE_REVERT,0.8,18,18,18,0.17946508909483233,0.157390478816878,0.15751781777530954,0.12,0.06,0.06
LOCAL_PULSE_REVERT,0.8,18,18,128,0.19286063936396106,0.1694984348430394,0.19008680609509918,0.08,0.08,0.02
LOCAL_PULSE_REVERT,0.8,18,18,128,0.1890569992290292,0.15352943362493163,0.16939871825162925,0.06,0.1,0.04
LOCAL_PULSE_REVERT,0.8,18,128,18,0.24502605380752723,0.20740165469002492,0.20270846858628622,0.28,0.16,0.16
LOCAL_PULSE_REVERT,0.8,18,8,18,0.21042987717694167,0.2264915698179349,0.22740845268962684,0.1,0.04,0.04
LOCAL_PULSE_REVERT,0.8,18,18,128,0.17928815620326188,0.1729986564423222,0.22698358109188055,0.44,0.26,0.0
LOCAL_PULSE_REVERT,0.8,18,18,128,0.20096962781031258,0.15396866984096227,0.21543942783519748,0.16,0.38,0.04
LOCAL_PULSE_REVERT,0.8,18,18,8,0.1673526314035617,0.15116463696538943,0.16246037158226206,0.24,0.24,0.28
LOCAL_PULSE_REVERT,0.8,18,18,8,0.19705678329720935,0.16024047235594183,0.18259204643560129,0.02,0.08,0.22
LOCAL_PULSE_REVERT,0.8,18,18,128,0.16189567174156053,0.14191384132011856,0.20825377729488515,0.1,0.1,0.08
LOCAL_PULSE_REVERT,0.8,18,18,128,0.19108536648111626,0.16394875536714307,0.2594965273174438,0.12,0.12,0.08
LOCAL_PULSE_REVERT,0.8,18,8,18,0.17691838246023633,0.2129372323999873,0.2190417773020595,0.44,0.02,0.06
LOCAL_PULSE_REVERT,0.8,18,8,18,0.18045801022234859,0.19363709320472264,0.2031208127063812,0.1,0.04,0.04
LOCAL_PULSE_REVERT,0.8,18,8,18,0.1629865419687911,0.17326991884249293,0.17450467235403616,0.36,0.04,0.04
STATIONARY,0.0,128,18,128,0.18342497578558006,0.16350430027517457,0.17534807328259086,0.12,0.12,0.08
STATIONARY,0.0,128,8,128,0.17366400412794558,0.22608257891041467,0.23371108158002696,0.38,0.08,0.02
STATIONARY,0.0,128,8,18,0.17361446230862035,0.20217231928422685,0.20525364230859244,0.28,0.06,0.1
STATIONARY,0.0,128,18,8,0.2292233419127946,0.22682473018616797,0.263918871355533,0.12,0.12,0.12
STATIONARY,0.0,128,18,128,0.18548128316540535,0.15651713880734136,0.16472099666368234,0.04,0.12,0.0
STATIONARY,0.0,128,18,8,0.19050373818400673,0.16244874862088643,0.17350014516934562,0.0,0.12,0.02
STATIONARY,0.0,128,18,128,0.17670923777744996,0.14979365669435304,0.16443574906896113,0.1,0.1,0.08
STATIONARY,0.0,128,18,8,0.1915040839922754,0.14902276010075294,0.1689108286797953,0.0,0.02,0.0
SINGLE_SHIFT,0.3,2,18,8,0.18515073280039332,0.14633299972645578,0.2058706925662836,0.12,0.12,0.12
SINGLE_SHIFT,0.3,2,18,18,0.20061130694979748,0.16529582735571038,0.17614757043863052,0.38,0.24,0.38
SINGLE_SHIFT,0.3,2,18,8,0.1969454165479126,0.1740775690073123,0.1977184877703423,0.22,0.22,0.22
SINGLE_SHIFT,0.3,2,18,128,0.18242349286057938,0.14650337984099052,0.1860714113137409,0.52,0.58,0.36
SINGLE_SHIFT,0.3,2,8,128,0.16819275082555998,0.19115910027364755,0.2505977631395147,0.5,0.12,0.06
SINGLE_SHIFT,0.3,2,18,18,0.20438963688441328,0.16234482635987232,0.18835189395394525,0.36,0.12,0.34
SINGLE_SHIFT,0.3,2,128,8,0.20479641889458652,0.19978151040696035,0.19885998559446075,0.04,0.04,0.04
SINGLE_SHIFT,0.3,2,18,8,0.17174404246287703,0.169127420439789,0.1888673413823876,0.2,0.3,0.42
SINGLE_SHIFT,0.3,4,18,8,0.19467952047944626,0.15280686371410235,0.19141805444673982,0.12,0.12,0.12
SINGLE_SHIFT,0.3,4,18,128,0.19342102643400316,0.1691164746821654,0.18305699387242083,0.4,0.38,0.32
SINGLE_SHIFT,0.3,4,18,8,0.18091549569975643,0.14767747167972065,0.16232779556718963,0.22,0.22,0.22
SINGLE_SHIFT,0.3,4,18,18,0.19913386069644154,0.16777681532166513,0.29741443962841296,0.12,0.1,0.46
SINGLE_SHIFT,0.3,4,18,8,0.2059204691411308,0.16796575587952403,0.19378263469421095,0.06,0.06,0.08
SINGLE_SHIFT,0.3,4,18,18,0.18752002352793015,0.16041688013181754,0.17252105099279486,0.36,0.12,0.28
SINGLE_SHIFT,0.3,4,8,18,0.1822038475892533,0.2437179170770378,0.2857559201496759,0.34,0.04,0.04
SINGLE_SHIFT,0.3,4,18,128,0.18607334805601633,0.15458433095000348,0.16285724315988617,0.44,0.56,0.42
SINGLE_SHIFT,0.3,6,18,8,0.19327932562034938,0.17344485683637342,0.18033054840885998,0.12,0.12,0.12
SINGLE_SHIFT,0.3,6,18,8,0.17658414817040008,0.1353969574581846,0.23392135525458402,0.08,0.08,0.38
SINGLE_SHIFT,0.3,6,8,8,0.15820297128972352,0.19990278332922107,0.2260360056058775,0.2,0.2,0.22
SINGLE_SHIFT,0.3,6,8,8,0.16812778230570843,0.18958321815115783,0.24303639235138857,0.1,0.28,0.5
SINGLE_SHIFT,0.3,6,18,8,0.1670903564476273,0.1498841117972147,0.21289364783975603,0.04,0.06,0.1
SINGLE_SHIFT,0.3,6,128,128,0.20650351139406448,0.1806884789709265,0.18053411341544912,0.2,0.28,0.18
SINGLE_SHIFT,0.3,6,18,8,0.18764901235594447,0.17392143078552738,0.19425939517600024,0.04,0.04,0.04
SINGLE_SHIFT,0.3,6,8,128,0.1598051516251064,0.20222494660425838,0.2386693208031902,0.7,0.52,0.36
SINGLE_SHIFT,0.3,8,8,18,0.1560115081603495,0.17893252340971572,0.23938071791515406,0.3,0.12,0.12
SINGLE_SHIFT,0.3,8,8,18,0.1780420593617109,0.2382616658064671,0.32603134877647644,0.18,0.1,0.38
SINGLE_SHIFT,0.3,8,18,18,0.21875392577993127,0.19076463161691717,0.1980767600599917,0.22,0.2,0.22
SINGLE_SHIFT,0.3,8,18,8,0.17873289411653054,0.170853195539871,0.20727853266407906,0.2,0.28,0.38
SINGLE_SHIFT,0.3,8,18,8,0.18380310820062418,0.15291002922388408,0.17640025644702062,0.08,0.08,0.08
SINGLE_SHIFT,0.3,8,8,8,0.19361445272260366,0.23479074825749183,0.2402867008609706,0.06,0.3,0.32
SINGLE_SHIFT,0.3,8,8,128,0.16402726018480407,0.16776650587630765,0.24810269081329595,0.36,0.08,0.04
SINGLE_SHIFT,0.3,8,8,8,0.17549397493670624,0.20287346870915646,0.20938619187177457,0.04,0.34,0.36
SINGLE_SHIFT,0.3,12,18,18,0.20035497974753513,0.18769187691364989,0.23175520822441417,0.2,0.12,0.12
SINGLE_SHIFT,0.3,12,18,8,0.15962458085970974,0.15683337547615175,0.2163838585056398,0.02,0.1,0.34
SINGLE_SHIFT,0.3,12,18,18,0.20086882806097664,0.15699589854279444,0.1998745659521341,0.2,0.06,0.22
SINGLE_SHIFT,0.3,12,18,8,0.1859443550639934,0.1727134801184694,0.1925684398342353,0.16,0.54,0.32
SINGLE_SHIFT,0.3,12,18,128,0.19854770163431873,0.1439553172957595,0.2738298390797447,0.28,0.28,0.08
SINGLE_SHIFT,0.3,12,8,8,0.16755297862889545,0.17686645780193055,0.2170049519327912,0.08,0.22,0.34
SINGLE_SHIFT,0.3,12,8,18,0.16649238444908698,0.18840063891211753,0.2547792376790638,0.12,0.04,0.04
SINGLE_SHIFT,0.3,12,8,8,0.17624714037943562,0.18396854708289148,0.23967295482356732,0.0,0.1,0.36
SINGLE_SHIFT,0.3,18,18,8,0.20812143523872823,0.14712309180701033,0.23751367460285144,0.04,0.3,0.12
SINGLE_SHIFT,0.3,18,18,18,0.1950603893174069,0.16844360795236082,0.18938981012764447,0.24,0.14,0.14
SINGLE_SHIFT,0.3,18,18,18,0.18914575947085016,0.17086157391643383,0.30484827093278277,0.38,0.2,0.22
SINGLE_SHIFT,0.3,18,18,8,0.16935345369957877,0.14876126096707898,0.21830735288590916,0.04,0.12,0.36
SINGLE_SHIFT,0.3,18,8,18,0.2030891921827158,0.22113189098944652,0.2242129132496898,0.1,0.06,0.08
SINGLE_SHIFT,0.3,18,128,18,0.19052141795467634,0.18304663058620987,0.18207136600890297,0.38,0.34,0.34
SINGLE_SHIFT,0.3,18,18,8,0.2175766500530054,0.16995373027495764,0.2392108310088188,0.02,0.1,0.04
SINGLE_SHIFT,0.3,18,18,8,0.17847210968983307,0.13721264519863322,0.2615677675910317,0.02,0.02,0.36
SINGLE_SHIFT,0.3,24,18,8,0.18943601772980997,0.1565463288301647,0.1713584603025443,0.12,0.12,0.12
SINGLE_SHIFT,0.3,24,18,8,0.18126437766238562,0.16829383694217256,0.1794903233553573,0.16,0.22,0.28
SINGLE_SHIFT,0.3,24,18,18,0.1960305483768237,0.15257059887032778,0.24198230155957437,0.28,0.16,0.22
SINGLE_SHIFT,0.3,24,18,8,0.1846028004636788,0.14310809422883414,0.23552945541095746,0.06,0.1,0.34
SINGLE_SHIFT,0.3,24,18,8,0.19743229456264727,0.14994071028612646,0.25059891592522815,0.08,0.1,0.08
SINGLE_SHIFT,0.3,24,18,18,0.21023362829208442,0.1633289454467952,0.23261116614343605,0.22,0.1,0.34
SINGLE_SHIFT,0.3,24,8,8,0.21535764930473175,0.23541557889430237,0.2572351052727647,0.02,0.04,0.04
SINGLE_SHIFT,0.3,24,18,18,0.1972536077886381,0.15917072272900787,0.17484155423486253,0.3,0.04,0.22
SINGLE_SHIFT,0.3,36,8,18,0.19306727822781788,0.1960861738348643,0.2575115211601171,0.32,0.02,0.12
SINGLE_SHIFT,0.3,36,18,8,0.2027920777650174,0.16034347630576742,0.23399556736478333,0.04,0.14,0.22
SINGLE_SHIFT,0.3,36,18,18,0.2261456872368277,0.17525194787270926,0.20439528821175762,0.2,0.04,0.22
SINGLE_SHIFT,0.3,36,18,18,0.21044690151632153,0.16293868671623002,0.1981336221186226,0.18,0.06,0.26
SINGLE_SHIFT,0.3,36,8,18,0.1648410921067565,0.17299761089846755,0.20988283975081848,0.14,0.06,0.08
SINGLE_SHIFT,0.3,36,18,8,0.20712454904061858,0.14939774404309666,0.2511234921487773,0.02,0.16,0.28
SINGLE_SHIFT,0.3,36,8,128,0.1503123286968389,0.16474839902448862,0.32260497321166787,0.7,0.36,0.04
SINGLE_SHIFT,0.3,36,18,18,0.1675126404481021,0.1436428431686985,0.1601537525505135,0.2,0.18,0.22
SINGLE_SHIFT,0.3,48,18,18,0.20453394854818116,0.16356505922182818,0.19924495636893094,0.12,0.04,0.12
SINGLE_SHIFT,0.3,48,18,8,0.16943143628438936,0.14263120531239187,0.1941944407386917,0.1,0.1,0.28
SINGLE_SHIFT,0.3,48,8,18,0.16445804948610648,0.19839704678800982,0.204284905199174,0.24,0.22,0.22
SINGLE_SHIFT,0.3,48,18,8,0.16528699896289123,0.15357363474971958,0.189220216626682,0.06,0.06,0.2
SINGLE_SHIFT,0.3,48,18,18,0.1688329245649991,0.16368518264965334,0.21431992638346592,0.28,0.06,0.06
SINGLE_SHIFT,0.3,48,18,18,0.1957110309557329,0.1945982233732553,0.19531360156108538,0.3,0.16,0.16
SINGLE_SHIFT,0.3,48,18,128,0.21488673669667788,0.16847299501129806,0.2805364747282147,0.18,0.24,0.04
SINGLE_SHIFT,0.3,48,18,8,0.16796802134505964,0.15325403485386013,0.20440250321124426,0.0,0.0,0.22
SINGLE_SHIFT,0.55,2,8,8,0.16087460394333716,0.17582168350472274,0.24248317027229055,0.12,0.12,0.12
SINGLE_SHIFT,0.55,2,8,8,0.1749355636871401,0.21117963939931655,0.21117663486215724,0.38,0.54,0.52
SINGLE_SHIFT,0.55,2,18,8,0.17680561234222747,0.14399361702453384,0.18770520569164909,0.22,0.22,0.24
SINGLE_SHIFT,0.55,2,18,128,0.18890645417022683,0.1793115371560922,0.19898684902584926,0.66,0.64,0.6
SINGLE_SHIFT,0.55,2,8,8,0.1769322465032706,0.19061257104654689,0.23006383814251255,0.06,0.1,0.1
SINGLE_SHIFT,0.55,2,8,8,0.1693806209354221,0.21565867138504644,0.22603166951660822,0.18,0.42,0.38
SINGLE_SHIFT,0.55,2,8,8,0.1608053764510003,0.20461160337729778,0.2134637362009294,0.04,0.06,0.04
SINGLE_SHIFT,0.55,2,8,8,0.17784368978539453,0.20715133818189801,0.2569828702281262,0.2,0.52,0.64
SINGLE_SHIFT,0.55,4,18,8,0.17400523890699518,0.14618961532495825,0.18613440432025374,0.12,0.12,0.12
SINGLE_SHIFT,0.55,4,128,18,0.18256153920824333,0.16060861124794745,0.15979424490947672,0.5,0.48,0.48
SINGLE_SHIFT,0.55,4,8,8,0.21244826572266998,0.2505797639227963,0.27251005394563615,0.1,0.22,0.24
SINGLE_SHIFT,0.55,4,8,8,0.1666097070671207,0.2114418464593538,0.2524317419815564,0.2,0.56,0.64
SINGLE_SHIFT,0.55,4,18,8,0.17531186555331654,0.16623418043390628,0.22742385057786757,0.08,0.08,0.1
SINGLE_SHIFT,0.55,4,18,18,0.19862508707640858,0.17321481943995767,0.18908612446168402,0.4,0.28,0.38
SINGLE_SHIFT,0.55,4,8,8,0.17302896817710067,0.23613688751705622,0.2798828012182845,0.02,0.04,0.04
SINGLE_SHIFT,0.55,4,8,8,0.17509567121172584,0.18386778708891194,0.18559884902206294,0.58,0.64,0.64
SINGLE_SHIFT,0.55,6,8,18,0.18541236043283518,0.22826556094587064,0.33823418734182326,0.36,0.12,0.12
SINGLE_SHIFT,0.55,6,8,8,0.18151380689711952,0.211523548998241,0.21384845309396175,0.24,0.46,0.44
SINGLE_SHIFT,0.55,6,18,8,0.1693408789184558,0.1626984395513029,0.20982106540752615,0.22,0.22,0.24
SINGLE_SHIFT,0.55,6,8,8,0.1576528383043839,0.2107302320912406,0.23800660359972328,0.3,0.62,0.66
SINGLE_SHIFT,0.55,6,8,18,0.15629753183311748,0.2194822923113044,0.3190270951354357,0.38,0.08,0.1
SINGLE_SHIFT,0.55,6,8,8,0.16744947341193495,0.19759723709536703,0.2795166973655616,0.12,0.16,0.38
SINGLE_SHIFT,0.55,6,18,8,0.19880934926013127,0.17981314279272714,0.18057850739815462,0.04,0.04,0.04
SINGLE_SHIFT,0.55,6,8,8,0.1643351794472759,0.2025871689240701,0.20342638584391853,0.4,0.64,0.64
SINGLE_SHIFT,0.55,8,8,8,0.15966983183424474,0.1793435129825044,0.2601025683933671,0.08,0.12,0.12
SINGLE_SHIFT,0.55,8,8,8,0.16906604798573924,0.3404531123985503,0.3735628725439317,0.2,0.34,0.4
SINGLE_SHIFT,0.55,8,8,8,0.16759451247656723,0.24880381664194062,0.28792996376872293,0.18,0.24,0.24
SINGLE_SHIFT,0.55,8,8,8,0.16808215854341693,0.17838153889424893,0.2187607029333658,0.36,0.54,0.62
SINGLE_SHIFT,0.55,8,18,8,0.23638085778538506,0.19992834026577608,0.2787220427259369,0.02,0.08,0.1
SINGLE_SHIFT,0.55,8,18,8,0.16041724597590065,0.15109926845210522,0.223278251229874,0.12,0.26,0.38
SINGLE_SHIFT,0.55,8,8,18,0.15126779719333375,0.24979942446291206,0.30174533348819443,0.4,0.04,0.04
SINGLE_SHIFT,0.55,8,8,8,0.180779961129262,0.26447487428636346,0.3559516050450086,0.02,0.24,0.6
SINGLE_SHIFT,0.55,12,8,8,0.16108066668407645,0.222418777000463,0.22874843166740236,0.04,0.12,0.12
SINGLE_SHIFT,0.55,12,8,8,0.15977392045786235,0.20947056988281945,0.2998080180992366,0.14,0.28,0.5
SINGLE_SHIFT,0.55,12,8,18,0.17582754215832094,0.17682526564726622,0.3244093571434885,0.42,0.18,0.22
SINGLE_SHIFT,0.55,12,18,8,0.19490491314876693,0.15366556329857137,0.2852247003232581,0.06,0.12,0.6
SINGLE_SHIFT,0.55,12,18,8,0.19620090628493805,0.15941655847432584,0.22731035380113856,0.08,0.08,0.1
SINGLE_SHIFT,0.55,12,8,8,0.16898043255327375,0.19229054477932622,0.22241314798551087,0.2,0.38,0.4
SINGLE_SHIFT,0.55,12,8,8,0.17613727996435408,0.19212096675838397,0.24512392721157816,0.02,0.04,0.04
SINGLE_SHIFT,0.55,12,8,8,0.16676203632254227,0.1868647109910292,0.2933331721341631,0.0,0.24,0.64
SINGLE_SHIFT,0.55,18,18,18,0.23102910359627887,0.17558066490352642,0.24857717841120838,0.12,0.02,0.12
SINGLE_SHIFT,0.55,18,18,18,0.21654389212277467,0.16226474100796187,0.22657649972472968,0.38,0.1,0.48
SINGLE_SHIFT,0.55,18,18,18,0.16067472820992618,0.14070592146763455,0.3445027589400567,0.38,0.18,0.24
SINGLE_SHIFT,0.55,18,18,8,0.17236750115568888,0.16245362374151176,0.3059371261208849,0.12,0.12,0.62
SINGLE_SHIFT,0.55,18,8,18,0.17606798823493222,0.17663916094344728,0.29197730514939463,0.38,0.06,0.1
SINGLE_SHIFT,0.55,18,18,8,0.16090343895875076,0.15228739267557498,0.2510529070234927,0.08,0.16,0.38
SINGLE_SHIFT,0.55,18,18,128,0.18220093949926364,0.13087085847537128,0.305246406136741,0.14,0.12,0.04
SINGLE_SHIFT,0.55,18,18,18,0.21788708689644587,0.15351398560064242,0.2696415850223091,0.2,0.0,0.64
SINGLE_SHIFT,0.55,24,18,18,0.1782675397095786,0.1438759017879496,0.25087366555845314,0.12,0.08,0.12
SINGLE_SHIFT,0.55,24,18,18,0.18287409702677956,0.14250486232462614,0.21306721262414746,0.26,0.22,0.48
SINGLE_SHIFT,0.55,24,18,18,0.20970301471708463,0.16585494343909454,0.21173939070228084,0.22,0.18,0.24
SINGLE_SHIFT,0.55,24,18,8,0.1993546830141879,0.1377487524755686,0.34259689077316086,0.12,0.12,0.58
SINGLE_SHIFT,0.55,24,18,18,0.18074088418136605,0.13673857679533474,0.22826769477547912,0.08,0.06,0.1
SINGLE_SHIFT,0.55,24,8,18,0.1561213944933158,0.19072986536689726,0.3436257442554539,0.2,0.1,0.38
SINGLE_SHIFT,0.55,24,18,18,0.21261174859194348,0.15758540276127248,0.27928864900857964,0.02,0.0,0.04
SINGLE_SHIFT,0.55,24,18,8,0.20529124632842144,0.14353673997928654,0.3035390457671044,0.0,0.02,0.56
SINGLE_SHIFT,0.55,36,18,8,0.20134591211595435,0.1614029331842827,0.21199569087411343,0.12,0.12,0.12
SINGLE_SHIFT,0.55,36,18,18,0.21147797984919608,0.16121285477094005,0.24756736732050716,0.12,0.04,0.38
SINGLE_SHIFT,0.55,36,18,8,0.19992775396510473,0.14624021164161333,0.26812503322338593,0.02,0.04,0.24
SINGLE_SHIFT,0.55,36,18,18,0.23605692483028456,0.18030953290218224,0.25127671229359233,0.4,0.14,0.58
SINGLE_SHIFT,0.55,36,18,18,0.2082638383215689,0.15728518551724446,0.19576564386640025,0.08,0.06,0.1
SINGLE_SHIFT,0.55,36,18,8,0.23484915570718493,0.16610964685546847,0.29344175345709533,0.04,0.2,0.38
SINGLE_SHIFT,0.55,36,18,128,0.16632352164463363,0.13791884322511222,0.3647745905875124,0.58,0.36,0.04
SINGLE_SHIFT,0.55,36,18,18,0.21714723426111662,0.18306211788850996,0.18663700659639956,0.58,0.44,0.56
SINGLE_SHIFT,0.55,48,18,128,0.19850415900115193,0.13959775848599387,0.2864563401886638,0.26,0.36,0.12
SINGLE_SHIFT,0.55,48,18,8,0.17971185537326692,0.13536978335907418,0.2710650564442048,0.04,0.06,0.42
SINGLE_SHIFT,0.55,48,18,8,0.19437661688017666,0.1456620494209511,0.2707840069164274,0.12,0.12,0.22
SINGLE_SHIFT,0.55,48,18,18,0.23943018836990937,0.1824378808151173,0.24182346260656698,0.36,0.12,0.48
SINGLE_SHIFT,0.55,48,18,8,0.21002725576143091,0.14542040616739943,0.27794572027231856,0.06,0.38,0.08
SINGLE_SHIFT,0.55,48,18,18,0.1638757121639044,0.15080046067421757,0.2768306265056385,0.18,0.12,0.32
SINGLE_SHIFT,0.55,48,18,128,0.2017394228575164,0.1455788563125692,0.26433572031183916,0.16,0.4,0.04
SINGLE_SHIFT,0.55,48,18,18,0.22316295065450992,0.17039742374890923,0.23275691526570863,0.28,0.18,0.5
SINGLE_SHIFT,0.8,2,8,8,0.2222471113783014,0.2928932403211161,0.28333357939642795,0.12,0.14,0.14
SINGLE_SHIFT,0.8,2,18,8,0.2502401527199531,0.20005624629236776,0.2114167043610413,0.56,0.56,0.56
SINGLE_SHIFT,0.8,2,8,8,0.18576327364863485,0.22150469677178997,0.25901813543113617,0.22,0.26,0.26
SINGLE_SHIFT,0.8,2,8,8,0.2195528994081444,0.2445250538491452,0.3406736267840906,0.36,0.62,0.7
SINGLE_SHIFT,0.8,2,8,8,0.22601346826690288,0.2371799063374196,0.24077890412341485,0.12,0.12,0.12
SINGLE_SHIFT,0.8,2,8,8,0.1691724519702931,0.20329894888053862,0.2207405043386025,0.42,0.46,0.46
SINGLE_SHIFT,0.8,2,18,8,0.1795427959975242,0.149462383872201,0.18488372297131156,0.06,0.06,0.06
SINGLE_SHIFT,0.8,2,18,18,0.2428116581867383,0.18913722487337037,0.2361737293141354,0.7,0.64,0.7
SINGLE_SHIFT,0.8,4,18,8,0.19683112485386833,0.15832375226226075,0.28512382410755255,0.12,0.12,0.14
SINGLE_SHIFT,0.8,4,8,8,0.15661410023058067,0.30421135952494244,0.3643378636594035,0.14,0.48,0.54
SINGLE_SHIFT,0.8,4,18,8,0.21877678286788485,0.19301720248034057,0.24248182698326312,0.24,0.26,0.26
SINGLE_SHIFT,0.8,4,8,8,0.22409875100521234,0.27427899086678537,0.30555684452802995,0.36,0.66,0.68
SINGLE_SHIFT,0.8,4,18,8,0.18733862964720888,0.15629787853906224,0.23243982269951508,0.1,0.1,0.12
SINGLE_SHIFT,0.8,4,8,8,0.22408845868588567,0.2345496573367094,0.29633454363883427,0.36,0.4,0.44
SINGLE_SHIFT,0.8,4,18,8,0.24556033617728223,0.24283772007693993,0.2762360709871838,0.04,0.06,0.06
SINGLE_SHIFT,0.8,4,18,128,0.25003997323737437,0.20283370163371647,0.22161478725505063,0.74,0.72,0.7
SINGLE_SHIFT,0.8,6,8,8,0.20321167349634991,0.2347318087341025,0.23153560838458842,0.12,0.14,0.14
SINGLE_SHIFT,0.8,6,8,8,0.16206442450233854,0.19632279455990337,0.37052467423602975,0.14,0.24,0.56
SINGLE_SHIFT,0.8,6,8,8,0.1961692396657909,0.20414814048994956,0.31708921241870647,0.18,0.22,0.26
SINGLE_SHIFT,0.8,6,18,8,0.17352598407425043,0.15632799484873613,0.3168211937816925,0.18,0.36,0.68
SINGLE_SHIFT,0.8,6,8,18,0.18063332920971387,0.3400472268894629,0.3541487718266001,0.12,0.1,0.1
SINGLE_SHIFT,0.8,6,8,8,0.17324046231571444,0.21019244607642862,0.29708545880589776,0.28,0.4,0.46
SINGLE_SHIFT,0.8,6,8,8,0.16037622532733206,0.18848392639525716,0.27932988034960354,0.04,0.04,0.06
SINGLE_SHIFT,0.8,6,18,8,0.185520990951458,0.16242556073327774,0.24790512822166705,0.5,0.58,0.7
SINGLE_SHIFT,0.8,8,8,18,0.16502150694136347,0.2903263668962812,0.4160877904730245,0.32,0.12,0.14
SINGLE_SHIFT,0.8,8,8,18,0.14188420943005617,0.2609435565511464,0.5077634188786708,0.22,0.1,0.54
SINGLE_SHIFT,0.8,8,18,8,0.17273765570966537,0.1724270661988664,0.22545321219639688,0.24,0.26,0.26
SINGLE_SHIFT,0.8,8,8,8,0.1557402625132214,0.22035716792266136,0.26785560848728146,0.28,0.64,0.68
SINGLE_SHIFT,0.8,8,8,18,0.15373598354971849,0.2421785079661659,0.3247147136327899,0.12,0.1,0.1
SINGLE_SHIFT,0.8,8,8,8,0.15890732932857612,0.17158752131344482,0.2549882559878388,0.38,0.42,0.46
SINGLE_SHIFT,0.8,8,8,18,0.15658166262069093,0.21839286221560789,0.3305261332784986,0.1,0.04,0.06
SINGLE_SHIFT,0.8,8,8,8,0.17503473757577712,0.23790926294933462,0.343830867666242,0.02,0.52,0.7
SINGLE_SHIFT,0.8,12,18,8,0.19943599721612298,0.15599992203405005,0.2860023225338097,0.12,0.12,0.14
SINGLE_SHIFT,0.8,12,18,8,0.2037664843741077,0.15773736275522413,0.31674299892182756,0.1,0.12,0.54
SINGLE_SHIFT,0.8,12,8,8,0.17617896092826435,0.18854302934132083,0.3768996741816434,0.18,0.22,0.26
SINGLE_SHIFT,0.8,12,8,8,0.14967562299875878,0.21574265489345282,0.36471517089921945,0.12,0.28,0.66
SINGLE_SHIFT,0.8,12,18,8,0.18854933151687073,0.1525105954606296,0.2594921493969794,0.08,0.08,0.1
SINGLE_SHIFT,0.8,12,18,8,0.1930918970946295,0.1584705405167999,0.2635523090600416,0.36,0.36,0.44
SINGLE_SHIFT,0.8,12,18,8,0.1875430288859669,0.14821899743018743,0.2916677611291656,0.04,0.04,0.06
SINGLE_SHIFT,0.8,12,18,8,0.1925008001807661,0.16048717692936287,0.36533607404918017,0.02,0.08,0.7
SINGLE_SHIFT,0.8,18,18,8,0.21837537191303905,0.1580974092553503,0.2793178450652643,0.12,0.12,0.14
SINGLE_SHIFT,0.8,18,18,8,0.21412684458936376,0.14237058472500289,0.3590797353947274,0.14,0.16,0.52
SINGLE_SHIFT,0.8,18,18,18,0.2205029387045931,0.14726651806170413,0.3098390791985569,0.22,0.06,0.26
SINGLE_SHIFT,0.8,18,18,8,0.20134119625634916,0.13035832780344986,0.35175954544351634,0.1,0.12,0.66
SINGLE_SHIFT,0.8,18,18,128,0.17655932715771483,0.1453965119533956,0.4098707800917438,0.5,0.26,0.1
SINGLE_SHIFT,0.8,18,18,18,0.23468345190888024,0.1684575046449729,0.28183859928266114,0.38,0.12,0.44
