seed,policy,long_term_trajectory_value,high_risk_accuracy,irreversible_violation_rate,deep_path_activation_rate,low_risk_opportunity_cost,probe_rate,mean_key_posterior_confidence
9922,active_probe,0.33423235294117565,0.7995495495495496,0.20045045045045046,0.25882352941176473,0.0,0.1688235294117647,0.9075839382792487
9922,oracle_key_audit_only,0.4097882352941209,0.8412162162162162,0.15878378378378377,0.2664705882352941,0.0,0.0,1.0
9923,hard_key_continuous,0.284799999999998,0.7660550458715596,0.23394495412844038,0.25176470588235295,0.0,0.0,0.8823529411764706
9923,soft_probabilistic_key,0.28103529411764494,0.7637614678899083,0.23623853211009174,0.22941176470588234,0.0,0.0,0.8792319085907753
9923,abstain_on_key_uncertainty,0.28103529411764494,0.7637614678899083,0.23623853211009174,0.22941176470588234,0.0,0.0,0.8792319085907753
9923,active_probe,0.32410882352940995,0.7935779816513762,0.20642201834862386,0.2447058823529412,0.0,0.1676470588235294,0.9063126495410067
9923,oracle_key_audit_only,0.3713882352941197,0.8188073394495413,0.1811926605504587,0.24705882352941178,0.0,0.0,1.0
9924,hard_key_continuous,0.30070588235293927,0.7755813953488372,0.22441860465116278,0.2488235294117647,0.0,0.0,0.8929411764705882
9924,soft_probabilistic_key,0.3025882352941158,0.7767441860465116,0.22325581395348837,0.23058823529411765,0.0,0.0,0.8799704580227223
9924,abstain_on_key_uncertainty,0.3025882352941158,0.7767441860465116,0.22325581395348837,0.23058823529411765,0.0,0.0,0.8799704580227223
9924,active_probe,0.3173029411764682,0.7895348837209303,0.21046511627906977,0.23941176470588235,0.0,0.1711764705882353,0.908193591506893
9924,oracle_key_audit_only,0.3665882352941195,0.8162790697674419,0.18372093023255814,0.2447058823529412,0.0,0.0,1.0
9925,hard_key_continuous,0.31738823529411697,0.7859531772575251,0.2140468227424749,0.2723529411764706,0.0,0.0,0.8811764705882353
9925,soft_probabilistic_key,0.2985647058823511,0.7748049052396878,0.22519509476031216,0.25,0.0,0.0,0.8778779012988697
9925,abstain_on_key_uncertainty,0.2985647058823511,0.7748049052396878,0.22519509476031216,0.25,0.0,0.0,0.8778779012988697
9925,active_probe,0.33357352941176377,0.7993311036789298,0.20066889632107024,0.26176470588235295,0.0,0.18294117647058825,0.9088336422491037
9925,oracle_key_audit_only,0.4115058823529453,0.8416945373467113,0.15830546265328874,0.2664705882352941,0.0,0.0,1.0
9926,hard_key_continuous,0.2922823529411748,0.7708803611738149,0.2291196388261851,0.26235294117647057,0.0,0.0,0.8764705882352941
