seed,policy,long_term_trajectory_value,high_risk_accuracy,irreversible_violation_rate,deep_path_activation_rate,probe_rate,low_risk_opportunity_cost
10146,always_probe_high_risk,0.3553555555555572,0.819327731092437,0.18067226890756302,0.2577777777777778,0.5288888888888889,0.0
10146,oracle_key_audit_only,0.41120000000000567,0.8413865546218487,0.15861344537815125,0.26055555555555554,0.0,0.0
10147,hard_key_continuous,0.26371111111110934,0.7548918640576725,0.2451081359423275,0.2611111111111111,0.0,0.0
10147,threshold_probe_v245,0.31801111111111013,0.7899073120494335,0.21009268795056643,0.25222222222222224,0.17555555555555555,0.0
10147,voi_probe,0.31913055555555536,0.7888774459320288,0.21112255406797117,0.25166666666666665,0.09277777777777778,0.0
10147,always_probe_high_risk,0.2768305555555483,0.7734294541709578,0.22657054582904224,0.24666666666666667,0.5394444444444444,0.0
10147,oracle_key_audit_only,0.38104444444444874,0.8228630278063852,0.17713697219361482,0.26,0.0,0.0
10148,hard_key_continuous,0.2856888888888873,0.7675619834710744,0.23243801652892562,0.2588888888888889,0.0,0.0
10148,threshold_probe_v245,0.3166638888888878,0.7892561983471075,0.21074380165289255,0.25833333333333336,0.18166666666666667,0.0
10148,voi_probe,0.3093222222222214,0.7830578512396694,0.21694214876033058,0.25277777777777777,0.08666666666666667,0.0
10148,always_probe_high_risk,0.30597777777777224,0.7902892561983471,0.2097107438016529,0.25,0.5377777777777778,0.0
10148,oracle_key_audit_only,0.41724444444444897,0.84400826446281,0.1559917355371901,0.26555555555555554,0.0,0.0
10149,hard_key_continuous,0.28826666666666495,0.7688284518828452,0.23117154811715482,0.24666666666666667,0.0,0.0
10149,threshold_probe_v245,0.31404444444444357,0.7876569037656904,0.21234309623430964,0.2411111111111111,0.17777777777777778,0.0
10149,voi_probe,0.32071111111111084,0.7897489539748954,0.2102510460251046,0.24555555555555555,0.08888888888888889,0.0
10149,always_probe_high_risk,0.30701111111110757,0.7907949790794979,0.20920502092050208,0.23833333333333334,0.5311111111111111,0.0
10149,oracle_key_audit_only,0.39137777777778215,0.8294979079497908,0.1705020920502092,0.24444444444444444,0.0,0.0
10150,hard_key_continuous,0.23982222222222044,0.7393162393162394,0.2606837606837607,0.26944444444444443,0.0,0.0
10150,threshold_probe_v245,0.28521388888888527,0.7702991452991453,0.2297008547008547,0.2611111111111111,0.1761111111111111,0.0
10150,voi_probe,0.3074916666666651,0.782051282051282,0.21794871794871795,0.265,0.09833333333333333,0.0
10150,always_probe_high_risk,0.27317777777776986,0.7702991452991453,0.2297008547008547,0.2544444444444444,0.52,0.0
10150,oracle_key_audit_only,0.3767111111111143,0.8215811965811965,0.17841880341880342,0.27,0.0,0.0
10151,hard_key_continuous,0.27686666666666476,0.7607497243660419,0.2392502756339581,0.25,0.0,0.0
10151,threshold_probe_v245,0.329680555555557,0.7971334068357222,0.20286659316427783,0.23833333333333334,0.16722222222222222,0.0
10151,voi_probe,0.3182583333333336,0.7883131201764058,0.21168687982359427,0.24166666666666667,0.08722222222222223,0.0
10151,always_probe_high_risk,0.3196749999999978,0.7982359426681367,0.20176405733186328,0.23777777777777778,0.5038888888888889,0.0
10151,oracle_key_audit_only,0.3888666666666717,0.8302094818081588,0.16979051819184124,0.2427777777777778,0.0,0.0
10152,hard_key_continuous,0.3086222222222219,0.7807203389830508,0.21927966101694915,0.255,0.0,0.0
10152,threshold_probe_v245,0.33416666666666683,0.7997881355932204,0.20021186440677965,0.24833333333333332,0.18444444444444444,0.0
10152,voi_probe,0.33727777777777934,0.7997881355932204,0.20021186440677965,0.24722222222222223,0.09555555555555556,0.0
10152,always_probe_high_risk,0.33471111111111074,0.8072033898305084,0.19279661016949154,0.24555555555555555,0.5244444444444445,0.0
10152,oracle_key_audit_only,0.40817777777778264,0.840042372881356,0.15995762711864406,0.24833333333333332,0.0,0.0
10153,hard_key_continuous,0.31702222222222204,0.7857142857142857,0.21428571428571427,0.26055555555555554,0.0,0.0
10153,threshold_probe_v245,0.3432666666666674,0.8049040511727079,0.19509594882729211,0.2561111111111111,0.16444444444444445,0.0
10153,voi_probe,0.31731111111110993,0.7878464818763327,0.21215351812366737,0.25722222222222224,0.09333333333333334,0.0
10153,always_probe_high_risk,0.32189444444444254,0.7995735607675906,0.20042643923240938,0.24555555555555555,0.5211111111111111,0.0
10153,oracle_key_audit_only,0.39702222222222666,0.8336886993603412,0.16631130063965885,0.2577777777777778,0.0,0.0
10154,hard_key_continuous,0.29562222222222095,0.7725788900979326,0.22742110990206746,0.255,0.0,0.0
10154,threshold_probe_v245,0.3129972222222211,0.7867247007616975,0.2132752992383025,0.25,0.1638888888888889,0.0
10154,voi_probe,0.3244916666666672,0.7921653971708379,0.20783460282916214,0.25277777777777777,0.08944444444444444,0.0
10154,always_probe_high_risk,0.3008638888888841,0.7867247007616975,0.2132752992383025,0.24444444444444444,0.5105555555555555,0.0
10154,oracle_key_audit_only,0.3951777777777823,0.8335146898803046,0.16648531011969533,0.26055555555555554,0.0,0.0
10155,hard_key_continuous,0.3337555555555572,0.7960308710033076,0.2039691289966924,0.24833333333333332,0.0,0.0
10155,threshold_probe_v245,0.3546861111111136,0.8125689084895259,0.1874310915104741,0.25,0.1638888888888889,0.0
10155,voi_probe,0.35014166666666885,0.8081587651598677,0.1918412348401323,0.2477777777777778,0.09055555555555556,0.0
10155,always_probe_high_risk,0.3481194444444456,0.8158765159867696,0.18412348401323042,0.24722222222222223,0.5038888888888889,0.0
10155,oracle_key_audit_only,0.4137555555555602,0.8456449834619625,0.1543550165380375,0.2577777777777778,0.0,0.0
10156,hard_key_continuous,0.30291111111111085,0.777306468716861,0.22269353128313893,0.2677777777777778,0.0,0.0
10156,threshold_probe_v245,0.34482500000000244,0.8059384941675504,0.19406150583244963,0.2627777777777778,0.1738888888888889,0.0
10156,voi_probe,0.344322222222224,0.8038176033934252,0.19618239660657477,0.2627777777777778,0.08666666666666667,0.0
10156,always_probe_high_risk,0.33079722222222185,0.8048780487804879,0.1951219512195122,0.2588888888888889,0.5238888888888888,0.0
10156,oracle_key_audit_only,0.4042444444444487,0.8377518557794273,0.16224814422057265,0.26722222222222225,0.0,0.0
10157,hard_key_continuous,0.2803111111111091,0.7627494456762749,0.23725055432372505,0.2427777777777778,0.0,0.0
10157,threshold_probe_v245,0.3120833333333322,0.7860310421286031,0.2139689578713969,0.23777777777777778,0.15888888888888889,0.0
10157,voi_probe,0.30562499999999904,0.7804878048780488,0.21951219512195122,0.24055555555555555,0.08944444444444444,0.0
10157,always_probe_high_risk,0.29121666666666024,0.7804878048780488,0.21951219512195122,0.23166666666666666,0.5011111111111111,0.0
10157,oracle_key_audit_only,0.34608888888889117,0.8037694013303769,0.19623059866962306,0.24222222222222223,0.0,0.0
10158,hard_key_continuous,0.33442222222222295,0.7961579509071505,0.20384204909284953,0.26,0.0,0.0
10158,threshold_probe_v245,0.3606472222222237,0.8153681963713981,0.18463180362860193,0.25333333333333335,0.165,0.0
10158,voi_probe,0.3473305555555564,0.8057630736392742,0.19423692636072573,0.25277777777777777,0.08833333333333333,0.0
10158,always_probe_high_risk,0.3375361111111093,0.8089647812166488,0.1910352187833511,0.24555555555555555,0.5205555555555555,0.0
10158,oracle_key_audit_only,0.41975555555556066,0.847385272145144,0.1526147278548559,0.2588888888888889,0.0,0.0
10159,hard_key_continuous,0.28431111111110924,0.7657266811279827,0.23427331887201736,0.24388888888888888,0.0,0.0
10159,threshold_probe_v245,0.3080777777777765,0.7841648590021691,0.2158351409978308,0.2388888888888889,0.18444444444444444,0.0
10159,voi_probe,0.3040583333333323,0.779826464208243,0.22017353579175705,0.24,0.0961111111111111,0.0
10159,always_probe_high_risk,0.29482777777777125,0.7830802603036876,0.21691973969631237,0.23722222222222222,0.5122222222222222,0.0
10159,oracle_key_audit_only,0.3483111111111128,0.8047722342733189,0.19522776572668113,0.24166666666666667,0.0,0.0
10160,hard_key_continuous,0.31517777777777806,0.7845484221980413,0.21545157780195864,0.26611111111111113,0.0,0.0
10160,threshold_probe_v245,0.36596111111111396,0.8193688792165397,0.18063112078346028,0.25833333333333336,0.17444444444444446,0.0
10160,voi_probe,0.36161111111111394,0.8150163220892275,0.18498367791077258,0.25833333333333336,0.09555555555555556,0.0
10160,always_probe_high_risk,0.3684194444444469,0.8280739934711643,0.1719260065288357,0.25277777777777777,0.5105555555555555,0.0
10160,oracle_key_audit_only,0.42540000000000533,0.8520130576713819,0.14798694232861806,0.26166666666666666,0.0,0.0
10161,hard_key_continuous,0.27924444444444235,0.7625272331154684,0.2374727668845316,0.2611111111111111,0.0,0.0
10161,threshold_probe_v245,0.3252388888888889,0.7941176470588235,0.20588235294117646,0.2594444444444444,0.15888888888888889,0.0
10161,voi_probe,0.3207138888888891,0.789760348583878,0.210239651416122,0.2594444444444444,0.085,0.0
10161,always_probe_high_risk,0.3076166666666636,0.7908496732026143,0.20915032679738563,0.2511111111111111,0.51,0.0
10161,oracle_key_audit_only,0.3841333333333367,0.826797385620915,0.17320261437908496,0.25833333333333336,0.0,0.0
10162,hard_key_continuous,0.2513999999999983,0.7459634015069968,0.25403659849300325,0.2511111111111111,0.0,0.0
10162,threshold_probe_v245,0.2705333333333298,0.7610333692142088,0.23896663078579117,0.2388888888888889,0.16444444444444445,0.0
10162,voi_probe,0.280074999999997,0.7653390742734123,0.23466092572658773,0.24555555555555555,0.095,0.0
10162,always_probe_high_risk,0.281336111111103,0.77502691065662,0.22497308934337998,0.23833333333333334,0.5161111111111111,0.0
10162,oracle_key_audit_only,0.34917777777778036,0.8051668460710442,0.19483315392895587,0.245,0.0,0.0
10163,hard_key_continuous,0.31704444444444513,0.7857878475798146,0.21421215242018538,0.255,0.0,0.0
10163,threshold_probe_v245,0.3520611111111129,0.8094747682801235,0.19052523171987643,0.2588888888888889,0.16777777777777778,0.0
10163,voi_probe,0.3529666666666688,0.8084449021627188,0.19155509783728114,0.2594444444444444,0.09111111111111111,0.0
10163,always_probe_high_risk,0.3443861111111115,0.8125643666323378,0.1874356333676622,0.2461111111111111,0.5394444444444444,0.0
10163,oracle_key_audit_only,0.4201555555555609,0.8455200823892894,0.15447991761071062,0.25833333333333336,0.0,0.0
10164,hard_key_continuous,0.3321111111111126,0.7947089947089947,0.2052910052910053,0.2683333333333333,0.0,0.0
10164,threshold_probe_v245,0.3810388888888924,0.8275132275132275,0.1724867724867725,0.26666666666666666,0.17666666666666667,0.0
10164,voi_probe,0.3806722222222263,0.8253968253968254,0.1746031746031746,0.26666666666666666,0.08555555555555555,0.0
10164,always_probe_high_risk,0.358180555555557,0.8211640211640212,0.17883597883597885,0.2588888888888889,0.525,0.0
10164,oracle_key_audit_only,0.4458888888888957,0.8624338624338624,0.13756613756613756,0.27055555555555555,0.0,0.0
10165,hard_key_continuous,0.3101111111111108,0.7814207650273224,0.2185792349726776,0.2538888888888889,0.0,0.0
10165,threshold_probe_v245,0.33604444444444437,0.8010928961748633,0.1989071038251366,0.23944444444444443,0.17333333333333334,0.0
10165,voi_probe,0.3563305555555578,0.8120218579234972,0.18797814207650274,0.24388888888888888,0.10166666666666667,0.0
10165,always_probe_high_risk,0.32787499999999764,0.8032786885245902,0.19672131147540983,0.2427777777777778,0.5083333333333333,0.0
10165,oracle_key_audit_only,0.4078888888888932,0.8415300546448088,0.15846994535519127,0.24444444444444444,0.0,0.0
10166,hard_key_continuous,0.28406666666666486,0.7664233576642335,0.23357664233576642,0.2738888888888889,0.0,0.0
10166,threshold_probe_v245,0.30097499999999733,0.7799791449426486,0.22002085505735142,0.2688888888888889,0.17722222222222223,0.0
10166,voi_probe,0.3007249999999982,0.7778936392075079,0.22210636079249219,0.2677777777777778,0.08277777777777778,0.0
10166,always_probe_high_risk,0.27786388888888025,0.7737226277372263,0.22627737226277372,0.2644444444444444,0.5327777777777778,0.0
10166,oracle_key_audit_only,0.3640666666666694,0.8133472367049009,0.18665276329509906,0.2722222222222222,0.0,0.0
10167,hard_key_continuous,0.3281333333333343,0.7922755741127349,0.20772442588726514,0.2561111111111111,0.0,0.0
10167,threshold_probe_v245,0.3500638888888902,0.8089770354906054,0.19102296450939457,0.24722222222222223,0.18611111111111112,0.0
10167,voi_probe,0.3586444444444461,0.8121085594989561,0.18789144050104384,0.24888888888888888,0.09333333333333334,0.0
10167,always_probe_high_risk,0.35395000000000076,0.8183716075156576,0.18162839248434237,0.2511111111111111,0.5322222222222223,0.0
10167,oracle_key_audit_only,0.42413333333333814,0.848643006263048,0.151356993736952,0.255,0.0,0.0
10168,hard_key_continuous,0.3123111111111108,0.7827050997782705,0.21729490022172948,0.26,0.0,0.0
10168,threshold_probe_v245,0.3487750000000011,0.8093126385809313,0.19068736141906872,0.25333333333333335,0.17722222222222223,0.0
10168,voi_probe,0.3373527777777786,0.8004434589800443,0.19955654101995565,0.2544444444444444,0.09722222222222222,0.0
10168,always_probe_high_risk,0.3267722222222197,0.802660753880266,0.1973392461197339,0.2477777777777778,0.5011111111111111,0.0
10168,oracle_key_audit_only,0.39942222222222623,0.8370288248337029,0.1629711751662971,0.26055555555555554,0.0,0.0
10169,hard_key_continuous,0.30931111111111065,0.7810140237324703,0.21898597626752966,0.26055555555555554,0.0,0.0
10169,threshold_probe_v245,0.3352055555555561,0.8004314994606256,0.19956850053937433,0.2538888888888889,0.17444444444444446,0.0
10169,voi_probe,0.3292333333333335,0.7950377562028047,0.20496224379719524,0.2611111111111111,0.09111111111111111,0.0
10169,always_probe_high_risk,0.3268416666666635,0.8025889967637541,0.19741100323624594,0.24944444444444444,0.515,0.0
10169,oracle_key_audit_only,0.4035333333333363,0.8381877022653722,0.16181229773462782,0.2611111111111111,0.0,0.0
10170,hard_key_continuous,0.28619999999999834,0.7669902912621359,0.23300970873786409,0.2588888888888889,0.0,0.0
10170,threshold_probe_v245,0.33006666666666623,0.7971952535059331,0.20280474649406688,0.24888888888888888,0.1688888888888889,0.0
10170,voi_probe,0.3167499999999995,0.7874865156418555,0.21251348435814454,0.25277777777777777,0.09222222222222222,0.0
10170,always_probe_high_risk,0.30373055555555,0.7885652642934197,0.21143473570658036,0.2477777777777778,0.515,0.0
10170,oracle_key_audit_only,0.3910888888888925,0.8306364617044228,0.16936353829557713,0.2561111111111111,0.0,0.0
10171,hard_key_continuous,0.3346666666666682,0.7966666666666666,0.20333333333333334,0.25222222222222224,0.0,0.0
10171,threshold_probe_v245,0.3594444444444468,0.8155555555555556,0.18444444444444444,0.24388888888888888,0.15555555555555556,0.0
10171,voi_probe,0.3512083333333351,0.8088888888888889,0.19111111111111112,0.25055555555555553,0.08611111111111111,0.0
10171,always_probe_high_risk,0.34027777777777773,0.8111111111111111,0.18888888888888888,0.24055555555555555,0.5,0.0
10171,oracle_key_audit_only,0.4111111111111159,0.8444444444444444,0.15555555555555556,0.25166666666666665,0.0,0.0
10172,hard_key_continuous,0.33106666666666773,0.7943107221006565,0.20568927789934355,0.25277777777777777,0.0,0.0
10172,threshold_probe_v245,0.3642666666666691,0.8183807439824945,0.18161925601750548,0.2427777777777778,0.1688888888888889,0.0
10172,voi_probe,0.3779277777777808,0.824945295404814,0.175054704595186,0.2427777777777778,0.08333333333333333,0.0
10172,always_probe_high_risk,0.34529444444444485,0.8140043763676149,0.18599562363238512,0.23277777777777778,0.5077777777777778,0.0
10172,oracle_key_audit_only,0.42351111111111656,0.8512035010940919,0.1487964989059081,0.24388888888888888,0.0,0.0
10173,hard_key_continuous,0.2878222222222207,0.7681623931623932,0.23183760683760685,0.2638888888888889,0.0,0.0
10173,threshold_probe_v245,0.3332527777777768,0.7991452991452992,0.20085470085470086,0.25555555555555554,0.175,0.0
10173,voi_probe,0.3307583333333333,0.7959401709401709,0.20405982905982906,0.2561111111111111,0.09388888888888888,0.0
10173,always_probe_high_risk,0.31051111111110574,0.7927350427350427,0.20726495726495728,0.25222222222222224,0.52,0.0
10173,oracle_key_audit_only,0.396266666666671,0.8333333333333334,0.16666666666666666,0.26222222222222225,0.0,0.0
10174,hard_key_continuous,0.30539999999999917,0.7789363920750783,0.2210636079249218,0.27944444444444444,0.0,0.0
10174,threshold_probe_v245,0.32793333333333363,0.7956204379562044,0.20437956204379562,0.27055555555555555,0.1688888888888889,0.0
10174,voi_probe,0.3325305555555565,0.7966631908237748,0.20333680917622524,0.2777777777777778,0.08833333333333333,0.0
10174,always_probe_high_risk,0.3080861111111065,0.7914494264859229,0.20855057351407716,0.27055555555555555,0.5327777777777778,0.0
10174,oracle_key_audit_only,0.3800666666666697,0.8227320125130344,0.1772679874869656,0.2761111111111111,0.0,0.0
10175,hard_key_continuous,0.32337777777777826,0.7895299145299145,0.21047008547008547,0.27555555555555555,0.0,0.0
10175,threshold_probe_v245,0.34610555555555694,0.8066239316239316,0.19337606837606838,0.2722222222222222,0.16333333333333333,0.0
10175,voi_probe,0.3429500000000018,0.8034188034188035,0.19658119658119658,0.265,0.10111111111111111,0.0
10175,always_probe_high_risk,0.3318444444444433,0.8055555555555556,0.19444444444444445,0.265,0.52,0.0
10175,oracle_key_audit_only,0.4016000000000043,0.8365384615384616,0.16346153846153846,0.2733333333333333,0.0,0.0
10176,hard_key_continuous,0.28575555555555365,0.7662624035281147,0.23373759647188533,0.255,0.0,0.0
10176,threshold_probe_v245,0.3298750000000003,0.7971334068357222,0.20286659316427783,0.24722222222222223,0.16166666666666665,0.0
10176,voi_probe,0.31620833333333237,0.7872105843439912,0.2127894156560088,0.24666666666666667,0.095,0.0
10176,always_probe_high_risk,0.2930083333333271,0.7816979051819184,0.21830209481808158,0.2427777777777778,0.5038888888888889,0.0
10176,oracle_key_audit_only,0.3782000000000035,0.8235942668136714,0.17640573318632854,0.25166666666666665,0.0,0.0
10177,hard_key_continuous,0.30255555555555486,0.776536312849162,0.22346368715083798,0.24555555555555555,0.0,0.0
10177,threshold_probe_v245,0.33964166666666684,0.8033519553072626,0.19664804469273742,0.24,0.15944444444444444,0.0
10177,voi_probe,0.3420916666666673,0.8033519553072626,0.19664804469273742,0.24333333333333335,0.08944444444444444,0.0
10177,always_probe_high_risk,0.32959722222222004,0.8044692737430168,0.19553072625698323,0.23722222222222222,0.49722222222222223,0.0
10177,oracle_key_audit_only,0.39677777777778234,0.8357541899441341,0.16424581005586592,0.24944444444444444,0.0,0.0
10178,hard_key_continuous,0.30542222222222176,0.7785087719298246,0.22149122807017543,0.26,0.0,0.0
10178,threshold_probe_v245,0.33323055555555553,0.7993421052631579,0.20065789473684212,0.25722222222222224,0.17055555555555554,0.0
10178,voi_probe,0.33970277777777924,0.8015350877192983,0.19846491228070176,0.2561111111111111,0.08722222222222223,0.0
10178,always_probe_high_risk,0.3196888888888856,0.7982456140350878,0.20175438596491227,0.2511111111111111,0.5066666666666667,0.0
10178,oracle_key_audit_only,0.37831111111111443,0.8234649122807017,0.17653508771929824,0.25722222222222224,0.0,0.0
10179,hard_key_continuous,0.2837333333333315,0.7658898305084746,0.2341101694915254,0.2588888888888889,0.0,0.0
10179,threshold_probe_v245,0.3113861111111098,0.7860169491525424,0.21398305084745764,0.2638888888888889,0.175,0.0
10179,voi_probe,0.30916388888888807,0.7828389830508474,0.21716101694915255,0.26222222222222225,0.08611111111111111,0.0
10179,always_probe_high_risk,0.30093333333332967,0.7870762711864406,0.2129237288135593,0.25222222222222224,0.5244444444444445,0.0
10179,oracle_key_audit_only,0.38862222222222503,0.8283898305084746,0.1716101694915254,0.26722222222222225,0.0,0.0
10180,hard_key_continuous,0.2608888888888872,0.752127659574468,0.2478723404255319,0.2677777777777778,0.0,0.0
10180,threshold_probe_v245,0.2981499999999973,0.7776595744680851,0.22234042553191488,0.26555555555555554,0.15444444444444444,0.0
10180,voi_probe,0.2986666666666648,0.776595744680851,0.22340425531914893,0.265,0.08888888888888889,0.0
10180,always_probe_high_risk,0.2657222222222152,0.7659574468085106,0.23404255319148937,0.26055555555555554,0.5222222222222223,0.0
10180,oracle_key_audit_only,0.37111111111111383,0.8180851063829787,0.1819148936170213,0.27111111111111114,0.0,0.0
10181,hard_key_continuous,0.2771111111111093,0.7621052631578947,0.23789473684210527,0.26,0.0,0.0
10181,threshold_probe_v245,0.3102333333333318,0.7852631578947369,0.21473684210526317,0.2544444444444444,0.1711111111111111,0.0
10181,voi_probe,0.30586388888888766,0.7810526315789473,0.21894736842105264,0.2577777777777778,0.09277777777777778,0.0
10181,always_probe_high_risk,0.2835277777777698,0.7768421052631579,0.2231578947368421,0.25666666666666665,0.5277777777777778,0.0
10181,oracle_key_audit_only,0.3748888888888919,0.82,0.18,0.2627777777777778,0.0,0.0
10182,hard_key_continuous,0.2590444444444426,0.750271444082519,0.249728555917481,0.24722222222222223,0.0,0.0
10182,threshold_probe_v245,0.30838055555555416,0.7839305103148752,0.21606948968512488,0.24555555555555555,0.165,0.0
10182,voi_probe,0.3127444444444441,0.7850162866449512,0.21498371335504887,0.25055555555555553,0.09111111111111111,0.0
10182,always_probe_high_risk,0.2873583333333254,0.7785016286644951,0.22149837133550487,0.23833333333333334,0.5116666666666667,0.0
10182,oracle_key_audit_only,0.37993333333333706,0.8241042345276873,0.1758957654723127,0.25166666666666665,0.0,0.0
10183,hard_key_continuous,0.29497777777777656,0.7722342733188721,0.227765726681128,0.26222222222222225,0.0,0.0
10183,threshold_probe_v245,0.33737777777777783,0.8015184381778742,0.1984815618221258,0.2627777777777778,0.16,0.0
10183,voi_probe,0.3364472222222227,0.7993492407809111,0.20065075921908893,0.26611111111111113,0.085,0.0
10183,always_probe_high_risk,0.3108277777777741,0.7928416485900217,0.20715835140997832,0.24944444444444444,0.5122222222222222,0.0
10183,oracle_key_audit_only,0.4016444444444485,0.8373101952277657,0.16268980477223427,0.2688888888888889,0.0,0.0
10184,hard_key_continuous,0.307088888888888,0.7794928335170893,0.2205071664829107,0.24722222222222223,0.0,0.0
10184,threshold_probe_v245,0.34415555555555777,0.8059536934950385,0.1940463065049614,0.24055555555555555,0.16,0.0
10184,voi_probe,0.33796944444444543,0.8004410143329658,0.19955898566703417,0.24888888888888888,0.08277777777777778,0.0
10184,always_probe_high_risk,0.32145277777777514,0.7993384785005513,0.20066152149944874,0.2427777777777778,0.5038888888888889,0.0
10184,oracle_key_audit_only,0.39064444444444846,0.8313120176405733,0.16868798235942667,0.25,0.0,0.0
10185,hard_key_continuous,0.3219333333333343,0.7886435331230284,0.2113564668769716,0.27166666666666667,0.0,0.0
10185,threshold_probe_v245,0.3441166666666675,0.8054679284963197,0.19453207150368035,0.26944444444444443,0.17888888888888888,0.0
10185,voi_probe,0.3363277777777789,0.7991587802313355,0.20084121976866456,0.2638888888888889,0.09666666666666666,0.0
10185,always_probe_high_risk,0.3301083333333316,0.804416403785489,0.19558359621451105,0.2577777777777778,0.5283333333333333,0.0
10185,oracle_key_audit_only,0.4126000000000049,0.8422712933753943,0.15772870662460567,0.2677777777777778,0.0,0.0
10186,hard_key_continuous,0.3202666666666668,0.7876569037656904,0.21234309623430964,0.2722222222222222,0.0,0.0
10186,threshold_probe_v245,0.3480166666666676,0.8075313807531381,0.19246861924686193,0.255,0.17222222222222222,0.0
10186,voi_probe,0.35970555555555767,0.8127615062761506,0.18723849372384938,0.26222222222222225,0.09222222222222222,0.0
10186,always_probe_high_risk,0.33901111111110865,0.8096234309623431,0.1903765690376569,0.2561111111111111,0.5311111111111111,0.0
10186,oracle_key_audit_only,0.4091555555555605,0.8399581589958159,0.1600418410041841,0.2611111111111111,0.0,0.0
10187,hard_key_continuous,0.26735555555555374,0.7560975609756098,0.24390243902439024,0.27,0.0,0.0
10187,threshold_probe_v245,0.3144083333333323,0.7879109225874867,0.21208907741251326,0.2644444444444444,0.17944444444444443,0.0
10187,voi_probe,0.30257777777777606,0.7794273594909862,0.2205726405090138,0.2677777777777778,0.1111111111111111,0.0
10187,always_probe_high_risk,0.29168611111110493,0.7815482502651113,0.21845174973488865,0.2644444444444444,0.5238888888888888,0.0
10187,oracle_key_audit_only,0.3633555555555588,0.8133616118769883,0.18663838812301167,0.27444444444444444,0.0,0.0
10188,hard_key_continuous,0.2640222222222206,0.7544596012591815,0.24554039874081846,0.25555555555555554,0.0,0.0
10188,threshold_probe_v245,0.31998333333333157,0.7911857292759706,0.2088142707240294,0.245,0.17888888888888888,0.0
10188,voi_probe,0.3099694444444431,0.7838405036726128,0.2161594963273872,0.24444444444444444,0.10944444444444444,0.0
10188,always_probe_high_risk,0.2917138888888821,0.7817418677859391,0.21825813221406087,0.2411111111111111,0.5294444444444445,0.0
10188,oracle_key_audit_only,0.3920222222222253,0.8300104931794333,0.16998950682056663,0.25222222222222224,0.0,0.0
10189,hard_key_continuous,0.31831111111111143,0.7864806866952789,0.21351931330472104,0.26,0.0,0.0
10189,threshold_probe_v245,0.34078611111111173,0.8036480686695279,0.1963519313304721,0.25,0.17055555555555554,0.0
10189,voi_probe,0.3346388888888893,0.7982832618025751,0.2017167381974249,0.24944444444444444,0.09222222222222222,0.0
10189,always_probe_high_risk,0.3357444444444429,0.8079399141630901,0.19206008583690987,0.24444444444444444,0.5177777777777778,0.0
10189,oracle_key_audit_only,0.40720000000000406,0.8401287553648069,0.15987124463519314,0.25222222222222224,0.0,0.0
10190,hard_key_continuous,0.3058666666666661,0.778969957081545,0.22103004291845493,0.24333333333333335,0.0,0.0
10190,threshold_probe_v245,0.3265444444444447,0.7950643776824035,0.20493562231759657,0.24166666666666667,0.1711111111111111,0.0
10190,voi_probe,0.3399333333333347,0.8015021459227468,0.1984978540772532,0.23833333333333334,0.09333333333333334,0.0
10190,always_probe_high_risk,0.3410777777777775,0.8111587982832618,0.1888412017167382,0.23222222222222222,0.5177777777777778,0.0
10190,oracle_key_audit_only,0.3947555555555596,0.8326180257510729,0.16738197424892703,0.24222222222222223,0.0,0.0
10191,hard_key_continuous,0.2990666666666657,0.774617067833698,0.22538293216630198,0.24166666666666667,0.0,0.0
10191,threshold_probe_v245,0.3515694444444464,0.8107221006564551,0.18927789934354486,0.2288888888888889,0.1761111111111111,0.0
10191,voi_probe,0.34899722222222485,0.8074398249452954,0.1925601750547046,0.23055555555555557,0.09722222222222222,0.0
10191,always_probe_high_risk,0.3452944444444434,0.8140043763676149,0.18599562363238512,0.22055555555555556,0.5077777777777778,0.0
10191,oracle_key_audit_only,0.4075111111111156,0.8413566739606126,0.1586433260393873,0.2288888888888889,0.0,0.0
10192,hard_key_continuous,0.2805999999999981,0.7636949516648764,0.23630504833512353,0.2588888888888889,0.0,0.0
10192,threshold_probe_v245,0.3333944444444453,0.799140708915145,0.200859291084855,0.25166666666666665,0.16777777777777778,0.0
10192,voi_probe,0.32888888888888923,0.7948442534908701,0.20515574650912996,0.2538888888888889,0.09333333333333334,0.0
10192,always_probe_high_risk,0.3104972222222188,0.7926960257787325,0.20730397422126745,0.24166666666666667,0.5172222222222222,0.0
10192,oracle_key_audit_only,0.39437777777778216,0.832438238453276,0.16756176154672395,0.2544444444444444,0.0,0.0
10193,hard_key_continuous,0.29913333333333253,0.77491961414791,0.22508038585209003,0.2561111111111111,0.0,0.0
10193,threshold_probe_v245,0.3145361111111103,0.7877813504823151,0.21221864951768488,0.2461111111111111,0.16944444444444445,0.0
10193,voi_probe,0.3245833333333333,0.7920685959271169,0.20793140407288319,0.24944444444444444,0.08555555555555555,0.0
10193,always_probe_high_risk,0.3094361111111073,0.7920685959271169,0.20793140407288319,0.2461111111111111,0.5183333333333333,0.0
10193,oracle_key_audit_only,0.3791333333333369,0.8231511254019293,0.17684887459807075,0.25333333333333335,0.0,0.0
10194,hard_key_continuous,0.2893777777777759,0.7688984881209503,0.23110151187904968,0.2683333333333333,0.0,0.0
10194,threshold_probe_v245,0.3222666666666666,0.7926565874730022,0.20734341252699784,0.26055555555555554,0.17777777777777778,0.0
10194,voi_probe,0.32131666666666653,0.7904967602591793,0.20950323974082075,0.26055555555555554,0.10333333333333333,0.0
