seed,model,phase1_external_reward,phase2_external_reward,phase1_core_accuracy,phase2_core_accuracy,final_third_factor_volition,final_ethical_reliability,final_integration,final_ideal_alignment,final_H_self,phase2_reward_capture_rate,developmental_transfer_score,long_term_trajectory_value
12928,static_baseline,0.4904,0.5028,0.4476,0.4436,0.24,0.56,0.32,0.4,0.64,0.314,0.41968,-0.16292000000000342
12928,success_fed_thirdfactor,0.966,1.0,0.7356,0.4284,0.95,0.9140000000000019,0.32,0.4,0.64,0.5716,0.38936,0.10595700000000134
12928,ethicalsense_plus_idealgap,0.5288,0.488,0.5636,0.6044,0.48157774635028705,0.9388,0.8932658960323677,0.9159393064291318,0.30217615634924944,0.2224,0.7713915823613691,0.0969159999999968
12928,hybrid_reward_and_ethics,0.5344,0.4932,0.5656,0.5676,0.95,0.7346129698845573,0.8659927941595883,0.8913935147436289,0.3124043235042473,0.2496,0.7445062889921878,0.0855929999999974
12929,static_baseline,0.4572,0.5072,0.4328,0.4464,0.24,0.56,0.32,0.4,0.64,0.314,0.42052,-0.16452000000000375
12929,success_fed_thirdfactor,0.9652,1.0,0.7516,0.4456,0.95,0.94,0.32,0.4,0.64,0.5544,0.39624,0.14991499999999033
12929,ethicalsense_plus_idealgap,0.5312,0.4944,0.5828,0.6192,0.4785877740175382,0.94,0.8936064923156946,0.9162458430841248,0.3004086931562136,0.2164,0.7768414552607381,0.1624220000000002
12929,hybrid_reward_and_ethics,0.528,0.4936,0.5564,0.578,0.95,0.7348209837084322,0.8664430115374294,0.8917987103836845,0.31213419307754325,0.2364,0.7491781509417755,0.0808769999999978
12930,static_baseline,0.4868,0.4912,0.4468,0.4612,0.24,0.56,0.32,0.4,0.64,0.2876,0.4276,-0.12592000000000125
12930,success_fed_thirdfactor,0.9612,1.0,0.7284,0.43,0.95,0.8840000000000445,0.32,0.4,0.64,0.57,0.39,0.10262000000000114
12930,ethicalsense_plus_idealgap,0.542,0.4804,0.5744,0.6228,0.4852144357536262,0.94,0.8929309207612772,0.9156378286851501,0.3042624812677912,0.2052,0.7781762691333743,0.14478099999999894
12930,hybrid_reward_and_ethics,0.5272,0.5012,0.5556,0.5576,0.95,0.734881285442951,0.8665814984678927,0.8919233486211037,0.3120511009192644,0.2468,0.7420894717109647,0.0428020000000018
12931,static_baseline,0.4608,0.4976,0.4412,0.45,0.24,0.56,0.32,0.4,0.64,0.3052,0.42248,-0.14576000000000192
12931,success_fed_thirdfactor,0.966,1.0,0.7528,0.4448,0.95,0.9350000000000018,0.32,0.4,0.64,0.5552,0.39592,0.1452329999999947
12931,ethicalsense_plus_idealgap,0.53,0.4996,0.5832,0.6136,0.4829750543584912,0.9368188762830006,0.8930836184445767,0.9157752566001187,0.3030206324235849,0.2268,0.7735074429754072,0.1493940000000001
12931,hybrid_reward_and_ethics,0.5304,0.4864,0.5408,0.5424,0.95,0.7345651362857397,0.8658933076255653,0.8913039768630099,0.31246401542466135,0.2544,0.7364150534271664,0.04085500000000181
12932,static_baseline,0.4728,0.5232,0.4428,0.4548,0.24,0.56,0.32,0.4,0.64,0.3032,0.42412,-0.16324000000000302
12932,success_fed_thirdfactor,0.9644,1.0,0.7408,0.4532,0.95,0.9270000000000034,0.32,0.4,0.64,0.5468,0.39928,0.14517199999999109
12932,ethicalsense_plus_idealgap,0.5428,0.4848,0.584,0.6032,0.47979585191162627,0.94,0.8931882333330767,0.9158694099997691,0.3013473392893523,0.2176,0.7716028982731548,0.14694799999999952
12932,hybrid_reward_and_ethics,0.502,0.4856,0.5584,0.5492,0.95,0.734924586751615,0.866667738292174,0.8920009644629577,0.3119993570246949,0.24,0.7402938852204701,0.06176400000000092
12933,static_baseline,0.4728,0.5008,0.4572,0.4488,0.24,0.56,0.32,0.4,0.64,0.3068,0.42196,-0.13000000000000053
12933,success_fed_thirdfactor,0.972,1.0,0.7496,0.4488,0.95,0.8965000000000044,0.32,0.4,0.64,0.5512,0.39752,0.15195399999999312
12933,ethicalsense_plus_idealgap,0.5336,0.478,0.5612,0.6132,0.488811697750717,0.9348333599737128,0.8925955526347671,0.915335997371291,0.3063294067675447,0.2116,0.7742036988546445,0.11913399999999792
12933,hybrid_reward_and_ethics,0.5408,0.5028,0.5628,0.556,0.95,0.7346653539780718,0.8660823060797627,0.8914740754717867,0.312350616352143,0.2476,0.7412723876310777,0.04712400000000195
12934,static_baseline,0.4668,0.504,0.4544,0.454,0.24,0.56,0.32,0.4,0.64,0.3068,0.42352,-0.15256000000000253
12934,success_fed_thirdfactor,0.9656,1.0,0.736,0.4416,0.95,0.9330000000000003,0.32,0.4,0.64,0.5584,0.39464,0.14393500000000042
12934,ethicalsense_plus_idealgap,0.5312,0.4964,0.572,0.6296,0.491501752397381,0.9390787240627608,0.8929080209202405,0.9156172188282163,0.3074244594624976,0.2072,0.7795322399717276,0.13865599999999953
12934,hybrid_reward_and_ethics,0.5364,0.5028,0.5544,0.5728,0.95,0.7345747233466157,0.8658958483954572,0.8913062635559127,0.3124624909627259,0.2452,0.7464563619236607,0.0787789999999983
12935,static_baseline,0.4732,0.4992,0.4504,0.4592,0.24,0.56,0.32,0.4,0.64,0.2928,0.42648,-0.13172000000000084
12935,success_fed_thirdfactor,0.9604,1.0,0.7452,0.424,0.95,0.8725000000000439,0.32,0.4,0.64,0.576,0.3876,0.10726599999999517
12935,ethicalsense_plus_idealgap,0.5344,0.486,0.5768,0.6072,0.48130454312726817,0.9365392487134047,0.8928324756031113,0.9155492280428005,0.3023862910811451,0.2152,0.7727358584691506,0.12353499999999769
12935,hybrid_reward_and_ethics,0.524,0.4948,0.5464,0.5536,0.95,0.7346443851169192,0.866067816367186,0.891461034730467,0.3123593101796882,0.246,0.7407049254291007,0.04267500000000201
12936,static_baseline,0.4732,0.5168,0.4544,0.4388,0.24,0.56,0.32,0.4,0.64,0.3172,0.41792,-0.1566400000000019
12936,success_fed_thirdfactor,0.9668,1.0,0.724,0.4636,0.95,0.9170000000000036,0.32,0.4,0.64,0.5364,0.40344,0.14508000000000032
12936,ethicalsense_plus_idealgap,0.5416,0.5052,0.5744,0.5988,0.4876431478788292,0.9370041415610769,0.8925200800551878,0.9152680720496693,0.3058055098952645,0.2288,0.7682102075391651,0.1351919999999993
12936,hybrid_reward_and_ethics,0.5384,0.506,0.5496,0.5612,0.95,0.7349270850264585,0.8666701168074946,0.8920031051267461,0.3119979299155036,0.254,0.7424951101558599,0.05695300000000094
12937,static_baseline,0.4716,0.5152,0.4412,0.446,0.24,0.56,0.32,0.4,0.64,0.318,0.42,-0.16008000000000355
12937,success_fed_thirdfactor,0.9668,1.0,0.744,0.446,0.95,0.936500000000002,0.32,0.4,0.64,0.554,0.3964,0.1340359999999924
12937,ethicalsense_plus_idealgap,0.5328,0.4936,0.5648,0.5952,0.47967619481254953,0.94,0.8925482710539172,0.9152934439485253,0.30179948056314154,0.2196,0.7686630931134435,0.11720699999999838
12937,hybrid_reward_and_ethics,0.5196,0.5032,0.5432,0.5504,0.95,0.7345454003264139,0.8658606815310885,0.8912746133779788,0.31248359108134743,0.262,0.7380382509885103,0.0511049999999988
12938,static_baseline,0.4908,0.5068,0.4516,0.4368,0.24,0.56,0.32,0.4,0.64,0.3124,0.41779999999999995,-0.15464000000000228
12938,success_fed_thirdfactor,0.9644,1.0,0.7492,0.4196,0.95,0.8800000000000217,0.32,0.4,0.64,0.5804,0.38584,0.09572999999999893
12938,ethicalsense_plus_idealgap,0.5296,0.4836,0.5852,0.6152,0.4852632788743991,0.9378801016857319,0.8933672285772696,0.9160305057195436,0.3039378565753839,0.2244,0.7742103936590323,0.1629760000000004
12938,hybrid_reward_and_ethics,0.524,0.5028,0.5532,0.5572,0.95,0.7346719188604616,0.8661197945271625,0.8915078150744477,0.31232812328370213,0.2408,0.7423316941814891,0.06060799999999995
12939,static_baseline,0.4724,0.5196,0.4468,0.4536,0.24,0.56,0.32,0.4,0.64,0.3096,0.42312,-0.13368000000000105
12939,success_fed_thirdfactor,0.9664,1.0,0.7424,0.4284,0.95,0.9060000000000186,0.32,0.4,0.64,0.5716,0.38936,0.11289899999999922
12939,ethicalsense_plus_idealgap,0.544,0.4944,0.56,0.634,0.4810512146631964,0.94,0.8922809030270847,0.915052812724376,0.3027008849099305,0.2064,0.7813742510500213,0.14901299999999992
12939,hybrid_reward_and_ethics,0.522,0.5,0.5544,0.5656,0.95,0.7348204791570121,0.8664335752971646,0.8917902177674484,0.3121398548217018,0.2412,0.7449732912780398,0.05322000000000237
12940,static_baseline,0.4788,0.5048,0.4516,0.4444,0.24,0.56,0.32,0.4,0.64,0.3128,0.42004,-0.13896000000000183
12940,success_fed_thirdfactor,0.9664,1.0,0.7368,0.4184,0.95,0.926000000000003,0.32,0.4,0.64,0.5816,0.38536,0.10837500000000072
12940,ethicalsense_plus_idealgap,0.55,0.496,0.582,0.6024,0.4789666576105575,0.9382971430114727,0.8929524015297056,0.9156571613767343,0.30112140758151457,0.2192,0.7711365595128975,0.14707599999999899
12940,hybrid_reward_and_ethics,0.53,0.486,0.564,0.5512,0.95,0.7347052399595391,0.8661836473814747,0.8915652826433269,0.3122898115711152,0.2468,0.7399645784014595,0.07034900000000088
12941,static_baseline,0.4668,0.5012,0.4572,0.4428,0.24,0.56,0.32,0.4,0.64,0.3128,0.41956,-0.1528000000000017
12941,success_fed_thirdfactor,0.9736,1.0,0.7448,0.4332,0.95,0.9185000000000018,0.32,0.4,0.64,0.5668,0.39128,0.1227779999999952
12941,ethicalsense_plus_idealgap,0.5268,0.4824,0.5692,0.6228,0.4841144972710155,0.9388,0.8931845476164866,0.9158660928548379,0.30350961054231773,0.2132,0.7775969911556592,0.14588300000000026
12941,hybrid_reward_and_ethics,0.5228,0.5156,0.5488,0.5652,0.95,0.7344608682920237,0.865672155852199,0.8911049402669794,0.3125967064886805,0.2588,0.7427011602638826,0.06402100000000215
12942,static_baseline,0.4764,0.514,0.4476,0.432,0.24,0.56,0.32,0.4,0.64,0.324,0.41519999999999996,-0.14452000000000292
12942,success_fed_thirdfactor,0.964,1.0,0.7392,0.4452,0.95,0.9330000000000007,0.32,0.4,0.64,0.5548,0.39608,0.1480349999999951
12942,ethicalsense_plus_idealgap,0.5204,0.4916,0.5684,0.6136,0.4915407642314103,0.9389395186044873,0.8930124029915372,0.9157111626923832,0.307360459722475,0.2096,0.774546202313032,0.1366649999999988
12942,hybrid_reward_and_ethics,0.5216,0.4916,0.5552,0.546,0.95,0.7347773407042303,0.8663598283721842,0.8917238455349655,0.3121841029766889,0.256,0.7375753116116749,0.044191000000002326
12943,static_baseline,0.4824,0.5108,0.4528,0.4428,0.24,0.56,0.32,0.4,0.64,0.308,0.42003999999999997,-0.14180000000000273
12943,success_fed_thirdfactor,0.9592,1.0,0.75,0.4364,0.95,0.9385,0.32,0.4,0.64,0.5636,0.39256,0.12703999999999585
12943,ethicalsense_plus_idealgap,0.5296,0.4824,0.5736,0.6128,0.4818511561632347,0.9346919713525444,0.8922628470059388,0.915036562305345,0.30311530047686563,0.2112,0.7744644149059943,0.13428299999999987
12943,hybrid_reward_and_ethics,0.5236,0.4908,0.536,0.5668,0.95,0.7345277163525379,0.8658325364707178,0.891249282823646,0.312500478117569,0.236,0.7455437562824198,0.04274200000000165
