seed,model,ethical_detection_accuracy,transformation_decision_accuracy,false_consolidation_rate,anti_core_capture_rate,overall_component_score
13420,ablate_ethicalsense,0.6245454545454545,0.7759090909090909,0.08454545454545455,0.09909090909090909,0.7903863636363636
13420,ablate_idealgap,0.7609090909090909,0.6295454545454545,0.08954545454545454,0.1009090909090909,0.7930909090909091
13420,ablate_shadow_validation,0.7645454545454545,0.7763636363636364,0.32136363636363635,0.09454545454545454,0.7742045454545454
13420,ablate_core_constraint,0.765,0.7822727272727272,0.09318181818181819,0.2609090909090909,0.7995909090909091
13421,full_loop,0.7922727272727272,0.7786363636363637,0.0959090909090909,0.09545454545454546,0.8392727272727272
13421,ablate_ethicalsense,0.6268181818181818,0.7836363636363637,0.10363636363636364,0.09227272727272727,0.7895909090909091
13421,ablate_idealgap,0.7709090909090909,0.6304545454545455,0.09318181818181819,0.09,0.7975909090909091
13421,ablate_shadow_validation,0.7645454545454545,0.7704545454545455,0.3418181818181818,0.09363636363636364,0.7677954545454545
13421,ablate_core_constraint,0.7672727272727272,0.7827272727272727,0.08681818181818182,0.25727272727272726,0.8027045454545454
13422,full_loop,0.7840909090909091,0.7772727272727272,0.09045454545454545,0.09318181818181819,0.8382954545454545
13422,ablate_ethicalsense,0.6213636363636363,0.7695454545454545,0.08681818181818182,0.09136363636363637,0.7888181818181818
13422,ablate_idealgap,0.7531818181818182,0.6372727272727273,0.09636363636363636,0.08772727272727272,0.7936363636363636
13422,ablate_shadow_validation,0.769090909090909,0.7622727272727273,0.32181818181818184,0.09136363636363637,0.7725681818181818
13422,ablate_core_constraint,0.7454545454545455,0.7663636363636364,0.09545454545454546,0.2740909090909091,0.7865454545454545
13423,full_loop,0.7827272727272727,0.7904545454545454,0.09681818181818182,0.09863636363636363,0.8385
13423,ablate_ethicalsense,0.6268181818181818,0.7809090909090909,0.08227272727272728,0.1040909090909091,0.7918863636363637
13423,ablate_idealgap,0.7745454545454545,0.6222727272727273,0.10363636363636364,0.10454545454545454,0.7911136363636364
13423,ablate_shadow_validation,0.7540909090909091,0.7818181818181819,0.3368181818181818,0.10045454545454545,0.7673863636363636
13423,ablate_core_constraint,0.7772727272727272,0.7859090909090909,0.08636363636363636,0.2731818181818182,0.8034318181818181
13424,full_loop,0.7936363636363636,0.8040909090909091,0.07863636363636364,0.09045454545454545,0.8513636363636363
13424,ablate_ethicalsense,0.6095454545454545,0.7863636363636364,0.11272727272727273,0.09,0.7832727272727272
13424,ablate_idealgap,0.7695454545454545,0.6318181818181818,0.09454545454545454,0.0890909090909091,0.7973636363636365
13424,ablate_shadow_validation,0.7681818181818182,0.7722727272727272,0.3104545454545454,0.09272727272727273,0.7773636363636363
13424,ablate_core_constraint,0.7686363636363637,0.7877272727272727,0.09772727272727273,0.25545454545454543,0.802
13425,full_loop,0.7790909090909091,0.7822727272727272,0.09954545454545455,0.08727272727272728,0.8369545454545454
13425,ablate_ethicalsense,0.635,0.7759090909090909,0.10363636363636364,0.08409090909090909,0.7917500000000001
13425,ablate_idealgap,0.7627272727272727,0.634090909090909,0.09181818181818181,0.09409090909090909,0.7955681818181818
13425,ablate_shadow_validation,0.7559090909090909,0.765,0.31636363636363635,0.08727272727272728,0.7714772727272727
13425,ablate_core_constraint,0.7577272727272727,0.7654545454545455,0.0959090909090909,0.2677272727272727,0.791159090909091
13426,full_loop,0.7768181818181819,0.7940909090909091,0.08727272727272728,0.09454545454545454,0.840840909090909
13426,ablate_ethicalsense,0.6077272727272728,0.7654545454545455,0.09772727272727273,0.09772727272727273,0.7797045454545455
13426,ablate_idealgap,0.7681818181818182,0.6113636363636363,0.10045454545454545,0.09227272727272727,0.7897272727272727
13426,ablate_shadow_validation,0.7754545454545455,0.7709090909090909,0.36,0.10318181818181818,0.7647272727272728
13426,ablate_core_constraint,0.7572727272727273,0.7968181818181819,0.09636363636363636,0.25772727272727275,0.8007500000000001
13427,full_loop,0.7863636363636364,0.7945454545454546,0.09818181818181818,0.08045454545454546,0.8439090909090909
13427,ablate_ethicalsense,0.6113636363636363,0.774090909090909,0.10545454545454545,0.095,0.7815681818181819
13427,ablate_idealgap,0.7554545454545455,0.6322727272727273,0.09181818181818181,0.09318181818181819,0.7931136363636364
13427,ablate_shadow_validation,0.7722727272727272,0.7913636363636364,0.34136363636363637,0.09636363636363636,0.7749090909090909
13427,ablate_core_constraint,0.7645454545454545,0.7790909090909091,0.105,0.24772727272727274,0.798340909090909
13428,full_loop,0.7809090909090909,0.7863636363636364,0.08772727272727272,0.08409090909090909,0.8421136363636363
13428,ablate_ethicalsense,0.6172727272727273,0.775,0.08545454545454545,0.09363636363636364,0.7888409090909091
13428,ablate_idealgap,0.7604545454545455,0.6427272727272727,0.08272727272727273,0.09136363636363637,0.7998636363636364
13428,ablate_shadow_validation,0.7595454545454545,0.7881818181818182,0.3440909090909091,0.09181818181818181,0.7705227272727273
13428,ablate_core_constraint,0.7668181818181818,0.7922727272727272,0.08681818181818182,0.24636363636363637,0.8071363636363637
13429,full_loop,0.7868181818181819,0.7809090909090909,0.09181818181818181,0.07818181818181819,0.8426818181818182
13429,ablate_ethicalsense,0.6122727272727273,0.7668181818181818,0.09954545454545455,0.08818181818181818,0.7828636363636364
13429,ablate_idealgap,0.7472727272727273,0.63,0.10272727272727272,0.08727272727272728,0.7885454545454545
13429,ablate_shadow_validation,0.7695454545454545,0.7663636363636364,0.34,0.09727272727272727,0.768
13429,ablate_core_constraint,0.7468181818181818,0.7854545454545454,0.08636363636363636,0.24954545454545454,0.7989090909090908
13430,full_loop,0.7795454545454545,0.7731818181818182,0.09,0.09045454545454545,0.8365681818181818
13430,ablate_ethicalsense,0.6190909090909091,0.7681818181818182,0.085,0.10318181818181818,0.7858863636363637
13430,ablate_idealgap,0.7663636363636364,0.6313636363636363,0.09045454545454545,0.09227272727272727,0.7966818181818182
13430,ablate_shadow_validation,0.7609090909090909,0.7840909090909091,0.3472727272727273,0.09090909090909091,0.7692954545454544
13430,ablate_core_constraint,0.7704545454545455,0.7586363636363637,0.10136363636363636,0.26272727272727275,0.792909090909091
13431,full_loop,0.8009090909090909,0.795,0.09045454545454545,0.0890909090909091,0.8485909090909092
13431,ablate_ethicalsense,0.6131818181818182,0.7704545454545455,0.09772727272727273,0.09545454545454546,0.7830454545454546
13431,ablate_idealgap,0.7654545454545455,0.6245454545454545,0.1,0.09454545454545454,0.7918636363636363
13431,ablate_shadow_validation,0.764090909090909,0.7677272727272727,0.33181818181818185,0.08590909090909091,0.7710227272727272
13431,ablate_core_constraint,0.7663636363636364,0.7781818181818182,0.09681818181818182,0.24863636363636363,0.8005227272727273
13432,full_loop,0.76,0.7995454545454546,0.09272727272727273,0.0959090909090909,0.8355227272727273
13432,ablate_ethicalsense,0.6118181818181818,0.7818181818181819,0.07863636363636364,0.1040909090909091,0.7885227272727273
13432,ablate_idealgap,0.7813636363636364,0.644090909090909,0.09409090909090909,0.1009090909090909,0.8017272727272726
13432,ablate_shadow_validation,0.7654545454545455,0.7840909090909091,0.3331818181818182,0.09636363636363636,0.7730909090909092
13432,ablate_core_constraint,0.7663636363636364,0.7763636363636364,0.09681818181818182,0.2559090909090909,0.7986136363636364
13433,full_loop,0.7963636363636364,0.8031818181818182,0.09227272727272727,0.08818181818181818,0.8490000000000001
13433,ablate_ethicalsense,0.6254545454545455,0.7913636363636364,0.08636363636363636,0.08590909090909091,0.7967045454545454
13433,ablate_idealgap,0.7563636363636363,0.6222727272727273,0.08681818181818182,0.10136363636363636,0.7905
